year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2015,-0.004885347184041336,-0.005395448412913312,-0.0012382038884014498,-0.006760112669289872,-0.006191182667575505,-0.006243410088786795,-0.004885347184041336,-0.0011933021272712077,-0.0036050463622204,-0.005395448412913312
2016,-0.004429313673356604,-0.004932151744704849,-0.0008308332733713494,-0.0062792800631513435,-0.005717281793183891,-0.005769509214395181,-0.004429313673356604,-0.0007872460590082966,-0.0031671982119110195,-0.004932151744704849
2017,-0.003777816258340838,-0.004252254692192536,-0.00036961241391808564,-0.005530815823606587,-0.004995921284790844,-0.005048148706002134,-0.003777816258340838,-0.0003311652025824313,-0.002586807287525028,-0.004252254692192536
2018,-0.002962049446594589,-0.0033743251976221522,2.966664604824032e-05,-0.004502802712646428,-0.004027234305832864,-0.0040794617270441536,-0.002962049446594589,5.6863137090530647e-05,-0.001926682259033731,-0.0033743251976221522
2019,-0.0020036473472878347,-0.0023085044791159443,0.0002683678383613372,-0.003177633875548494,-0.0028045824595177987,-0.0028568098807290887,-0.0020036473472878347,0.0002761228126606577,-0.0012372329250747785,-0.0023085044791159443
2020,-0.0009170805750970609,-0.0010588011111559992,0.00026192525319932575,-0.0015340586676645257,-0.0013166997471197386,-0.0013689271683310286,-0.0009170805750970609,0.00024015440709921482,-0.0005591245643636056,-0.0010588011111559992
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.0007628999375283926,0.0008851414732055432,-0.0004944489432745502,0.0014344959161014456,0.001161003555648181,0.001260762903119425,0.0007628999375283926,-0.00042599535540775724,0.0004508767432734803,0.0008851414732055432
2023,0.0013855363769983767,0.0016123017824888897,-0.0012005450119682917,0.0027784797710886516,0.002180392766749188,0.0024231737864280622,0.0013855363769983767,-0.0010211505192311773,0.000803267765223846,0.0016123017824888897
2024,0.0018805640014981154,0.0021957371631945374,-0.0020993051296709295,0.004040181090637265,0.0030709720146794572,0.003496154684399025,0.0018805640014981154,-0.0017702973079086123,0.0010660496443582884,0.0021957371631945374
