year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2015,-0.010574850780182221,-0.010265326558852428,-0.005213104018436554,-0.013255335557615155,-0.01126489313320006,-0.011318923204144071,-0.010476426723039056,-0.004911734141093083,-0.008345297073017954,-0.010455393907518984
2016,-0.00900756842317052,-0.008701343039631826,-0.003671353556196688,-0.01167658731619281,-0.009700193253975864,-0.009754223446830967,-0.008909144475561792,-0.003371406942012989,-0.006792423472443354,-0.00889141036115293
2017,-0.0076715433437410385,-0.007381826463974173,-0.0024908311509665992,-0.010267830974993897,-0.008369411631891588,-0.008423441918212371,-0.007573888521412608,-0.002201157056372416,-0.005539411109577508,-0.007570249135092688
2018,-0.006137167470499527,-0.005885241527279483,-0.0014320579164861513,-0.008501694957110617,-0.006814414224292353,-0.006868444583430555,-0.006044928967616547,-0.0011798424247697614,-0.0042426720474065815,-0.006062650840774231
2019,-0.004321366573748431,-0.0041284291064472844,-0.0006882976191088241,-0.006145170439730452,-0.0048834572357871475,-0.004937486690793358,-0.004247398162936733,-0.0005324717286943059,-0.00293334289408681,-0.004269941326702553
2020,-0.002099201102577053,-0.001977399717417838,-9.068006806756124e-05,-0.003086212345609851,-0.0024573901986597035,-0.0025114206694598074,-0.002055388734928998,-8.578679017473556e-05,-0.0014686116204968847,-0.0020609368246084503
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.001992875347965384,0.0017771284348375715,-0.00040430731677248977,0.003112130056702689,0.002468162085292158,0.0025872978474972275,0.0019353015577841526,-0.00027018886898472205,0.0014621952933213112,0.001926915643034155
2023,0.00390681474255522,0.0033011844614622143,-0.0012896350971196013,0.006254749750757016,0.004905497460616637,0.005231613212499819,0.0037798670909333643,-0.0008773523562140562,0.002911331809202,0.003738578103397172
2024,0.005764018051544195,0.004531511058724513,-0.002642818380324985,0.009432213221897856,0.007285470539085903,0.007925215841200206,0.005557680850471924,-0.0018045086619060124,0.004347697302170717,0.005452175152155292
2025,0.007584333278665922,0.005438431949978895,-0.004447970887716257,0.012650057522583635,0.009590424151780574,0.010665453016239723,0.00728997136948123,-0.003033842272844367,0.005774898918431082,0.007085001418783821
2026,0.009387379929588546,0.006003014336819934,-0.006685812830162063,0.01591622346270216,0.011810144165519898,0.013453405043973243,0.008997578664678152,-0.004545233160040352,0.007199430262203821,0.00865580271498817
2027,0.01118843461563268,0.006210812772424634,-0.00933790225583625,0.019236124965759716,0.01393626055755287,0.016288998439537405,0.010696932683984917,-0.0063209159225283695,0.008625792823819312,0.010179645133008786
2028,0.012998546647585818,0.006050761047630804,-0.012387303830414864,0.022613090207032893,0.01596108616522751,0.01917063303628619,0.012399947429908631,-0.008345662333929471,0.010056564860234596,0.011668651790719853
2029,0.014821314781150785,0.005510426985330608,-0.015823040459339965,0.026043991947800382,0.017873484527295924,0.022091027272996833,0.014110978587586753,-0.010610440015088651,0.011488316102307883,0.013127706561788743
2030,0.01666148664554673,0.004584197615908225,-0.01963142956268224,0.02952784079016707,0.019666828940668457,0.0250458325105129,0.015835529312978602,-0.013104201402567017,0.012919965081817586,0.014563159986995866
2031,0.018615325243843517,0.00330674619510829,-0.02342244603507579,0.0330461953091894,0.021326729524556665,0.028019149085191486,0.017670486690673948,-0.015588531053844723,0.01428682537063769,0.016017553491943726
2032,0.02068306133388148,0.0016946041812732071,-0.02720321679243695,0.03659430720531359,0.02285974757181236,0.031004180326518027,0.019616778055428108,-0.018070608375164526,0.015584128478579373,0.01748672334379553
2033,0.02286554844984412,-0.0002167364258386928,-0.03097382197595766,0.04016320690192221,0.024281348370862377,0.03399009200960773,0.02167638256549781,-0.020556697413751907,0.016801804285373922,0.01896243958374849
2034,0.025158118000932816,-0.0024000986543743497,-0.03473502104820944,0.04374143711247286,0.0256018316083213,0.03696328553724887,0.023845493623951552,-0.023055951362884908,0.01792723764948173,0.020434065743352325
2035,0.027552860647130084,-0.00483390913978593,-0.03848928878152241,0.04731697330526807,0.02682793086359725,0.03990963581605794,0.02611675710850908,-0.02557906994682055,0.01894780742261426,0.021890302955906882
2036,0.03005376614845856,-0.007486260552986679,-0.042227350575618855,0.05089165931089484,0.02797806583681489,0.04282959971634154,0.028494926098950712,-0.02812262870488208,0.019865966801986212,0.023333651084939955
2037,0.032658871777910936,-0.010333203958021842,-0.04594590419633368,0.05446279203115206,0.02906414524653378,0.0457193790922662,0.030978473811272667,-0.030688384973188737,0.020679972335767904,0.02476222026027558
2038,0.03537546553103177,-0.013343123095228338,-0.049632634169340384,0.05803811176940504,0.030106716191929783,0.048585879259748666,0.03357526551611917,-0.033267596007949596,0.021399355291512157,0.0261844488470388
2039,0.03820208944627623,-0.016495264782634744,-0.05328445931721687,0.06161717889260637,0.031116569730597288,0.05142832462198926,0.036284013872646625,-0.035859680733310334,0.022025804588440667,0.02760053324987094
2040,0.04114260413887494,-0.019764730783601525,-0.056892817066037965,0.06520588104875191,0.03210920182134891,0.05425286295643056,0.03910896984583506,-0.03845767502884884,0.022567669909564603,0.029016982546761383
2041,0.04383948991308262,-0.02319130891280788,-0.06044642784946694,0.06877856495856277,0.033073606678278744,0.05702672522235758,0.041963632238819826,-0.0410682313572332,0.023039413294286326,0.03037781277342333
2042,0.04624758059256662,-0.026748369562957786,-0.06394207420655676,0.07233733991562613,0.03401579917190589,0.0597503144192309,0.0448460866351012,-0.04368796500039018,0.023440203920426284,0.03168720690358712
2043,0.0482576369562866,-0.030409335244072716,-0.06738163760070237,0.07587887336052168,0.034933207953925016,0.06241720656126182,0.047744794378008604,-0.0463177805585713,0.023762404218568567,0.032943983556016465
2044,0.04978228098731757,-0.03415244661783867,-0.07076934060061582,0.07939948797296859,0.03582228409531735,0.06502027270418942,0.05064960497424836,-0.048957820629243864,0.02399830278998849,0.034146756937409484
2045,0.050751308065068,-0.03796028212860336,-0.07411113318099927,0.08289435834079162,0.03667846618931886,0.06755225104987367,0.05355023542531312,-0.05160945085176258,0.024140063611544804,0.035292978925180185
2046,0.05110490610206109,-0.04182351334669526,-0.07741823537481518,0.08635424186140295,0.037492609067588556,0.0700022035297031,0.05643261946580336,-0.0542793675224815,0.024176203117276085,0.03637541072069084
2047,0.05080348431430426,-0.04572808033831435,-0.08069448747443314,0.08977726233237843,0.038263447553022356,0.07236705666669296,0.059290601435279866,-0.056967063443038035,0.024103565627811685,0.03739417397994432
2048,0.04981828434129282,-0.04966180118509686,-0.0839434854890814,0.09316222156929188,0.03898998280803345,0.07464514708286973,0.062119271688060085,-0.05967213129594795,0.023920226353777385,0.03834999302099529
2049,0.04813789132621954,-0.05360640591979471,-0.0871603559947349,0.09651614678726811,0.03967979579592684,0.07684334806325621,0.0649222788637211,-0.062386367906152956,0.023633205367343868,0.03925175883658416
2050,0.045763096727241326,-0.05754053304468135,-0.09033564931504037,0.0998508975378033,0.0403454671938,0.07897393458159141,0.06770851741514422,-0.0650969433642162,0.023254921732811684,0.040112979538238946
2051,0.04283015493005937,-0.06124861204360846,-0.09337152108085875,0.10313325093557973,0.041035297378331226,0.08104361796442117,0.07058379854109065,-0.067724190556572,0.022797844118976673,0.0411431718578007
2052,0.039373345323367503,-0.06473426273257638,-0.09627330093491984,0.10636845647165827,0.04174926944500812,0.08305427247557451,0.07353024796619728,-0.07027050130554058,0.022266702697896656,0.04233213421010179
2053,0.03546222128154575,-0.06800209768105639,-0.09904467049089727,0.10956055697064193,0.042485064758197244,0.08500590724064949,0.07651956800493281,-0.07273870798574714,0.021664154357011522,0.043668432281798786
2054,0.03115665235105919,-0.07106007182922411,-0.10169134297352705,0.11271227146617524,0.04323823784802816,0.08689710456503874,0.07952577394072385,-0.07513317633089656,0.020990131245446797,0.04513970399567441
2055,0.026504976758589982,-0.0739211462927559,-0.10422346916493203,0.11582231857933484,0.04400028142799861,0.08872224882794183,0.08252188827110579,-0.0774625289033555,0.020240225531573564,0.04673023045138652
2056,0.021546605521916506,-0.07660152189972844,-0.10665433558241094,0.11888620597070398,0.044760422821667034,0.09047371019101286,0.08548130663863468,-0.07973824916078812,0.019407383524327526,0.04842196440081048
2057,0.016317689333024243,-0.07911582829036484,-0.10899510583404654,0.1219010679622044,0.04550977095047609,0.09214601210534218,0.08838227026824313,-0.08196972327433527,0.018486619814327976,0.050199330217609806
2058,0.010859280960376971,-0.08146868571266266,-0.11124712913824286,0.12487362874024871,0.046249797162005835,0.09374376104676352,0.09121524088923955,-0.08415644359606234,0.01748291318403633,0.05205731135215386
2059,0.005206159984822933,-0.08366699678361747,-0.11341390167068122,0.12780790190654817,0.04698017757261136,0.09526991112631028,0.09397090283776899,-0.0862999035670256,0.016399577117646558,0.05398919796824436
2060,-0.000610575917452949,-0.08571749830544989,-0.1154988098959592,0.13070803677139564,0.047700801502258416,0.09672741646071475,0.0966416148012319,-0.08840155312902509,0.015239851573246754,0.0559891598304863
2061,-0.006532581453973618,-0.08762112289791352,-0.11747487939364401,0.13358793674928882,0.04846706115183724,0.09813435841986684,0.09915107328643247,-0.09045477543831351,0.01401140630433817,0.05805726855309673
2062,-0.012521545435292103,-0.0893838116933916,-0.11934495633040271,0.13645321323739906,0.04927799265853644,0.09949368376016005,0.10150338084738719,-0.09245853745092117,0.012723755437362483,0.06019141086939955
2063,-0.018534621237132398,-0.09101560534542738,-0.1211141398705479,0.1393065072190272,0.05012955088585297,0.10080422586564408,0.10370090605103427,-0.09441516412489065,0.011386107988532346,0.062387060685895945
2064,-0.024537782483364162,-0.09252861415364924,-0.12279049347204313,0.14214734073234986,0.051014600591578696,0.10206192679321191,0.10574376782565043,-0.09633013891398326,0.010003504935561014,0.06463724480754784
2065,-0.030503102447753422,-0.09393454379337418,-0.12438171808514095,0.14497462601772004,0.05192602834684884,0.10326312607346821,0.10763297903355046,-0.09820877623489632,0.008580068066111446,0.06693491131682866
2066,-0.03640965674490573,-0.09524589859188756,-0.12589704629633516,0.14778566962915757,0.052855855759490755,0.10440301059413598,0.10936811590857481,-0.10005803703839186,0.007117402268998707,0.06927194698568656
2067,-0.0422459916996788,-0.09647901000003276,-0.1273501119758303,0.1505729791982393,0.053791746749149105,0.10547268622570816,0.11094451516535409,-0.10188929936275612,0.005611692990434736,0.07163582815240627
2068,-0.047999971671189995,-0.09764520672347349,-0.12874978519951072,0.15333309741735524,0.05472625943950943,0.10646805146321553,0.11236224719252236,-0.10370921713687992,0.004062941624578598,0.0740185601447429
2069,-0.053657593923297,-0.09875017939218908,-0.13009933421649797,0.15606809863781385,0.05565761110822176,0.10739068956089093,0.11362674303608078,-0.10551899063509593,0.00247614178238309,0.07641808673656614
2070,-0.059202143921261996,-0.09979340709113588,-0.1313961980356532,0.15878514805759603,0.05659010307817863,0.10824820212639741,0.11474906836708049,-0.10731405890342088,0.0008611341096239067,0.07883777496469757
2071,-0.06453974813676969,-0.10077147369627482,-0.1326411647418815,0.1614929555553557,0.05747971307945782,0.10900489869739516,0.11571293511751884,-0.10910563362566073,-0.0007458541347515335,0.08128380775712912
2072,-0.06966344119725665,-0.10168032885169184,-0.13383223291662885,0.16419837057595743,0.058333496680680275,0.10966983317954887,0.11652534307815415,-0.11088793632542851,-0.002338218368580225,0.0837599311478695
2073,-0.07457244175144861,-0.10251910387849678,-0.13497376473268016,0.16690257766340977,0.0591508509440552,0.11024454258741939,0.11718406341461562,-0.11266154201169656,-0.003915935090373801,0.08626446551610434
2074,-0.07926938083689522,-0.10328843033075907,-0.1360703472511781,0.16960566252111864,0.05993062613850858,0.11073016412583464,0.11768791497072506,-0.11442790679190626,-0.005481206430904273,0.08879481951487539
2075,-0.08375727175155101,-0.10398833486239606,-0.1371253230845642,0.17230854938830187,0.06067316973687903,0.11112941019199352,0.11803838293950242,-0.11618701790166228,-0.0070350431349039955,0.09134949520147911
2076,-0.08804247836364582,-0.10462184713517833,-0.13814359507817808,0.17500999048958693,0.06137694069816879,0.11144282059520172,0.11823577609593894,-0.1179409100719129,-0.008580989008088291,0.09392506142273677
2077,-0.09213194987753562,-0.10519144080574566,-0.13912959347595227,0.1777090647847474,0.06204123375219839,0.11167217756148595,0.11828167825822594,-0.11969136414999468,-0.010121462219431887,0.09651862353569474
2078,-0.096035711268773,-0.10570279782867148,-0.14008981725948316,0.1804020917514727,0.06266280361483112,0.11181628780903924,0.11817556590318029,-0.12144248256174686,-0.011661690465091634,0.09912466222073635
2079,-0.09976617887138314,-0.10616354040032525,-0.14103256578901882,0.18308346666934433,0.06323686427065411,0.11187259228519758,0.11791582804691048,-0.1232001540393328,-0.013208337395996583,0.10173591547712418
2080,-0.10333400258852066,-0.10657952073711296,-0.14196386516477327,0.18574956964870687,0.06376078402194663,0.11184047843105316,0.11750303508366733,-0.12496821314810286,-0.014766182936188588,0.1043472420781012
2081,-0.10668048644438832,-0.10694664148149025,-0.14287692841947638,0.18842686668910508,0.06415452336271149,0.11175286105129612,0.11686624254518735,-0.12671631468316025,-0.016338977755296635,0.10696353056955538
2082,-0.10981616416196954,-0.10726515918200946,-0.14376986675822073,0.1911153722935502,0.06442656956281884,0.11161320951489173,0.11601667846876074,-0.1284399515550943,-0.017923447108135315,0.10958543304942187
2083,-0.11275187510321105,-0.10753670935434914,-0.14464064272135402,0.19381403232840844,0.06458263075759729,0.11142415332106753,0.11496129479259509,-0.1301316990777509,-0.019514930693161986,0.11221246751073077
2084,-0.11549520622964213,-0.10775986251715483,-0.14548421082033708,0.1965245478445093,0.06463171752588354,0.11119149513009674,0.1137108379175153,-0.1317826203659447,-0.021104429570945493,0.11484682114918693
2085,-0.11805749383434275,-0.1079375543917735,-0.14630023734424483,0.19924468141574653,0.06457898103942905,0.11091692896715788,0.11227254705216,-0.13338915552595038,-0.022687579135040353,0.11748669382969723
2086,-0.1204460211897479,-0.10806864391108506,-0.14708468052367502,0.20197610080632644,0.06443318377452495,0.11060628124606486,0.11065766730458448,-0.13494479414833116,-0.02425675144331757,0.12013413855612493
2087,-0.12267191198204819,-0.10815643753662552,-0.14783837645850972,0.2047159787131364,0.0641987399796266,0.11026037442282471,0.10887312103385316,-0.13644845522239066,-0.025809454676653493,0.12278664964849223
2088,-0.12474911398931166,-0.10820762773013518,-0.14856566407127314,0.2074587205158827,0.06387630377442244,0.10987689742449896,0.10692270499596646,-0.1379028715122934,-0.027347345806317536,0.1254389455097104
2089,-0.1266908916386773,-0.1082280723084264,-0.1492704830151577,0.21019916599636695,0.06346723345049021,0.1094541203876796,0.1048106710710705,-0.13931091400726386,-0.028871615200617262,0.12808615982288607
2090,-0.12851189193515428,-0.10822652287724413,-0.14995974975282134,0.2129293589557691,0.06296960954039421,0.10898705392590746,0.10253803725169408,-0.14067889960873187,-0.0303873829397642,0.13072064010930007
