year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2041,0.03941765168939562,0.026898683997841892,0.010693906564001026,0.026857187889270134,0.008314827241819034,0.0353038092672992,0.03941081965762393,0.019994294362448893,0.028857475255860212,0.026857187889270134
2042,0.041905348212838235,0.02827107508030329,0.010468803850656051,0.028268843103713283,0.008189882587599024,0.03764615199764684,0.04191598801219474,0.020146334814186193,0.030114990278912793,0.028268843103713283
2043,0.04437780511550849,0.029637393707941342,0.010214802704494572,0.029681469338395647,0.008038290380306894,0.03997510485506181,0.04445241958450139,0.02019679155560912,0.03133150729840724,0.029681469338395647
2044,0.046811626171633536,0.030997348449434123,0.009937535557015056,0.031094746447571486,0.007863058121004358,0.04228160370486407,0.04702269116638552,0.02015865731057876,0.03250578870821999,0.031094746447571486
2045,0.049186343212727524,0.0323506629804456,0.009641913670796594,0.032508381209777115,0.0076668078801643315,0.044557771174424554,0.04962884195444634,0.02004334288866639,0.03363678562083125,0.032508381209777115
2046,0.05148409327767957,0.03369711526456264,0.009332224309368569,0.03392205876298231,0.007451829191032645,0.04679682887410784,0.052272495349230806,0.019860872488510622,0.034723663907470115,0.03392205876298231
2047,0.05368932360052474,0.03503657997134321,0.00901219917030014,0.035335456598083105,0.00722012299474651,0.0489930267675084,0.054954873752685256,0.01962011751056164,0.03576579743149742,0.035335456598083105
2048,0.0557886074014492,0.03636896252866748,0.00868508020369491,0.0367483131928298,0.006973440861088028,0.05114146352964459,0.057676916781883004,0.01932889051865847,0.036762750146283926,0.0367483131928298
2049,0.057770328042311886,0.03769422257176551,0.008353677699039906,0.03816035990170653,0.006713311415711267,0.053238032768323715,0.06043928150327236,0.018994095514582462,0.03771424502648378,0.03816035990170653
2050,0.05962456979197937,0.03901235207890155,0.008020417633991687,0.0395713647842246,0.006441068853454211,0.05527931687812858,0.06324243563539994,0.01862182323241575,0.03862014644454409,0.0395713647842246
2051,0.061342900917837395,0.04032340505561963,0.007687386681115561,0.04098110083847173,0.006157872434760795,0.05726253519970424,0.06608661590855848,0.018217446394718652,0.03948048476111635,0.04098110083847173
2052,0.06291119764041884,0.04162629997246279,0.007356273776135916,0.04238868726744475,0.005865636021972022,0.059182478730698776,0.06897286727838259,0.017786526936558453,0.04029804169257516,0.04238868726744475
2053,0.06431068428287776,0.04291897703508884,0.007028431262359223,0.04379266361182618,0.005566902509845931,0.06103186304933121,0.07190283417438403,0.01733477327870902,0.0410779180768157,0.04379266361182618
2054,0.06552578440906424,0.04419969732424646,0.006705004194547559,0.04519176617099884,0.005263865584998709,0.06280455780736598,0.07487765179585638,0.016867159912364788,0.04182460276823127,0.04519176617099884
2055,0.06654369389612594,0.04546703303361669,0.006386959438125148,0.04658490214768252,0.004958410297454165,0.06449545900896494,0.07789800652160292,0.016388026431195322,0.04254199490506051,0.04658490214768252
2056,0.06735412563409982,0.04671983106058005,0.006075103012165947,0.04797111682979335,0.004652157088547611,0.06610038613963069,0.08096421542847458,0.01590114809020937,0.04323356597829481,0.04797111682979335
2057,0.06794893577406404,0.04795713965293957,0.005770099967977008,0.04934961377234755,0.004346492137106035,0.06761592454950743,0.08407629139884819,0.01540979706737435,0.04390232578079441,0.04934961377234755
2058,0.06832190322176306,0.04917821809626956,0.005472487298134376,0.050719689798628176,0.004042597687440426,0.06903939282713224,0.08723394371488981,0.014916805623709598,0.04455097321542778,0.050719689798628176
2059,0.06846853210154624,0.05038250853912943,0.005182697222797093,0.0520807793647618,0.003741477122338889,0.07036871757205433,0.09043665683640206,0.014424611484664314,0.045181844469803015,0.0520807793647618
2060,0.06838575779473151,0.05156957779027933,0.0049010624215243236,0.053432406953935724,0.0034439763601446967,0.07160238896878854,0.09368370390771907,0.013935304406912196,0.045797012572493453,0.053432406953935724
2061,0.06807184289017075,0.052739141025936645,0.00462782938154388,0.05477417259447981,0.003150802164275015,0.07273935289398034,0.09697420179409971,0.013450666928854946,0.04639830148175057,0.05477417259447981
2062,0.0675431675316603,0.05389134532135159,0.004363188803453537,0.05610606681462606,0.002862529534221836,0.0737786190859365,0.10030866896060571,0.012972240630508126,0.04698706655325427,0.05610606681462606
2063,0.06683157942190886,0.055026680477545456,0.004107274834567427,0.057428355353946456,0.0025796216241831225,0.07471918929552462,0.10368887397375096,0.012501345698466384,0.0475642620754938,0.057428355353946456
2064,0.06596514676804836,0.05614559336084253,0.0038601644145093462,0.058741319255561364,0.0023024496671620667,0.07556043568971833,0.10711607830423094,0.012039082946423372,0.048130737514948355,0.058741319255561364
2065,0.06496867790768163,0.05724848531614518,0.0036218808492687812,0.06004517427882812,0.0020313032033161746,0.07630209511056417,0.11059110981416058,0.011586357353943142,0.048687246150283386,0.06004517427882812
2066,0.0638640992386461,0.058335758891457076,0.0033924030360333486,0.06134014874795163,0.0017664035160280672,0.0769442014783576,0.11411440252385781,0.011143897372308741,0.049234495515920254,0.06134014874795163
2067,0.06267082450126486,0.0594077835725962,0.0031716761772853097,0.06262644284835106,0.0015079101825826724,0.07748707788428862,0.11768610300059949,0.010712282373702779,0.0497731051982727,0.06262644284835106
2068,0.06140599029016093,0.0604649237964302,0.002959609838203047,0.06390424392991854,0.0012559287319469266,0.0779312544514952,0.12130605622612824,0.010291959854712993,0.05030363004256351,0.06390424392991854
2069,0.06008473887780991,0.06150751897404043,0.0027560865668827886,0.06517373537750344,0.0010105209065486634,0.07827750372410806,0.12497388264266572,0.009883263468979457,0.05082656437854813,0.06517373537750344
2070,0.058720373797706005,0.06253590641064796,0.002560969874680564,0.06643508874418193,0.0007717083521562099,0.07852676982859885,0.12868898991821148,0.00948642639868325,0.05134238143910405,0.06643508874418193
2071,0.057324601164030625,0.06355040640526394,0.002374098087326658,0.06768845511706308,0.0005394822862243367,0.07868014982126866,0.13245064187355737,0.009101593250704086,0.05185148380218842,0.06768845511706308
2072,0.05590748691310271,0.06455169434164866,0.002195301894921318,0.06893439271106232,0.00031378960258869083,0.07873978865015238,0.13625357896542029,0.008728843302399548,0.052354025582909025,0.06893439271106232
2073,0.05447769385359645,0.06554078980600372,0.002024393180033047,0.07017375862107243,9.454420929292523e-05,0.07870866975914426,0.14008869711197763,0.008368190734207649,0.0528498802475378,0.07017375862107243
2074,0.05304276651345166,0.06651860163131093,0.0018611727019211682,0.07140730238184745,-0.00011836018585585639,0.07858963721869155,0.1439478889314695,0.008019589823905363,0.05333894879423397,0.07140730238184745
2075,0.051609284170148595,0.06748598082592322,0.0017054333325838,0.07263563355255488,-0.00032504301423763593,0.07838536688407587,0.14782393749560316,0.00768294938690864,0.053821170602934884,0.07263563355255488
2076,0.05018294576248676,0.06844366993912074,0.001556961522525123,0.07385930019603491,-0.0005256342796258959,0.07809839848702552,0.1517104387275048,0.007358132265988209,0.05429647404617553,0.07385930019603491
2077,0.048768687115994414,0.06939236238559593,0.001415538219312177,0.07507875688959152,-0.0007202753749750105,0.07773118179928996,0.15560166178524734,0.007044970673862448,0.054764821218652227,0.07507875688959152
2078,0.04737069881173864,0.07033271016985751,0.0012809425175639155,0.07629441246014258,-0.0009091110915620502,0.07728603982926517,0.15949254278991162,0.0067432654921063696,0.05522617243574131,0.07629441246014258
2079,0.04599259190575927,0.07126530787059451,0.0011529528137618622,0.07750660059307422,-0.0010922970496893523,0.07676523981221198,0.16337855334035667,0.006452795177311224,0.05568052394778761,0.07750660059307422
2080,0.04463737409536054,0.0721906942986346,0.0010313491218353378,0.07871561310559988,-0.0012699871813974563,0.07617093068264484,0.1672557313723642,0.006173320863862084,0.05612787633171183,0.07871561310559988
2081,0.04330759294225909,0.07310934592326143,0.0009159103672942807,0.07992168449069212,-0.0014423391818724346,0.075505179788556,0.17112052656846294,0.005904584080087873,0.056568237910339256,0.07992168449069212
2082,0.042005099913520076,0.07402158778750581,0.0008063692958989038,0.08112483486472465,-0.001609495161938387,0.0747720406500026,0.1749642390725445,0.005646244633287731,0.0570018829154461,0.08112483486472465
2083,0.040731205610903945,0.07492756943141252,0.0007024222211761827,0.08232485428812596,-0.0017715797178117897,0.07397721198956637,0.17877375678326832,0.005397897124846453,0.0574293523758239,0.08232485428812596
2084,0.039486908572013445,0.07582739601095528,0.0006037795272486844,0.08352155743526493,-0.0019287202378770983,0.07312581442895341,0.18253775500293346,0.00515915271807151,0.05785112829834206,0.08352155743526493
2085,0.03827296954048689,0.07672113895639765,0.0005101714135886497,0.08471474578717328,-0.0020810512830282037,0.07222243238331258,0.18624651872334347,0.0049296430969733,0.058267623197434254,0.08471474578717328
2086,0.03708991105284134,0.07760888047604958,0.00042133955091101793,0.08590421523468965,-0.002228707773938028,0.07127117285836669,0.1898917475818825,0.00470901520393272,0.05867920738718696,0.08590421523468965
2087,0.0359380862009914,0.07849064743844145,0.00033704316558232084,0.08708978445255684,-0.0023718244096288185,0.07027574289328019,0.19346638231109203,0.004496931461537906,0.05908626259218143,0.08708978445255684
2088,0.034817671877063354,0.07936647970262162,0.0002570514919612542,0.0882712604344516,-0.002510537056296962,0.06923947915714214,0.19696447228094047,0.004293067796644541,0.05948908341047908,0.0882712604344516
2089,0.03372868900314814,0.080236407787205,0.0001811484767880421,0.08944847495645873,-0.002644980600958309,0.06816537782190564,0.20038106212622564,0.0040971144449023274,0.059887971810318144,0.08944847495645873
2090,0.032671145331240006,0.08110044854061686,0.00010912899128821124,0.09062127226506454,-0.0027752891137101544,0.06705615452447745,0.20371208004648547,0.003908775390823989,0.060283182671177674,0.09062127226506454
2091,0.031645036040852934,0.08195861848559492,4.0798191716123755e-05,0.09178948629456088,-0.0029015936042080196,0.06591425127125511,0.20695422703515506,0.0037277658037523417,0.06067497179195416,0.09178948629456088
2092,0.03065014447390363,0.08281119202994167,-2.4146506512922813e-05,0.09295326393650484,-0.0030240205407612384,0.06474371556975861,0.21010346799847482,0.003553684727503394,0.06106237207000127,0.09295326393650484
2093,0.029686098506253956,0.08365867602143226,-8.610456751090463e-05,0.09411298557497587,-0.003142694062590429,0.06354995882391164,0.2131551899971785,0.0033860331143513393,0.06144336660381297,0.09411298557497587
2094,0.028752415058204625,0.0845015207202089,-0.0001454294816516724,0.09526898275635792,-0.003257734147076849,0.0623377151679224,0.21610583306803333,0.0032243570226398958,0.061816263270399074,0.09526898275635792
2095,0.0278485780882926,0.08534011070570492,-0.00020243608841656255,0.09642152412572988,-0.0033692602491916645,0.06111111863955915,0.21895269015411228,0.0030682422677560644,0.06217962973613807,0.09642152412572988
2096,0.026973998391133,0.08617480354865026,-0.00025740817055653134,0.0975708417185087,-0.0034773849525958564,0.05987382376750269,0.2216938419517582,0.0029173122527816984,0.0625322639374796,0.0975708417185087
2097,0.02612805004985788,0.08700591032449378,-0.00031056759026088475,0.09871710990028464,-0.003582222399157637,0.058629015555788505,0.22432804400787854,0.0027712198230308,0.06287317123352207,0.09871710990028464
2098,0.025310063002195946,0.0878336769510144,-0.0003620845407310818,0.09986046666606586,-0.0036838813583125896,0.057379451664894124,0.22685462959577454,0.0026296507315980554,0.0632015621382182,0.09986046666606586
2099,0.024519351071340553,0.08865836266579277,-0.00041210928236490134,0.1010010295182529,-0.0037824671065821054,0.05612754471414014,0.229273452243564,0.002492314203459708,0.0635167780252502,0.1010010295182529
2100,0.02375520069655168,0.08948016449731272,-0.00046078100112866525,0.10213888416926044,-0.003878083039045561,0.0548753913655521,0.2315848045553382,0.002358945708827073,0.06381829717206958,0.10213888416926044
