year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2062,0.3744219705487321,0.2963988872427232,0.4549300646164593,-0.020106315723470547,0.24041928398803414,0.08158220227931323,0.22792660046336388,0.43586256841899806,0.22740223446031227,0.2963988872427232
2063,0.38221997768978966,0.3011441084274009,0.45840924241557,-0.019395354069147386,0.24486658695916041,0.08492997950633918,0.2283112109815939,0.44101068383365305,0.2331029828217669,0.3011441084274009
2064,0.3896520498293386,0.3056671217251606,0.461765140357481,-0.018600639358484328,0.2490151044438602,0.08838075560817427,0.22870245678897771,0.4459515271772962,0.23867456166742174,0.3056671217251606
2065,0.39675424124282216,0.309991455474977,0.46501219857551834,-0.01772057913567615,0.25290100717184216,0.09194459530356303,0.2290988098089195,0.45070420115901183,0.24413243775428306,0.309991455474977
2066,0.4035643022530024,0.31413897988438294,0.46815728022387304,-0.01677281770497485,0.25653705926472725,0.09559832124004441,0.22950060370210612,0.45528779273720654,0.24948779921635167,0.31413897988438294
2067,0.4101096633124757,0.31812440118696983,0.4712092661247699,-0.01575857783328527,0.25994960813641593,0.09934843501000168,0.22991002146176365,0.45971614498798585,0.2547583690158145,0.31812440118696983
2068,0.4164204681895873,0.3219632299997233,0.4741812849301979,-0.014682469717304358,0.2631689288997811,0.10318080821923292,0.23032162333203843,0.4640065708852854,0.2599458256866399,0.3219632299997233
2069,0.42251711044429097,0.32567593366638087,0.4770837003850968,-0.013549557180135063,0.2662034421159009,0.10708402685836294,0.23073755209944247,0.4681716874048765,0.26506467225769076,0.32567593366638087
2070,0.4284174728439599,0.32926788585966643,0.4799180947949438,-0.01237029999134498,0.26907204873318913,0.11106266098304496,0.23115868460443767,0.4722220421532656,0.2701356036429324,0.32926788585966643
2071,0.43396217277947285,0.33275263845516534,0.4827840464360386,-0.011124134989777712,0.2718473552337974,0.11532883740057231,0.23187512137677524,0.4762025750871408,0.27513233476859594,0.33275263845516534
