year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2027,0.01710767454492379,0.009487554373829088,0.001202449508006742,0.02314295130237015,0.02503255794116882,0.02901159755304389,0.015652560236744606,0.0005170989829996198,0.015866577114349245,0.02314295130237015
2028,0.020154058729292268,0.008256594997931632,-0.0004425233675782736,0.027155623059047007,0.028193777590721336,0.0338464336075599,0.018439861921747402,-0.0006292072078237787,0.018187192648812633,0.027155623059047007
2029,0.023285223763636564,0.0061677095610598864,-0.0025799059953145465,0.03120678452691278,0.03101589181916614,0.03863739758482487,0.021315095061521405,-0.002057000246355023,0.020437266814329724,0.03120678452691278
2030,0.026500478067637168,0.00323640964066918,-0.005191920258186655,0.0352927273779588,0.03350522859232663,0.04337901639436409,0.024278905576038845,-0.003746926146202534,0.022622331325591383,0.0352927273779588
2031,0.029796376561538385,-0.0005184780510493758,-0.008259775434589611,0.03940957467496986,0.03567309123160789,0.04806755554827424,0.027328821357316013,-0.005681546049430775,0.024747599064135484,0.03940957467496986
2032,0.03319462429837511,-0.004968676596275867,-0.011704750885524418,0.04354713303323965,0.03758655588311982,0.052694459461352816,0.030487361710538285,-0.007830290956805042,0.02679649153066216,0.04354713303323965
2033,0.03673011082371741,-0.009910446365828829,-0.015406345879919625,0.04769124357308696,0.03935019630292924,0.057246772383341915,0.033793358570734955,-0.010154395860524412,0.028739288183560863,0.04769124357308696
2034,0.04042332361567552,-0.015196074821896832,-0.019278077380518233,0.051831135193810274,0.041037347904428645,0.06171693996681016,0.03726853257537888,-0.012623368882916375,0.030557100614895805,0.051831135193810274
2035,0.04428371779374263,-0.020718992393343405,-0.02325667487691091,0.05596006277164928,0.04270007898201433,0.06610185989754136,0.04092269622693301,-0.015215695877680735,0.03223947198564858,0.05596006277164928
2036,0.048312222729373966,-0.026402264801092368,-0.02729827602981555,0.06007268659083759,0.04437431757426713,0.07040109281788753,0.044757493806460213,-0.01791290111873106,0.033782582423032004,0.06007268659083759
2037,0.052504639682413756,-0.03219132925904855,-0.0313715307623445,0.06416570659419057,0.04608468490825207,0.07461614519904719,0.04876869064778827,-0.02070224401951226,0.035185857558302724,0.06416570659419057
2038,0.05685309944886313,-0.03804687178238314,-0.035454873499820516,0.06823681014719002,0.047847005569156664,0.07874890040000276,0.05294884142371353,-0.023573419083251168,0.036452137538426244,0.06823681014719002
2039,0.061348139563648596,-0.04394139722488222,-0.039533977377441354,0.07228439778937695,0.049671698588482804,0.08280197381663412,0.057287189452784604,-0.026517878181195387,0.0375851099976372,0.07228439778937695
2040,0.06597821862701214,-0.04985615910902508,-0.04359922706993069,0.07630689007301378,0.051563687538594194,0.08677999263923669,0.06177220114652798,-0.02952894478103746,0.03859016937319931,0.07630689007301378
2041,0.07073078763310553,-0.055778215545368326,-0.047645138748307336,0.08030422228207912,0.053525905032010435,0.09068604717912648,0.0663918173715577,-0.03260130613576284,0.039473912029384106,0.08030422228207912
2042,0.07531772813945331,-0.06165661756848112,-0.05166234433186068,0.084276446152103,0.05554539485481497,0.09451292046102239,0.07111615236267138,-0.03571717072165337,0.04023156557264923,0.084276446152103
2043,0.07927284129371365,-0.06741222461784235,-0.055640409621340814,0.08822417539839567,0.057598167830268554,0.09824791482367279,0.07590626507701936,-0.038850519097112124,0.04085052217065083,0.08822417539839567
2044,0.08229551725859569,-0.07299334842619082,-0.059572491358243496,0.09214841925552641,0.05966772966743017,0.10188306215083887,0.08073379998168162,-0.041983197018507,0.04132517121447965,0.09214841925552641
2045,0.0841992709777466,-0.07836620083593238,-0.06345441463407381,0.09604949233362103,0.06174306813880803,0.10541527521349353,0.08557819040548975,-0.04510348871822539,0.041654501859229254,0.09604949233362103
2046,0.08487530541964317,-0.08351106930845198,-0.06728527840191462,0.09992818979407136,0.0638161583643877,0.1088449697175925,0.0904245349479561,-0.04820378656766239,0.04183975854680344,0.09992818979407136
2047,0.08426842692433417,-0.08841818319320915,-0.0710653596526658,0.10378466988636292,0.06588216805052871,0.11217368274339135,0.0952616048652693,-0.05127891603415197,0.04188492803056726,0.10378466988636292
2048,0.0823574181297177,-0.09308465953533435,-0.0747964763777425,0.10761959478524963,0.06793758748227796,0.11540512086437688,0.10008231703603898,-0.05432611229080009,0.04179489912303874,0.10761959478524963
2049,0.07914342987586148,-0.09751289123265833,-0.07847965630005244,0.11143302101040253,0.06998038045483923,0.11854363868343604,0.10488115975674162,-0.05734504895265574,0.04157577673810392,0.11143302101040253
2050,0.07463967192052073,-0.1017079969840044,-0.08211865281129349,0.11522507370065593,0.07200959278096492,0.1215940300934148,0.10965377189286646,-0.060335943605040854,0.041234015575354,0.11522507370065593
2051,0.06886663912504887,-0.10567863249748463,-0.08571530219208356,0.11899589672596428,0.07402503820369044,0.12456088657023506,0.1143980547794522,-0.06329942539992395,0.040775783677753086,0.11899589672596428
2052,0.062006325541188845,-0.10942382864196343,-0.08925861769953208,0.12274894735563446,0.07602206851751753,0.12744399990995486,0.11906864451679566,-0.06623192992504495,0.04020383270649075,0.12274894735563446
2053,0.054356041787732345,-0.11293757417948871,-0.09272657332074358,0.1264886761651886,0.07799326736902801,0.1302391858898504,0.12359265715989987,-0.06912738377416394,0.039518373219190384,0.1264886761651886
2054,0.04613237412346394,-0.116219152631275,-0.09610499629315603,0.13021787062496343,0.07993377561560222,0.13294635733389792,0.12792447875329482,-0.07198170871598358,0.03872150304945099,0.13021787062496343
2055,0.03749095331844654,-0.11927190601791071,-0.09938554792413987,0.13393903936675672,0.08184057270654027,0.13556607208631083,0.13203640695742197,-0.07479296256112478,0.037816711146903714,0.13393903936675672
2056,0.02854368934522128,-0.12210230464311941,-0.10256491978712898,0.13765308933627024,0.08371350404246508,0.13810120602951698,0.13591410387087266,-0.07756144673655363,0.03680796809748682,0.13765308933627024
2057,0.01937146159904496,-0.12471853824796353,-0.10564220926725013,0.14136069748046237,0.08555199413475428,0.14055488901047852,0.1395533469611152,-0.08028716164295419,0.035700155675892964,0.14136069748046237
2058,0.010031184007557536,-0.12712947614415449,-0.1086183143081626,0.14506190220563353,0.08735666039972995,0.1429309305013589,0.1429552981060918,-0.08297188704873865,0.03449774776303055,0.14506190220563353
2059,0.0005614113100621543,-0.12934598811833029,-0.11149620918313893,0.14875630993886374,0.08912898754696308,0.14523404281280594,0.14612542330889255,-0.08561741067559375,0.033206006774925134,0.14875630993886374
2060,-0.009010503339359377,-0.13137767179611787,-0.11427975492188924,0.1524440808214111,0.09087007818627235,0.14746821431239748,0.1490718058775472,-0.08822553260789606,0.03182970265876678,0.1524440808214111
2061,-0.01866796105699231,-0.13323540227118758,-0.11697280530386375,0.1561244675347307,0.09258225973342071,0.14963781876033644,0.15180480432617316,-0.09079808840131603,0.030373262562920778,0.1561244675347307
2062,-0.028325119200299564,-0.13494033227585422,-0.11957924654293506,0.15979826784137213,0.09426329721993854,0.15173927950312927,0.1543363744472086,-0.09334166778961239,0.028856931252380646,0.15979826784137213
2063,-0.03784764105035027,-0.13652131639734008,-0.12210371860971606,0.16346563999046965,0.09590959838591517,0.15376323502116818,0.1566791366120146,-0.09586578504595958,0.02731055828579193,0.16346563999046965
2064,-0.04714369934639273,-0.13800009939389582,-0.12455075708718605,0.16712761301256057,0.09751956555027846,0.15570521714621,0.15884524804855515,-0.09837739559791558,0.0257545088675038,0.16712761301256057
2065,-0.05615214063828594,-0.1393939391978872,-0.12692412916970425,0.1707835990914071,0.09909205544340172,0.15756385246473625,0.16084734778096765,-0.10088091340659286,0.02420384655692176,0.1707835990914071
2066,-0.06483571286190704,-0.14071610984885566,-0.12922848705976372,0.1744336389245193,0.10062773728335878,0.15933956211728062,0.16269616374513995,-0.10338092475952637,0.02266807152327438,0.1744336389245193
2067,-0.07317342261831372,-0.14197626042716485,-0.13146844805579536,0.17807730947845096,0.10212762097223982,0.16103453111896904,0.164402331106692,-0.10588010518991212,0.021153701561820504,0.17807730947845096
2068,-0.081155474407135,-0.14318209590682368,-0.13364791767251222,0.18171391370523865,0.10359294789396373,0.16265176419749716,0.16597595643647334,-0.10838111151758056,0.019664499674117042,0.18171391370523865
2069,-0.08878153082468987,-0.1443406356856676,-0.13577101512710754,0.1853433618956682,0.10502564478971621,0.16419485848766235,0.16742629673499498,-0.11088519142725506,0.018203898884531777,0.1853433618956682
2070,-0.09605665939748109,-0.14545768474393947,-0.13784130653299773,0.18896432977236238,0.1064276236372082,0.1656678422499035,0.1687615161145819,-0.11339395175828351,0.016772254384795182,0.18896432977236238
2071,-0.10299106636415645,-0.14653671034405957,-0.1398627046059771,0.19257673281118798,0.10780078028907908,0.1670745867295388,0.16999030400015747,-0.11590857914584324,0.015369919493052442,0.19257673281118798
2072,-0.10958565834340805,-0.1475634677378395,-0.14184232470740285,0.19618095234322558,0.10913871089791788,0.1684125554442314,0.17110277357376502,-0.1184320732567627,0.013992710025348853,0.19618095234322558
2073,-0.1158351779919016,-0.1485105944242607,-0.143790419815875,0.19977858261808373,0.11042992179910421,0.16967407199317808,0.1720776632009896,-0.12097022506156124,0.012633057387834434,0.19977858261808373
2074,-0.12174216226605791,-0.14936073181861498,-0.14571374133518197,0.2033703600681666,0.11166797965187619,0.17085576664902935,0.17290340029543783,-0.12352665410128852,0.011285428218154592,0.2033703600681666
2075,-0.1273131061618493,-0.15010314806834502,-0.1476186698189595,0.20695598137433696,0.1128486692894366,0.17195699136904974,0.1735750126765807,-0.12610410023329566,0.009945766145834978,0.20695598137433696
2076,-0.1325584931926441,-0.1507349430224764,-0.1495083800646133,0.21053609284681346,0.11397086886666247,0.17297815994208154,0.17409282074129828,-0.1287032228489773,0.00861111552929239,0.21053609284681346
2077,-0.13749206294379526,-0.1512546066217129,-0.15138738842491664,0.2141098917601783,0.11503474572240152,0.1739222675149149,0.17445916727444333,-0.13132601137071134,0.007279872089385131,0.2141098917601783
2078,-0.14212804083008615,-0.15166386328253875,-0.15325750403068458,0.21767723434337943,0.11604189926497904,0.17479195484223908,0.1746787989134746,-0.13397256475096067,0.0059508828110994005,0.21767723434337943
2079,-0.14648198386396405,-0.1519668341487262,-0.15512151748409103,0.22123761959096383,0.11699396528919159,0.17559138931731155,0.1747586654664034,-0.1366430249807729,0.004623299644608947,0.22123761959096383
2080,-0.15056917158304944,-0.1521679426511367,-0.1569807090736447,0.2247902633175392,0.11789362299976575,0.17632403812987318,0.17470550865023105,-0.13933757268249652,0.0032965248141543224,0.2247902633175392
2081,-0.1544056276269953,-0.15227259381649788,-0.15883674325352332,0.22833463540821236,0.11874330687499901,0.17699378897483642,0.1745263767341173,-0.14205566510190523,0.0019706980598991897,0.22833463540821236
2082,-0.15801193119714244,-0.15229494922853265,-0.1606863080184387,0.23186498112058646,0.11953608100524404,0.1776016538330777,0.17421402162854194,-0.14477695701620738,0.0006558357766655587,0.23186498112058646
2083,-0.16141149401328245,-0.15225412606106783,-0.16252462443823218,0.23537261627921263,0.12025815019151731,0.17814699009211743,0.17375056836092573,-0.14746691484650415,-0.0006306973619050749,0.23537261627921263
2084,-0.16462386634494897,-0.15216413530973305,-0.16434734417971283,0.238851728079078,0.1209008229996057,0.17863020582361455,0.1731266529853156,-0.1501019087531802,-0.0018771747819092965,0.238851728079078
2085,-0.16766585494157593,-0.1520359626532918,-0.16615270940038937,0.24229855426733576,0.12146060905985467,0.17905243901154566,0.17233959775624963,-0.152667115118982,-0.003076594006107991,0.24229855426733576
2086,-0.17055388830104035,-0.15187765956703592,-0.16793934369994323,0.24571087596450897,0.12193539008944454,0.17941676006443974,0.17139027637199755,-0.1551534708202737,-0.004224847771696905,0.24571087596450897
2087,-0.1733003198787011,-0.15169512296349857,-0.1697069259550547,0.24908715520889863,0.12232645295278644,0.17972537118589393,0.1702826060998588,-0.15755618997757903,-0.005319386873906262,0.24908715520889863
2088,-0.17591689224332374,-0.15149339376028664,-0.17145591528265244,0.2524275651790793,0.12263568794379581,0.1799812061909919,0.16902278053788777,-0.1598736742574567,-0.006360563240018047,0.2524275651790793
2089,-0.1784157573044075,-0.15127617296958562,-0.17318736117716899,0.25573232850472244,0.12286584667811135,0.1801877248538839,0.16761727422074935,-0.1621067017866523,-0.007347949136616794,0.25573232850472244
2090,-0.18079679591712225,-0.15104543710402663,-0.17490119461120385,0.2590020769595625,0.12302085145737357,0.18034788601329832,0.16607373542641346,-0.16425707391474897,-0.008283488745808532,0.2590020769595625
2091,-0.18305632654062765,-0.1508033644235371,-0.1765988564138422,0.2622377476815943,0.1231039927939922,0.1804647392740586,0.16439974824465275,-0.16632814312819968,-0.00916911674048404,0.2622377476815943
2092,-0.1851943893433631,-0.15054573591862772,-0.17827901152670544,0.26544049327920666,0.12312058100172979,0.1805436144654834,0.16262208528118471,-0.16832288090244873,-0.010005567086445566,0.26544049327920666
2093,-0.1872114253013971,-0.1502643726829229,-0.17993903432197372,0.2686128292943328,0.1230768964769452,0.18059068728314742,0.16078098227040427,-0.17024632107194462,-0.010794481601292483,0.2686128292943328
2094,-0.18911300413964455,-0.1499525612966826,-0.1815761353137928,0.2717562211104992,0.12297849044640208,0.18061088833823846,0.1589046754404697,-0.17210273968530973,-0.011537001163477778,0.2717562211104992
2095,-0.1909061305339364,-0.14960828537621954,-0.1831897419844096,0.2748718249112074,0.12282985746709218,0.1806082927196757,0.15701354367206233,-0.17389586847682928,-0.01223567374636575,0.2748718249112074
2096,-0.1925973028124965,-0.1492300778711026,-0.18478014988040087,0.2779616948350135,0.12263523550120253,0.18058633672820446,0.15512076942795527,-0.17563062614358385,-0.012892306470395132,0.2779616948350135
2097,-0.1941950963060443,-0.1488183145813401,-0.18634274499287767,0.2810262224368652,0.12239818355504395,0.1805475244204442,0.15323661048300152,-0.1773104726195312,-0.013509356278471829,0.2810262224368652
2098,-0.1957072388036645,-0.14837328377845832,-0.1878676905106479,0.2840668894071576,0.12212273266352314,0.18049368483226635,0.1513672869981041,-0.17894017001690338,-0.014088581984376514,0.2840668894071576
2099,-0.19714085744731172,-0.14789592569706175,-0.18935077492698266,0.28708442937932194,0.12181132393249394,0.1804275142318933,0.1495170126371907,-0.18052230665286276,-0.01463241228173151,0.28708442937932194
2100,-0.19850444606467135,-0.14738838487983832,-0.19078878381980177,0.29007944645514366,0.12146668954598144,0.18035007887168242,0.1476880148850982,-0.18206181834647003,-0.015143184868401216,0.29007944645514366
