year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2015,-0.08479791016498417,-0.030111982598979403,-0.08396092735931748,-0.007290471405170362,-0.03616279791104693,-0.03460965884711342,-0.08479791016498417,-0.07988568246351602,-0.06157956722738145,-0.030111982598979403
2016,-0.06972021250686433,-0.01600054341885948,-0.06897833505969575,0.006433868519623687,-0.021963326299245467,-0.02041018723531196,-0.06972021250686433,-0.06493917557984186,-0.0468739882044944,-0.01600054341885948
2017,-0.05664078361109737,-0.006537904597026745,-0.05629001323143301,0.014441777928729693,-0.012146472689263499,-0.010593333625329993,-0.05664078361109737,-0.052390217997901334,-0.035192797458493685,-0.006537904597026745
2018,-0.045333816174688235,-0.0026618642284041982,-0.04570028556558814,0.015492698283944173,-0.007374949425575483,-0.005821810361641977,-0.045333816174688235,-0.04208842974570526,-0.026773148182477335,-0.0026618642284041982
2019,-0.03199897162140619,-0.0013805728758131686,-0.0334568646389356,0.012142100210662088,-0.004733514176553322,-0.0031803751126198154,-0.03199897162140619,-0.030332931833610854,-0.018118366820392362,-0.0013805728758131686
2020,-0.014697877689413885,-0.0015400943340355688,-0.017785267692240758,0.005492653003861703,-0.0027360589483647058,-0.0011829198844311994,-0.014697877689413885,-0.01535193207705765,-0.0075343925305292325,-0.0015400943340355688
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.012779149963266678,0.002746210706585761,0.019455810703753906,-0.004629091865589241,0.0033301429360778068,0.0005842638572628456,0.012779149963266678,0.015683600928989905,0.005301645939819077,0.002746210706585761
2023,0.024166599884362983,0.00643598265203793,0.04020742217832929,-0.00862514667196912,0.007114044986194168,0.0007430075514708312,0.024166599884362983,0.031660238350568415,0.008969103200327178,0.00643598265203793
2024,0.03459532264315912,0.010792175106529855,0.06203584653925198,-0.012168303677463355,0.01118673724712882,0.0006139888522905812,0.03459532264315912,0.04788838094521264,0.011442493498837747,0.010792175106529855
2025,0.04430373034091106,0.015606895063867698,0.08482844534128331,-0.015366846249877275,0.015531902792595087,0.00023266410519784397,0.04430373034091106,0.06440777330873859,0.013052433189663315,0.015606895063867698
2026,0.05350103539417361,0.0208187945465913,0.10838923467733441,-0.018341696114749007,0.020044588708645117,-0.00030510141976591854,0.05350103539417361,0.08121399866395129,0.014032278529446551,0.0208187945465913
2027,0.06242995542774865,0.02636014709532708,0.1327411058330129,-0.021132316827242703,0.02470559271982864,-0.0009657075884331734,0.06242995542774865,0.09835399714812654,0.01449684875909052,0.02636014709532708
2028,0.07112253731502394,0.03215852743606373,0.15783293123181796,-0.023789672904466763,0.02953171900917384,-0.0017412673693273373,0.07112253731502394,0.11581084247469631,0.014612563775828868,0.03215852743606373
2029,0.07966411344855306,0.03813144002465896,0.18361023141584687,-0.026356217385792857,0.03448570107973836,-0.002583871394806647,0.07966411344855306,0.13356287894465446,0.014506987063836463,0.03813144002465896
2030,0.08813395470167429,0.04422985078266406,0.21007868474892166,-0.028829719453078106,0.03950911824705705,-0.0034833797745669193,0.08813395470167429,0.15165343059802683,0.014229441687441446,0.04422985078266406
2031,0.09478562848498018,0.05082173693949299,0.23102577067522262,-0.031034632576709797,0.044689630042700434,-0.004095795533746949,0.09478562848498018,0.16749120672984863,0.01563178309187263,0.05082173693949299
2032,0.10009913278397176,0.057792692365221665,0.24795107444761388,-0.03302953648635487,0.05000170812448457,-0.004461351021661675,0.10009913278397176,0.18165748547730032,0.01824030261839482,0.057792692365221665
2033,0.10442851078401882,0.06502846419281039,0.26195160894213604,-0.03488422609602315,0.055382578197242904,-0.0046844864015263,0.10442851078401882,0.19463000578305323,0.021752997386437878,0.06502846419281039
2034,0.10806955003377539,0.07253788122051097,0.27380826116665163,-0.03662168527348664,0.06087588875194927,-0.00478737026766296,0.10806955003377539,0.20676086524930842,0.025923608586602143,0.07253788122051097
2035,0.11122578431530172,0.08026887908536207,0.2841106283906863,-0.03831182984377335,0.06648064740435489,-0.00477486005568728,0.11122578431530172,0.21830572719572217,0.030622004337016007,0.08026887908536207
2036,0.11403585236753411,0.088143191836215,0.2932704106213479,-0.03992990764795412,0.07213092664817089,-0.004688466816601622,0.11403585236753422,0.2294186805729,0.035745791763942214,0.088143191836215
2037,0.11660831693950624,0.09615682101416356,0.3016173536648033,-0.04150448014414909,0.07782078370881529,-0.004541984392048226,0.11660831693950635,0.2402502880008574,0.04113193319965547,0.09615682101416356
2038,0.118947549464828,0.10429133742769192,0.3093937874022265,-0.04305639238162462,0.08357066592533036,-0.004368335131720302,0.118947549464828,0.2508981930877549,0.04673499350075938,0.10429133742769192
2039,0.12118811889901926,0.11254145116210557,0.3167835060306715,-0.04457038862703744,0.08937264741770179,-0.004182753850389576,0.12118811889901926,0.2614142546117241,0.05253833656698004,0.11254145116210557
2040,0.12332561164396061,0.12089128485012035,0.32386572294515453,-0.04606702579149269,0.09525920696607881,-0.003962870615369818,0.12332561164396061,0.27183879693671126,0.05845847152325356,0.12089128485012035
2041,0.1290269469857508,0.13006651837364058,0.33006554883982814,-0.047539581190011226,0.10153513590998697,-0.0032727496514395327,0.12605410219309954,0.28100728692554494,0.0647855043132134,0.13006651837364058
2042,0.13736776301277864,0.1399353687602557,0.335630069985124,-0.04899203017174669,0.10803743463022841,-0.0022325776080528437,0.1291945540509435,0.28926585282035694,0.0714259142674053,0.1399353687602557
2043,0.14776543141208498,0.15031703241858474,0.340750085097804,-0.05042950143696445,0.1146978217248511,-0.0009160657332039079,0.13263763083855584,0.2968445197635972,0.07833409766830968,0.15031703241858474
