percentile,scenario,year,variable,Delta T
recommendation,ssp334,2034,HFCs,0.00970183561598281
recommendation,ssp334,2035,HFCs,0.009271435346079852
recommendation,ssp334,2036,HFCs,0.008806976426301153
recommendation,ssp334,2037,HFCs,0.008321205196841241
recommendation,ssp334,2038,HFCs,0.007823082784591226
recommendation,ssp334,2039,HFCs,0.007318852632516542
recommendation,ssp334,2040,HFCs,0.0068127815379841455
recommendation,ssp334,2041,HFCs,0.006307725034375185
recommendation,ssp334,2042,HFCs,0.005808616249633055
recommendation,ssp334,2043,HFCs,0.005321760190477328
recommendation,ssp334,2044,HFCs,0.004851300440554174
recommendation,ssp334,2045,HFCs,0.004399820578469564
recommendation,ssp334,2046,HFCs,0.003968819340956718
recommendation,ssp334,2047,HFCs,0.0035590140751099644
recommendation,ssp334,2048,HFCs,0.0031705784511553304
recommendation,ssp334,2049,HFCs,0.002803308357111378
recommendation,ssp334,2050,HFCs,0.0024567397913612347
recommendation,ssp334,2051,HFCs,0.002130236864977467
recommendation,ssp334,2052,HFCs,0.0018228247783453593
recommendation,ssp334,2053,HFCs,0.0015333243094920682
recommendation,ssp334,2054,HFCs,0.0012606566045675754
recommendation,ssp334,2055,HFCs,0.001003832758342359
recommendation,ssp334,2056,HFCs,0.0007619412494953882
recommendation,ssp334,2057,HFCs,0.0005341386584849315
recommendation,ssp334,2058,HFCs,0.00031962986819745326
recommendation,ssp334,2059,HFCs,0.00011768696498445051
recommendation,ssp334,2060,HFCs,-7.237855025076304e-05
recommendation,ssp334,2061,HFCs,-0.00025121270725940274
recommendation,ssp334,2062,HFCs,-0.0004193819833382701
recommendation,ssp334,2063,HFCs,-0.000577397893216678
recommendation,ssp334,2064,HFCs,-0.0007257552695818879
recommendation,ssp334,2065,HFCs,-0.0008649306962458733
recommendation,ssp334,2066,HFCs,-0.0009953839771054164
recommendation,ssp334,2067,HFCs,-0.001117546090479874
recommendation,ssp334,2068,HFCs,-0.0012318339384132515
recommendation,ssp334,2069,HFCs,-0.0013386432528537592
recommendation,ssp334,2070,HFCs,-0.0014383429097043453
recommendation,ssp334,2071,HFCs,-0.0015312938695972722
recommendation,ssp334,2072,HFCs,-0.0016178260083885305
recommendation,ssp334,2073,HFCs,-0.0016982628638168278
recommendation,ssp334,2074,HFCs,-0.0017729161531841366
recommendation,ssp334,2075,HFCs,-0.0018420784642936075
recommendation,ssp334,2076,HFCs,-0.001906031299991593
recommendation,ssp334,2077,HFCs,-0.001965044544124708
recommendation,ssp334,2078,HFCs,-0.002019369288383621
recommendation,ssp334,2079,HFCs,-0.002069245245595935
recommendation,ssp334,2080,HFCs,-0.002114895692762072
recommendation,ssp334,2081,HFCs,-0.0021565355018131095
recommendation,ssp334,2082,HFCs,-0.002194489535204413
recommendation,ssp334,2083,HFCs,-0.0022291490580631096
recommendation,ssp334,2084,HFCs,-0.002260838673123466
recommendation,ssp334,2085,HFCs,-0.0022898134441337627
recommendation,ssp334,2086,HFCs,-0.0023163001221683955
recommendation,ssp334,2087,HFCs,-0.002340476819596111
recommendation,ssp334,2088,HFCs,-0.0023625101202422033
recommendation,ssp334,2089,HFCs,-0.0023825365430642717
recommendation,ssp334,2090,HFCs,-0.0024006764164888825
recommendation,ssp334,2091,HFCs,-0.002417044463036592
recommendation,ssp334,2092,HFCs,-0.0024320324306198043
recommendation,ssp334,2093,HFCs,-0.0024462367357871075
recommendation,ssp334,2094,HFCs,-0.0024600839279474186
recommendation,ssp334,2095,HFCs,-0.002473871510542963
recommendation,ssp334,2096,HFCs,-0.002487818206250471
recommendation,ssp334,2097,HFCs,-0.0025020007613665556
recommendation,ssp334,2098,HFCs,-0.0025164012713029607
recommendation,ssp334,2099,HFCs,-0.002530995240756617
recommendation,ssp334,2100,HFCs,-0.002545768192474901
recommendation,ssp119,2019,HFCs,0.0
recommendation,ssp119,2020,HFCs,0.0012929531407192118
recommendation,ssp119,2021,HFCs,0.002664330332264377
recommendation,ssp119,2022,HFCs,0.004068315398707967
recommendation,ssp119,2023,HFCs,0.005423479580652932
recommendation,ssp119,2024,HFCs,0.006674058674841115
recommendation,ssp119,2025,HFCs,0.007782308361677965
recommendation,ssp119,2026,HFCs,0.008723380841961828
recommendation,ssp119,2027,HFCs,0.009481618591079424
recommendation,ssp119,2028,HFCs,0.01004798084715334
recommendation,ssp119,2029,HFCs,0.010418128853140697
recommendation,ssp119,2030,HFCs,0.010591114228605735
recommendation,ssp119,2031,HFCs,0.010568313622266423
recommendation,ssp119,2032,HFCs,0.010380964815127803
recommendation,ssp119,2033,HFCs,0.010080156204346607
recommendation,ssp119,2034,HFCs,0.00970183561598281
recommendation,ssp119,2035,HFCs,0.009271435346079852
recommendation,ssp119,2036,HFCs,0.008806976426301153
recommendation,ssp119,2037,HFCs,0.008321205196841241
recommendation,ssp119,2038,HFCs,0.007823082784591226
recommendation,ssp119,2039,HFCs,0.007318852632516542
recommendation,ssp119,2040,HFCs,0.0068127815379841455
recommendation,ssp119,2041,HFCs,0.006307725034375185
recommendation,ssp119,2042,HFCs,0.005808616249633055
recommendation,ssp119,2043,HFCs,0.005321760190477328
recommendation,ssp119,2044,HFCs,0.004851300440554174
recommendation,ssp119,2045,HFCs,0.004399820578469564
recommendation,ssp119,2046,HFCs,0.003968819340956718
recommendation,ssp119,2047,HFCs,0.0035590140751099644
recommendation,ssp119,2048,HFCs,0.0031705784511553304
recommendation,ssp119,2049,HFCs,0.002803308357111378
recommendation,ssp119,2050,HFCs,0.0024567397913612347
recommendation,ssp119,2051,HFCs,0.002130236864977467
recommendation,ssp119,2052,HFCs,0.0018228247783453593
recommendation,ssp119,2053,HFCs,0.0015333243094920682
recommendation,ssp119,2054,HFCs,0.0012606566045675754
recommendation,ssp119,2055,HFCs,0.001003832758342359
recommendation,ssp119,2056,HFCs,0.0007619412494953882
recommendation,ssp119,2057,HFCs,0.0005341386584849315
recommendation,ssp119,2058,HFCs,0.00031962986819745326
recommendation,ssp119,2059,HFCs,0.00011768696498445051
recommendation,ssp119,2060,HFCs,-7.237855025076304e-05
recommendation,ssp119,2061,HFCs,-0.00025121270725940274
recommendation,ssp119,2062,HFCs,-0.0004193819833382701
recommendation,ssp119,2063,HFCs,-0.000577397893216678
recommendation,ssp119,2064,HFCs,-0.0007257552695818879
recommendation,ssp119,2065,HFCs,-0.0008649306962458733
recommendation,ssp119,2066,HFCs,-0.0009953839771054164
recommendation,ssp119,2067,HFCs,-0.001117546090479874
recommendation,ssp119,2068,HFCs,-0.0012318339384132515
recommendation,ssp119,2069,HFCs,-0.0013386432528537592
recommendation,ssp119,2070,HFCs,-0.0014383429097043453
recommendation,ssp119,2071,HFCs,-0.0015312938695972722
recommendation,ssp119,2072,HFCs,-0.0016178260083885305
recommendation,ssp119,2073,HFCs,-0.0016982628638168278
recommendation,ssp119,2074,HFCs,-0.0017729161531841366
recommendation,ssp119,2075,HFCs,-0.0018420784642936075
recommendation,ssp119,2076,HFCs,-0.001906031299991593
recommendation,ssp119,2077,HFCs,-0.001965044544124708
recommendation,ssp119,2078,HFCs,-0.002019369288383621
recommendation,ssp119,2079,HFCs,-0.002069245245595935
recommendation,ssp119,2080,HFCs,-0.002114895692762072
recommendation,ssp119,2081,HFCs,-0.0021565355018131095
recommendation,ssp119,2082,HFCs,-0.002194489535204413
recommendation,ssp119,2083,HFCs,-0.0022291490580631096
recommendation,ssp119,2084,HFCs,-0.002260838673123466
recommendation,ssp119,2085,HFCs,-0.0022898134441337627
recommendation,ssp119,2086,HFCs,-0.0023163001221683955
