scenario,year,p95-p50,p05-p50,variable
ssp126,2083,0.25471017533403584,-0.25471017533403595,aerosol-total-with_bc-snow
ssp126,2084,0.2563181995899392,-0.25631819958993923,aerosol-total-with_bc-snow
ssp126,2085,0.25828158790262673,-0.2582815879026269,aerosol-total-with_bc-snow
ssp126,2086,0.25969352652937033,-0.2596935265293704,aerosol-total-with_bc-snow
ssp126,2087,0.26126324150347696,-0.2612632415034771,aerosol-total-with_bc-snow
ssp126,2088,0.26298806725412843,-0.2629880672541285,aerosol-total-with_bc-snow
ssp126,2089,0.2641957764601709,-0.264195776460171,aerosol-total-with_bc-snow
ssp126,2090,0.26568103389320374,-0.2656810338932038,aerosol-total-with_bc-snow
ssp126,2091,0.2670075614854838,-0.26700756148548394,aerosol-total-with_bc-snow
ssp126,2092,0.2683156921096246,-0.26831569210962475,aerosol-total-with_bc-snow
ssp126,2093,0.26992441853364774,-0.2699244185336478,aerosol-total-with_bc-snow
ssp126,2094,0.27192180959415196,-0.2719218095941521,aerosol-total-with_bc-snow
ssp126,2095,0.27381457906753215,-0.2738145790675323,aerosol-total-with_bc-snow
ssp126,2096,0.2761828200185626,-0.2761828200185627,aerosol-total-with_bc-snow
ssp126,2097,0.27843337059010304,-0.2784333705901032,aerosol-total-with_bc-snow
ssp126,2098,0.2804892713177483,-0.2804892713177484,aerosol-total-with_bc-snow
ssp126,2099,0.2827612276354497,-0.28276122763544975,aerosol-total-with_bc-snow
ssp126,2100,0.28540175607501833,-0.2854017560750185,aerosol-total-with_bc-snow
ssp245,2020,,,aerosol-total-with_bc-snow
ssp245,2021,0.005656632014642805,-0.005656632014642808,aerosol-total-with_bc-snow
ssp245,2022,0.009841826500402981,-0.009841826500402984,aerosol-total-with_bc-snow
ssp245,2023,0.013056874327909616,-0.013056874327909621,aerosol-total-with_bc-snow
ssp245,2024,0.01530250668204872,-0.015302506682048729,aerosol-total-with_bc-snow
ssp245,2025,0.017265709383986763,-0.01726570938398677,aerosol-total-with_bc-snow
ssp245,2026,0.018498454413406328,-0.018498454413406334,aerosol-total-with_bc-snow
ssp245,2027,0.01942855967832232,-0.01942855967832233,aerosol-total-with_bc-snow
ssp245,2028,0.020236432044910293,-0.020236432044910296,aerosol-total-with_bc-snow
ssp245,2029,0.0208879028078579,-0.020887902807857905,aerosol-total-with_bc-snow
ssp245,2030,0.02142245391627984,-0.021422453916279848,aerosol-total-with_bc-snow
ssp245,2031,0.022046202662858706,-0.022046202662858717,aerosol-total-with_bc-snow
ssp245,2032,0.02287821001204314,-0.022878210012043147,aerosol-total-with_bc-snow
ssp245,2033,0.024009391826656058,-0.02400939182665607,aerosol-total-with_bc-snow
ssp245,2034,0.025479077604235296,-0.02547907760423531,aerosol-total-with_bc-snow
ssp245,2035,0.027081484416392885,-0.027081484416392895,aerosol-total-with_bc-snow
ssp245,2036,0.02922547426063302,-0.029225474260633034,aerosol-total-with_bc-snow
ssp245,2037,0.031579094624203295,-0.03157909462420331,aerosol-total-with_bc-snow
ssp245,2038,0.03390443720515868,-0.03390443720515869,aerosol-total-with_bc-snow
ssp245,2039,0.036447901366084494,-0.036447901366084515,aerosol-total-with_bc-snow
ssp245,2040,0.03881868290106889,-0.03881868290106891,aerosol-total-with_bc-snow
ssp245,2041,0.04155005885944678,-0.0415500588594468,aerosol-total-with_bc-snow
ssp245,2042,0.04479360852415059,-0.04479360852415061,aerosol-total-with_bc-snow
ssp245,2043,0.047796810340699505,-0.04779681034069952,aerosol-total-with_bc-snow
ssp245,2044,0.05095142078321671,-0.05095142078321674,aerosol-total-with_bc-snow
ssp245,2045,0.05412995925169232,-0.05412995925169234,aerosol-total-with_bc-snow
ssp245,2046,0.057252226200476056,-0.057252226200476077,aerosol-total-with_bc-snow
ssp245,2047,0.06091351490350879,-0.06091351490350882,aerosol-total-with_bc-snow
ssp245,2048,0.06437580098427634,-0.06437580098427637,aerosol-total-with_bc-snow
ssp245,2049,0.0680704130985113,-0.06807041309851133,aerosol-total-with_bc-snow
ssp245,2050,0.07148851707843581,-0.07148851707843584,aerosol-total-with_bc-snow
ssp245,2051,0.07514024859856912,-0.07514024859856916,aerosol-total-with_bc-snow
ssp245,2052,0.07861067298905937,-0.07861067298905938,aerosol-total-with_bc-snow
ssp245,2053,0.08246514056935322,-0.08246514056935325,aerosol-total-with_bc-snow
ssp245,2054,0.08584099077304351,-0.08584099077304357,aerosol-total-with_bc-snow
ssp245,2055,0.08930964515352705,-0.08930964515352707,aerosol-total-with_bc-snow
ssp245,2056,0.09252550062163602,-0.09252550062163607,aerosol-total-with_bc-snow
ssp245,2057,0.09559118911748597,-0.09559118911748603,aerosol-total-with_bc-snow
ssp245,2058,0.09923321528188604,-0.09923321528188608,aerosol-total-with_bc-snow
ssp245,2059,0.1028355087038139,-0.10283550870381396,aerosol-total-with_bc-snow
ssp245,2060,0.10670051198905338,-0.1067005119890534,aerosol-total-with_bc-snow
ssp245,2061,0.11041940919340679,-0.11041940919340681,aerosol-total-with_bc-snow
ssp245,2062,0.11449845852505042,-0.11449845852505047,aerosol-total-with_bc-snow
ssp245,2063,0.11790969796181336,-0.11790969796181339,aerosol-total-with_bc-snow
ssp245,2064,0.12153730781264692,-0.12153730781264696,aerosol-total-with_bc-snow
ssp245,2065,0.1249757586194814,-0.12497575861948144,aerosol-total-with_bc-snow
ssp245,2066,0.12833675358888874,-0.12833675358888877,aerosol-total-with_bc-snow
ssp245,2067,0.13166524226124793,-0.13166524226124796,aerosol-total-with_bc-snow
ssp245,2068,0.13510659934691832,-0.1351065993469184,aerosol-total-with_bc-snow
ssp245,2069,0.13830996781014795,-0.138309967810148,aerosol-total-with_bc-snow
ssp245,2070,0.14156975580574152,-0.14156975580574155,aerosol-total-with_bc-snow
