scenario,year,p95-p50,p05-p50,variable
ssp119,2059,0.027251421380127004,-0.033075025554513,ch4
ssp119,2060,0.028051897534635994,-0.034245210066725,ch4
ssp119,2061,0.028833813101838995,-0.03544068629842401,ch4
ssp119,2062,0.029433231377716,-0.03658415933862599,ch4
ssp119,2063,0.03000413857867701,-0.037751621084556,ch4
ssp119,2064,0.030772228754563008,-0.038663717242824996,ch4
ssp119,2065,0.031466616588761,-0.039533863125781,ch4
ssp119,2066,0.032145804866251994,-0.04040043949753899,ch4
ssp119,2067,0.032672632972439004,-0.041490680914054986,ch4
ssp119,2068,0.03327547907914499,-0.04247775186568599,ch4
ssp119,2069,0.033903398349499,-0.043342474394637995,ch4
ssp119,2070,0.03439730068603,-0.044475737683583996,ch4
ssp119,2071,0.035012833408967006,-0.04529553354254301,ch4
ssp119,2072,0.03562423615843001,-0.04601493304486298,ch4
ssp119,2073,0.03613256780524399,-0.04695293314803302,ch4
ssp119,2074,0.036794956146531,-0.04756870880757,ch4
ssp119,2075,0.03727559142444101,-0.048295630760471,ch4
ssp119,2076,0.037810534232326,-0.049152634297803005,ch4
ssp119,2077,0.038172296701006,-0.050038704160423,ch4
ssp119,2078,0.03862538243807201,-0.050752893174131994,ch4
ssp119,2079,0.03909267593673099,-0.05136694688150199,ch4
ssp119,2080,0.039540286064682004,-0.05204749540565601,ch4
ssp119,2081,0.039986135335377995,-0.052774842027498006,ch4
ssp119,2082,0.040455201652793996,-0.053573994089682,ch4
ssp119,2083,0.040961011282256,-0.054202122356571014,ch4
ssp119,2084,0.041399959540905,-0.05477613797555399,ch4
ssp119,2085,0.041878054384578006,-0.055466253260019,ch4
ssp119,2086,0.042412473309638,-0.056183467489796995,ch4
ssp119,2087,0.042837971662339006,-0.05692129644303699,ch4
ssp119,2088,0.04330056408565,-0.05761197874158999,ch4
ssp119,2089,0.043725459335589995,-0.058268598056880005,ch4
ssp119,2090,0.04417624322223601,-0.058921146624697995,ch4
ssp119,2091,0.04454855668603899,-0.059608801613584006,ch4
ssp119,2092,0.045001093709372,-0.06021612900071799,ch4
ssp119,2093,0.045405713991788985,-0.06085834128255402,ch4
ssp119,2094,0.045848989426862,-0.061448491995230003,ch4
ssp119,2095,0.04619288272871899,-0.062124071609966,ch4
ssp119,2096,0.04659109338673301,-0.06273091551945198,ch4
ssp119,2097,0.04694986346421501,-0.063362299014675,ch4
ssp119,2098,0.047339736905130006,-0.06399997261232901,ch4
ssp119,2099,0.047792643631792,-0.06460189731723098,ch4
ssp119,2100,0.04815498613501501,-0.06514850315958198,ch4
ssp126,2020,0.0,0.0,ch4
ssp126,2021,0.0008685602280530001,-0.0005567091673570001,ch4
ssp126,2022,0.0016901621976740003,-0.0010798941455390002,ch4
ssp126,2023,0.002484649373652,-0.001537886245396,ch4
ssp126,2024,0.003230630343689,-0.0019211685839859998,ch4
ssp126,2025,0.0039045051900300004,-0.0022223839331399994,ch4
ssp126,2026,0.004548809213238,-0.00248093463353,ch4
ssp126,2027,0.005048526768453,-0.0026900632062709998,ch4
ssp126,2028,0.005603568416523001,-0.002884244904333,ch4
ssp126,2029,0.006121041428468999,-0.0030231075700599998,ch4
ssp126,2030,0.00655231180955,-0.0031401534845,ch4
ssp126,2031,0.006810766102148,-0.003296213359602,ch4
ssp126,2032,0.007222304089713,-0.003413391177669,ch4
ssp126,2033,0.007667328694834,-0.0037108310964279996,ch4
ssp126,2034,0.00787881813166,-0.004074578342368,ch4
ssp126,2035,0.008199031041774,-0.004489490396753001,ch4
ssp126,2036,0.008568019709467,-0.004915768018265999,ch4
ssp126,2037,0.008828557528481001,-0.005541070851838999,ch4
ssp126,2038,0.009083124342837,-0.006219356076623002,ch4
ssp126,2039,0.009585238527096,-0.0068414067823940015,ch4
ssp126,2040,0.010031055854611,-0.007637091804795999,ch4
ssp126,2041,0.010372154615046,-0.008456991241392,ch4
ssp126,2042,0.011088599484162001,-0.009214385414509998,ch4
ssp126,2043,0.011670441306565998,-0.010058562717479999,ch4
ssp126,2044,0.012251592934260999,-0.011005596101810004,ch4
ssp126,2045,0.01291856281684,-0.011914454893208998,ch4
ssp126,2046,0.013700021410573998,-0.012953530744061002,ch4
ssp126,2047,0.014307957649529003,-0.014076281434424,ch4
ssp126,2048,0.014920030767285,-0.015145226430001997,ch4
ssp126,2049,0.015748548474931998,-0.016190438752548005,ch4
ssp126,2050,0.016438917917294998,-0.017196637161666,ch4
ssp126,2051,0.017321163693562003,-0.018459542913573997,ch4
ssp126,2052,0.017831595147702998,-0.019441590977513003,ch4
ssp126,2053,0.01859491413694,-0.020571751989848994,ch4
