percentile,scenario,year,variable,Delta T
recommendation,ssp370,2038,o3,0.058597540902684486
recommendation,ssp370,2039,o3,0.06171711503691407
recommendation,ssp370,2040,o3,0.06483465706865399
recommendation,ssp370,2041,o3,0.0679647606379079
recommendation,ssp370,2042,o3,0.07105188352463077
recommendation,ssp370,2043,o3,0.07410897564478236
recommendation,ssp370,2044,o3,0.07713445250840695
recommendation,ssp370,2045,o3,0.08012572441847626
recommendation,ssp370,2046,o3,0.08307766002132894
recommendation,ssp370,2047,o3,0.08597599487617685
recommendation,ssp370,2048,o3,0.08882402487331792
recommendation,ssp370,2049,o3,0.09162527894620831
recommendation,ssp370,2050,o3,0.09439977037017055
recommendation,ssp370,2051,o3,0.09717417747882118
recommendation,ssp370,2052,o3,0.09987413027341563
recommendation,ssp370,2053,o3,0.10251996725315005
recommendation,ssp370,2054,o3,0.10512530987547003
recommendation,ssp370,2055,o3,0.10769827551110933
recommendation,ssp370,2056,o3,0.11023687376945762
recommendation,ssp370,2057,o3,0.11273246743746845
recommendation,ssp370,2058,o3,0.1151811885519049
recommendation,ssp370,2059,o3,0.11760011909770629
recommendation,ssp370,2060,o3,0.11999751883233722
recommendation,ssp370,2061,o3,0.12238062572054265
recommendation,ssp370,2062,o3,0.12477655834870466
recommendation,ssp370,2063,o3,0.12719053428008825
recommendation,ssp370,2064,o3,0.12962118550232116
recommendation,ssp370,2065,o3,0.13206132165091566
recommendation,ssp370,2066,o3,0.13450416592488534
recommendation,ssp370,2067,o3,0.13694099497762302
recommendation,ssp370,2068,o3,0.13935446954105551
recommendation,ssp370,2069,o3,0.1417387999118287
recommendation,ssp370,2070,o3,0.14410082515680817
recommendation,ssp370,2071,o3,0.14645696398718788
recommendation,ssp370,2072,o3,0.1488241964598605
recommendation,ssp370,2073,o3,0.15121293151804333
recommendation,ssp370,2074,o3,0.1536201513267363
recommendation,ssp370,2075,o3,0.1560414790234435
recommendation,ssp370,2076,o3,0.15847545819457864
recommendation,ssp370,2077,o3,0.16091652664157885
recommendation,ssp370,2078,o3,0.16336098218982403
recommendation,ssp370,2079,o3,0.16579996111680767
recommendation,ssp370,2080,o3,0.1682219891195187
recommendation,ssp370,2081,o3,0.17062163881340142
