year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1792,0.047297938631226284,0.003226740464973075,0.03492690655418053,-0.00010461408929997248,-0.0015913493523014135,0.001168865439925596,-0.007589757306999983,-0.00034980539179951494,0.012535283165279892,0.0
1793,0.048424080027207904,0.0033035676189011568,0.0357584995673753,-0.00010568568624947424,-0.0015984754760939484,0.0011696176280804136,-0.0077218505399973035,-0.0003496597179868567,0.012625247263218429,0.0
1794,0.04955022142318952,0.003380394772829019,0.03659009258057006,-0.00010647151481276096,-0.0015987747710836091,0.0011698137544120875,-0.00785198830949034,-0.00034951296495933565,0.012712725389103705,0.0
1795,0.050676362819171136,0.0034572219267568816,0.037421685593764825,-0.00010749842341739956,-0.0016048812530689682,0.001170363832994098,-0.00798286961129967,-0.0003493657208770064,0.012801049024441126,0.0
1796,0.05180250421515276,0.003534049080684963,0.0382532786069596,-0.00011164903955304382,-0.0017202916805230135,0.001177655640101217,-0.008127579831895083,-0.0003492197550529008,0.012919797773969193,0.0
1797,0.05292864561113438,0.003610876234612826,0.039084871620154366,-0.00011580766689938845,-0.0018469049977402692,0.00118683313603772,-0.008275729376841491,-0.00034907279247047533,0.013042195421889223,0.0
1798,0.054054787007115995,0.0036877033885406884,0.03991646463334913,-0.00011960697646627336,-0.001964938814058186,0.0011950095459962856,-0.008421598574276616,-0.00034892490539060284,0.013159547207449735,0.0
1799,0.05518092840309762,0.0037645305424687694,0.040748057646543885,-0.00012439589312345458,-0.002086726311200241,0.0012055315223455645,-0.008572123171283566,-0.000348776903027736,0.013286735704206428,0.0
1800,0.05630706979907835,0.003841357696396632,0.041579650659738766,-0.00012920788991163798,-0.0022673324789895762,0.0012147775515428515,-0.008716310104367938,-0.00034863122863588124,0.01340675876060908,0.0
1801,0.05743321119505997,0.0039181848503244965,0.04241124367293355,-0.0001343746407818406,-0.0022927666524250536,0.0012645240223730606,-0.009076673254887604,-0.0003669965556687609,0.013982546861398416,0.0
1802,0.058559352591041586,0.003995012004252576,0.04324283668612832,-0.00016619682208073817,-0.0027575490736130217,0.001338493151019626,-0.009480257959888994,-0.0003854950937404228,0.014663975963328137,0.0
1803,0.05968549398702321,0.004071839158180439,0.044074429699323084,-0.00015362550207835364,-0.002713052894728829,0.0013862797782009835,-0.009840392475214952,-0.0004039040109379757,0.015232988993743162,0.0
1804,0.060811635383004825,0.004148666312108302,0.04490602271251784,-0.0001614503729450624,-0.0028845524987575213,0.0014553970354616447,-0.010236704033330015,-0.0004224513855923807,0.015897873849008495,0.0
1805,0.061937776778986466,0.0042254934660363825,0.04573761572571261,-0.0001663889893896653,-0.002968864648272046,0.0014963118712355884,-0.010575084600406444,-0.0004410364987977493,0.016426654935815074,0.0
1806,0.06306391817496806,0.004302320619964246,0.046569208738907374,-0.00017600045660893322,-0.003181219943728447,0.001556460502825165,-0.01095421959217414,-0.0004596894594409153,0.017045673654171336,0.0
1807,0.0641900595709497,0.004379147773892107,0.04740080175210214,-0.00018003590995248163,-0.0033238325359960545,0.00160888227135028,-0.01131293669716722,-0.0004783339341239961,0.017635895210128136,0.0
1808,0.0653162009669313,0.00445597492782019,0.048232394765296914,-0.0001849257460710688,-0.0032286098968920323,0.0016519785883301352,-0.011657112874473241,-0.0004970951798951669,0.018177470148687147,0.0
1809,0.06644234236291294,0.0045328020817480535,0.049063987778491684,-0.0001887379333376567,-0.0032498604547486045,0.0016998723148368609,-0.012007014601430152,-0.000515915492766377,0.018742774461144068,0.0
1810,0.06756848375889456,0.004609629235675915,0.04989558079168644,-0.000196555932325774,-0.003346727446941604,0.0017728908386399989,-0.012412332614467352,-0.0005348035698453828,0.019384701483620214,0.0
1811,0.06869462515487618,0.004686456389603996,0.0507271738048812,-0.00020653873803084266,-0.003603180124137618,0.0018074739802761328,-0.012750503168916556,-0.000545041740863277,0.019829316917936542,0.0
1812,0.0698207665508578,0.004763283543531859,0.05155876681807597,-0.0002136460523252473,-0.003771334242195817,0.0018371436190697922,-0.013078517373454921,-0.0005553019961950905,0.020252352688728437,0.0
1813,0.07094690794683943,0.004840110697459722,0.05239035983127074,-0.00021798082973788392,-0.0038246932390313616,0.001858184941697874,-0.013388542892013822,-0.0005655821646260357,0.020634878852008456,0.0
1814,0.07207304934282104,0.004916937851387585,0.0532219528444655,-0.00022435937540242763,-0.00391699258659007,0.001883179083485445,-0.013706078524620855,-0.0005758872736905414,0.021034489915504054,0.0
1815,0.07319919073880267,0.004993765005315664,0.05405354585766039,-0.0002310757775110216,-0.004055010662617134,0.0019111960673155427,-0.014029064890043704,-0.0005862162666189737,0.021447178594230103,0.0
1816,0.07432533213478427,0.005070592159243529,0.05488513887085515,-0.00023957840725071338,-0.004460594365853456,0.001958949012229742,-0.01438330854983039,-0.00059650113986885,0.02194695198418409,0.0
1817,0.07545147353076591,0.005147419313171391,0.05571673188404992,-0.0002447440539387716,-0.004604501212795022,0.0019857192017256886,-0.01470135651883783,-0.0006068753710005634,0.022352427966463355,0.0
1818,0.07657761492674751,0.005224246467099473,0.056548324897244685,-0.00024942011226340065,-0.004674653480979172,0.0020050924474206283,-0.015005815500886916,-0.0006172696627846117,0.022722972512104183,0.0
1819,0.07770375632272915,0.005301073621027335,0.05737991791043945,-0.0002530976174660269,-0.004707955666577429,0.0020532644932473717,-0.015379002112231425,-0.0006276868406719535,0.023123636217919692,0.0
1820,0.07882989771871075,0.005377900774955198,0.05821151092363421,-0.0002582068960043879,-0.00480146635332918,0.002083538789302637,-0.015708468591088966,-0.0006381290911294414,0.02351883695439736,0.0
1821,0.07995603911469149,0.005454727928883279,0.05904310393682899,-0.0002656361181670186,-0.004945703204456885,0.002150694703536716,-0.016250354446563794,-0.0006585001936278142,0.024263073760915063,0.0
1822,0.08108218051067312,0.005531555082811142,0.05987469695002375,-0.00027639751948901556,-0.005196594444124083,0.0022265161053806565,-0.016807779203303064,-0.0006789304946861433,0.025045015689393053,0.0
1823,0.08220832190665472,0.0056083822367390046,0.06070628996321852,-0.00029115821758339235,-0.0055121424741802795,0.0023233100065908905,-0.01741520940018216,-0.0006994206609051513,0.02584708464016358,0.0
1824,0.08333446330263636,0.005685209390667086,0.061537882976413286,-0.00030463755809969994,-0.005766539404716241,0.0024092687198966588,-0.01799558383386329,-0.0007199681308431375,0.026644355526578668,0.0
1825,0.08446060469861796,0.005762036544594948,0.06236947598960805,-0.00031282271217407414,-0.005979912768711694,0.0024864566789911577,-0.018553367955982232,-0.000740572416803054,0.027403843792217424,0.0
1826,0.0855867460945996,0.005838863698522811,0.06320106900280281,-0.00031931931299537954,-0.006122262628677611,0.002557795405180024,-0.01909701243761681,-0.0007611584705983104,0.028142510209859275,0.0
1827,0.0867128874905812,0.005915690852450892,0.06403266201599757,-0.00033549866376630873,-0.00657668760654745,0.002653599383291336,-0.01969325355252656,-0.0007818865682176852,0.028988296097680333,0.0
1828,0.08783902888656284,0.0059925180063787565,0.06486425502919248,-0.00034199797826118297,-0.0066951735701508575,0.002715211660212584,-0.020211008559431986,-0.0008026595581044212,0.02972002820388345,0.0
1829,0.08896517028254446,0.006069345160306617,0.06569584804238722,-0.0003498292386691978,-0.006783034447455661,0.0027706696492007378,-0.020715800972226767,-0.0008234886203774452,0.030435867072125537,0.0
1830,0.09009131167852608,0.006146172314234699,0.066527441055582,-0.0004199504164749786,-0.008829794180539948,0.002942727797284074,-0.02145152701044085,-0.0008444668345799317,0.03163573270888783,0.0
1831,0.0912174530745077,0.0062229994681625616,0.06735903406877676,-0.0004130147974420871,-0.008616470182044056,0.00298582537616125,-0.02204116768922887,-0.0008624738927020465,0.03227550261897535,0.0
1832,0.09234359447048933,0.006299826622090425,0.06819062708197153,-0.0004259443561501778,-0.008834274495746258,0.003041833547294097,-0.022651666556528557,-0.0008805638705782525,0.033019521720353565,0.0
1833,0.09346973586647092,0.006376653776018506,0.06902222009516629,-0.00043658073396064627,-0.009093167290607293,0.0031063489723542306,-0.02327606278046026,-0.0008986927737777422,0.03379217278142017,0.0
1834,0.09459587726245257,0.006453480929946368,0.06985381310836106,-0.00044696512012503537,-0.00926890093493821,0.003203652544618662,-0.023981585473202914,-0.0009168611827605373,0.03458365037787268,0.0
