year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1869,0.15535346669637706,0.018144243864654182,0.12644643725986954,-0.0021971627042125493,-0.06063731736391888,0.013457986223258365,-0.053805502983391366,-0.001673922787327123,0.06503233048450421,5.5431533273361575e-09
1870,0.15724488310457535,0.01878884530302617,0.12887277557255852,-0.002283660869567751,-0.0624558335754137,0.013822072811968256,-0.05509623130536774,-0.0017031432540783908,0.06619438069265719,5.834898239301265e-09
1871,0.1592766318705581,0.019526414174894924,0.1305145373571895,-0.0024599806550531745,-0.06733370526069953,0.014141766760820056,-0.05571008146348213,-0.0017428719196623114,0.06713557718405147,6.126643151266371e-09
1872,0.16179381603750234,0.020232954425650283,0.13182213121959918,-0.002693563703476951,-0.07437934427909038,0.014754635086169409,-0.056670775988729875,-0.0017822456422974706,0.06881812284306801,6.4183880632313706e-09
1873,0.1647172003285208,0.020928006980798216,0.1328096624826727,-0.0029056185049729484,-0.07947039998006465,0.015140792228415231,-0.057390672977394565,-0.0018226517540401114,0.07002431138653302,6.710132975196478e-09
1874,0.16771934257546742,0.021599610425334217,0.1345499691822038,-0.0029271237121522783,-0.07779599663670209,0.014998767759169269,-0.057531899205555334,-0.0018625920516425094,0.06985107907419891,7.001877887161476e-09
1875,0.17117446239909848,0.02228293842517641,0.13628726247184514,-0.003050474205159661,-0.08309293024247677,0.01529144370508699,-0.05803367357131267,-0.0019026925279326922,0.07080190463658652,7.293622799126582e-09
1876,0.1746143079524941,0.022892484627481863,0.13775257949017594,-0.003162399552734375,-0.08549732546881253,0.015372333917754262,-0.05841025177976685,-0.0019432025885034849,0.07123687755381976,7.585367711091577e-09
1877,0.17810140827942708,0.023420551091890486,0.13935433344989,-0.0032687922631732045,-0.08842240247959061,0.01562425437476722,-0.0589430082192961,-0.001984396485991323,0.07201688657723505,7.877112623056688e-09
1878,0.1817288409641756,0.023983554362518242,0.14120831622887214,-0.0033515166910748433,-0.0895393984057044,0.015715944083840267,-0.059290682348218014,-0.0020256857811446908,0.07244154202985739,8.168857535021796e-09
1879,0.18515293492637586,0.02451943719713481,0.14346558301222515,-0.0035890710404455368,-0.09606611627380976,0.016285570585917345,-0.060248861357813537,-0.0020677246538058605,0.0739373419603237,8.460602446986791e-09
1880,0.18890542569867244,0.025059109786998025,0.14600540505905285,-0.004022996580991413,-0.10723249880555057,0.017038490348751524,-0.06145990466801264,-0.0021103765473587943,0.07637865088229376,8.7523473589519e-09
1881,0.19293953582845427,0.025509604698619508,0.14841398348792384,-0.004149932741943914,-0.11185477711634416,0.017436809642457408,-0.06185538309701799,-0.0021586263992377213,0.07715174515625425,9.044092270916898e-09
1882,0.1972084878631112,0.025971705735691627,0.15079941636423902,-0.0043681833728403405,-0.11836422525764664,0.018024324816946876,-0.06257746495196832,-0.00220773679826508,0.07855682071597295,9.335837182882006e-09
1883,0.2008826980004548,0.02640656790690141,0.15327627737890634,-0.004554004384372889,-0.1260797455119078,0.0186378957621548,-0.06338486995056004,-0.002256551953382997,0.07986388236674549,9.627582094847111e-09
1884,0.20463518877275136,0.026837640322860127,0.1559548445108624,-0.004652293940210602,-0.12830713282397715,0.0188983909673566,-0.06373882085819448,-0.0023057347157858835,0.08034944392488783,9.919327006812111e-09
1885,0.20895091826000334,0.02725319842826226,0.15898206957855285,-0.00474534983117063,-0.12958211491430865,0.019062982315846702,-0.06400227659448036,-0.002355177576836832,0.08064012785363785,1.0211071918777216e-08
1886,0.2135482671047406,0.027629911542339517,0.16194325608908838,-0.0049433072057181,-0.1309431450574016,0.01933107929866772,-0.06432637767240344,-0.00240522143036767,0.08122487096771673,1.0502816830742211e-08
1887,0.21831745148965215,0.028084314639062767,0.16519834623651322,-0.005221280573407318,-0.1365953864990704,0.01983682859049426,-0.06490689301572487,-0.002455296546841996,0.08241405317399654,1.0794561742707318e-08
1888,0.22363412299832455,0.02844160525748145,0.16834758234717953,-0.005703514587149161,-0.1504053448943537,0.020961360739823853,-0.06620942868620806,-0.002508855556230093,0.08504888080063915,1.1086306654672424e-08
1889,0.2289665460981916,0.028899798109451574,0.17174564917659849,-0.005830046015041084,-0.1509320341502714,0.020917671579131943,-0.06617938049835254,-0.002561570508563067,0.08518277482795805,1.1378051566637423e-08
1890,0.2342206885630895,0.029245482602415437,0.17514057436592098,-0.006334981773135632,-0.16399300754601592,0.022000999822162068,-0.06743951255934923,-0.002616720632875593,0.08806531625626697,1.1669796478602531e-08
1891,0.2396781697505045,0.02956013847426215,0.17859442133584952,-0.0066637512470036865,-0.172603639674852,0.02261890518184916,-0.06809382234967473,-0.0026728869976096084,0.08965023473627316,1.196154139056753e-08
1892,0.2450258671206077,0.02995627408400173,0.18266261923262705,-0.006689854114259622,-0.17624143117450525,0.022956872492372948,-0.06839245489015053,-0.002728429973155788,0.09023600118352278,1.2253286302532636e-08
1893,0.2497325224617297,0.030418375121077826,0.1865963677562457,-0.006670519106302403,-0.1747875522817697,0.022983424142688516,-0.06836679726061604,-0.0027842312248007564,0.09011850179246957,1.2545031214497747e-08
1894,0.2545017068466261,0.030969772266250976,0.18996718566645066,-0.006912940324425021,-0.18156001323452328,0.02326762634118637,-0.06862834976889637,-0.0028400240299310685,0.09089259416819503,1.283677612646274e-08
