year,BC,CH4,CO2,HC,N2O,NH3,NOx,OC,SO2,VOC
1783,0.00044888824607455346,0.013292385813658733,0.01800051909841296,0.0,0.0012280239910291918,-0.00013835545111085985,-3.560645749755748e-05,-0.0028172194214010687,-0.00044262781710691557,0.00481620108760465
1784,0.0004675407043873061,0.0137478459603139,0.01861730220893685,0.0,0.00127010191405152,-0.0001441871093054011,-3.702420670653601e-05,-0.002933936497261459,-0.0004634537889091788,0.005017789419671091
1785,0.00048462154578695574,0.014204139004170637,0.019235213226985716,0.0,0.0013122567847158907,-0.00014960852687236176,-3.8322319894338954e-05,-0.003045473653360227,-0.00048069117273371746,0.00520635442073571
1786,0.0005025652642232446,0.014661260716720725,0.019854246426323156,0.0,0.0013544882123693958,-0.0001547257470098632,-4.034287804833054e-05,-0.0031572684167652395,-0.0005269114070105577,0.005394394027297191
1787,0.0005191146205452022,0.015119207216354761,0.020474396550482457,0.0,0.0013967958384074964,-0.00015961704265375233,-4.209031678138317e-05,-0.003265128944231923,-0.0005632039999672364,0.005572822999375541
1788,0.0005362933835491976,0.015577974883040274,0.02109565869722374,0.0,0.0014391793283916091,-0.00016434131009523565,-4.3632729880239416e-05,-0.0033741737484891685,-0.0005920340967871018,0.005744524944373625
1789,0.0005524467142527935,0.01603756029460008,0.021718028232242323,0.0,0.0014816383661621132,-0.00016894252399265485,-4.502358427290742e-05,-0.0034804179842420077,-0.0006153397881233652,0.005910775690649256
1790,0.000567851113256871,0.016497960179120374,0.022341500724719857,0.0,0.001524172649441577,-0.00017345351434808263,-4.630149492759784e-05,-0.003584614831068024,-0.00063451970343088,0.006072989932261739
1791,0.0005817473717336177,0.016959171379403466,0.022966071899186306,0.0,0.0015667818865506117,-0.00017689629379341956,-4.821283464939085e-05,-0.0036857184876344954,-0.0006796538062002824,0.006218263447316996
1792,0.0005927789520990725,0.017421190826414665,0.023591737599561763,0.0,0.0016094657939548511,-0.0001795408943742849,-5.0152062665964855e-05,-0.003781427709339395,-0.0007228396901538085,0.006343080656994269
1793,0.0006014227815084874,0.01788401551944542,0.024218493762293427,0.0,0.0016522240944323021,-0.00018158861299182836,-5.176786820728731e-05,-0.003872160537372096,-0.0007564397154059577,0.006451343123705765
1794,0.0006082100406515427,0.018347642511291777,0.024846336396284304,0.0,0.0016950565157039575,-0.00018319011611050547,-5.310501041074114e-05,-0.003958951708871644,-0.000781989765796271,0.006546932290971367
1795,0.0006136561864303257,0.01881206889717791,0.025475261567893467,0.0,0.0017379627894105907,-0.0001844579892306185,-5.426570263245004e-05,-0.004042926063235195,-0.0008022863736898567,0.006633181317103951
1796,0.0006189812567519672,0.0192772918064763,0.026105265389723575,0.0,0.001780942650347815,-0.00018547653609826348,-5.570316249752037e-05,-0.004126634215937003,-0.0008329487945837275,0.006716446095077161
1797,0.0006244633918723026,0.019743308396516307,0.026736344012236398,0.0,0.0018239958358939852,-0.00018630841334220122,-5.734940506223829e-05,-0.004210626411771172,-0.0008728470363842832,0.006797981001069907
1798,0.0006299334464898246,0.020210115847952168,0.027368493617480227,0.0,0.0018671220855823792,-0.00018700041917000374,-5.910564404768964e-05,-0.0042945666935414375,-0.0009185543214478861,0.006877587064443427
1799,0.0006357023115189746,0.020677711361295602,0.028001710414394313,0.0,0.0019103211407808427,-0.00018758760613346662,-6.107434301173503e-05,-0.00437911009143089,-0.0009691214647014502,0.006957059703172443
1800,0.0006415293786992073,0.021146092154318036,0.028635990635290785,0.0,0.001953592744451703,-0.00018809646974265554,-6.320594182631978e-05,-0.004463309884021241,-0.0010310388558048987,0.007035519732083304
