,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1866,0.14883483672029782,0.01578540816372262,0.11722578894816875,-0.002015462713286824,-0.04721158014813321,0.007488469884446772,-0.04710093094337831,-0.0014578237642333851,0.06291471717116058,4.667918591441058e-09
1867,0.15141407261007345,0.016441352437903244,0.1210818613413461,-0.0021444257280799272,-0.05087318040676475,0.007831859807232376,-0.04829259616774997,-0.0014882106546015943,0.06439448558099298,4.959663503406057e-09
1868,0.15361861155809983,0.01714685113378683,0.12453629103076966,-0.0022181309584108425,-0.05265351669837158,0.007975913754291577,-0.04895674073404414,-0.0015110325817998794,0.06505285011714157,5.251408415371164e-09
1869,0.15535346669637703,0.017821756372145392,0.12759522428848488,-0.0023536732540863524,-0.056184896101492396,0.008196703239906586,-0.04978678209996268,-0.0015343838820969713,0.0661599014120102,5.5431533273361575e-09
1870,0.15724488310457535,0.018454900959348562,0.13004360629051023,-0.0024463329455756276,-0.05786988397436476,0.008418453334740787,-0.05098110621466009,-0.001561168518491155,0.06734209996824256,5.834898239301264e-09
1871,0.1592766318705581,0.019179360619402498,0.13170028375551251,-0.002635212523072378,-0.06238958777638803,0.008613165707220658,-0.05154910804290249,-0.0015975853858584525,0.06829961550883686,6.12664315126637e-09
1872,0.16179381603750234,0.019873343146864324,0.133019757326836,-0.002885434399053128,-0.06891788608221742,0.008986438476615047,-0.05243804851071861,-0.0016336768984699832,0.07001133418925941,6.41838806323137e-09
1873,0.1647172003285208,0.02055604215576677,0.13401626047658308,-0.003112594505914944,-0.07363512041977,0.009221630833513822,-0.05310417655565355,-0.001670714739800236,0.07123843637866899,6.710132975196478e-09
1874,0.16771934257546742,0.02121570882782527,0.1357723781535174,-0.0031356315940944076,-0.0720836636276726,0.009135129598640917,-0.05323485462868282,-0.0017073255974522385,0.0710622004569357,7.001877887161476e-09
1875,0.17117446239909848,0.021886891668305958,0.13752545504322922,-0.003267768716080508,-0.07699165885626824,0.009313386422087545,-0.0536991515802236,-0.0017440832812294672,0.07202951202333532,7.293622799126582e-09
1876,0.1746143079524941,0.022485604075176562,0.13900408471172196,-0.00338766684494272,-0.07921950635763184,0.00936265330773056,-0.05404760324721553,-0.0017812164061699841,0.07247202677110223,7.585367711091577e-09
1877,0.17810140827942708,0.023004284927748423,0.1406203908740273,-0.0035016382301794693,-0.08192980349945794,0.009516087647158568,-0.054540568228425415,-0.0018189763630954894,0.07326556007530899,7.877112623056688e-09
1878,0.18172884096417558,0.023557281635723397,0.14249121739660497,-0.003590255369473878,-0.08296478167433079,0.00957193205975919,-0.0548622746550668,-0.0018568237652971363,0.07369757846785699,8.168857535021796e-09
1879,0.18515293492637583,0.024083639933913804,0.1447689918261759,-0.0038447314341884717,-0.08901226169562625,0.009918868021622687,-0.055748887490527435,-0.001895358259911326,0.07521931350632872,8.460602446986791e-09
1880,0.18890542569867244,0.024613720629974287,0.14733188858104293,-0.004309566804409189,-0.09935872934375954,0.010377440333782361,-0.05686947824900639,-0.0019344546737387746,0.0777029513583089,8.7523473589519e-09
1881,0.19293953582845427,0.025056208651062308,0.14976234934773575,-0.004445545012321369,-0.10364160724690785,0.010620040154518829,-0.057235418483338976,-0.0019786823977395976,0.07848945002084114,9.044092270916898e-09
1882,0.19720848786311118,0.025510096515635048,0.15216945428065706,-0.004679342296265571,-0.10967308560704316,0.010977871367476194,-0.05790356820738943,-0.0020236989333178323,0.07991888765309027,9.335837182882006e-09
1883,0.20088269800045477,0.025937229645490095,0.15466881799185736,-0.004878399900899444,-0.11682207772443798,0.011351572073589764,-0.058650668308725076,-0.002068444836642678,0.08124861195037862,9.627582094847111e-09
1884,0.20463518877275136,0.02636064037747073,0.15737172035415403,-0.0049836909193059125,-0.11888591448613588,0.011510228937777041,-0.058978182702892505,-0.002113527703355123,0.08174259247632354,9.919327006812111e-09
1885,0.20895091826000337,0.026768812543155423,0.16042644826783858,-0.0050833754630440105,-0.12006727836222257,0.011610474726192093,-0.059221960989650636,-0.0021588489867832997,0.08203831646352924,1.0211071918777216e-08
1886,0.2135482671047406,0.027138830130626,0.16341453765303257,-0.005295433940565147,-0.12132837203366155,0.011773761518973944,-0.05952185503115603,-0.0022047211637063165,0.08263319821681395,1.0502816830742211e-08
1887,0.21831745148965218,0.027585156874521125,0.16669920083880763,-0.005593208192614863,-0.12656558588061975,0.012081792511882137,-0.06005901181440458,-0.0022506219974807477,0.08384299920260417,1.0794561742707318e-08
1888,0.22363412299832458,0.02793609717288843,0.16987704828619787,-0.006109793194799155,-0.13936151933110935,0.012766698571293849,-0.061264261389411684,-0.002299716305395272,0.08652351110672318,1.1086306654672424e-08
1889,0.22896654609819156,0.02838614631465385,0.17330598712103348,-0.006245337839289793,-0.13984953533194774,0.012740089309027456,-0.0612364574939305,-0.0023480369172046013,0.08665972667182872,1.1378051566637425e-08
1890,0.23422068856308947,0.02872568676953232,0.176731755773447,-0.006786241699791505,-0.15195147956572935,0.01339989977191686,-0.062402470575480644,-0.0023985897040364875,0.08959224739332422,1.1669796478602531e-08
1891,0.23967816975050454,0.029034750091814998,0.18021698152069704,-0.007138430418414696,-0.15992985810486135,0.01377624039076441,-0.06300791011512892,-0.0024500740170623372,0.09120464617408555,1.196154139056753e-08
1892,0.24502586712060775,0.029423844968392524,0.18432213967570668,-0.007166392671914389,-0.16330053719048543,0.013982082312668394,-0.0632842378585052,-0.002500986906884363,0.09180056900372692,1.2253286302532636e-08
1893,0.24973252246172972,0.029877732832969163,0.18829162696251783,-0.007145680372816467,-0.16195341238213917,0.013998253825594326,-0.06326049659153424,-0.0025521365428013178,0.09168103233527082,1.2545031214497746e-08
1894,0.25450170684662615,0.03041932969745552,0.1916930693171515,-0.007405369988075401,-0.16822859129050374,0.014171349639676081,-0.06350251380195734,-0.002603278436308619,0.0924685464052762,1.2836776126462741e-08
1895,0.2588646911074315,0.030987564971730334,0.19461089710822924,-0.007852481201926163,-0.17870127846890596,0.014724274773253809,-0.06442001660244565,-0.002656621675568679,0.09477181669714449,1.312852103842785e-08
1896,0.2631956948649349,0.03142621427000713,0.19625385868193054,-0.008219095613241805,-0.18565135499383875,0.01495410765604238,-0.06471610766710809,-0.0027093738901834835,0.09545952105353683,1.3420265950392846e-08
1897,0.26744889530841326,0.031880102134579875,0.19785243770170613,-0.008605245140047771,-0.1950152351755199,0.015315058951499327,-0.06527378054843445,-0.0027623026126856625,0.09649411787173373,1.3712010862357954e-08
1898,0.2721245247881035,0.032333989999156515,0.20076508968474582,-0.00901045081380867,-0.2066505484408762,0.015792455895312134,-0.06608595305851603,-0.002816087523828391,0.09794525743591763,1.4003755774323059e-08
1899,0.27739394152325375,0.03291362511692017,0.2042300650830472,-0.009716303581024795,-0.22566314205301144,0.016575153729960657,-0.0673851191640624,-0.002871116817313814,0.10098416528544302,1.429550068628806e-08
1900,0.28311729047697554,0.03349709895749115,0.20770241600780218,-0.010334286429216188,-0.2378054443256329,0.017037836583220882,-0.0682809974617633,-0.002926768846226761,0.10277913181780857,1.4587245598253164e-08
1901,0.28816809421935724,0.034130127219761185,0.2111506994251814,-0.010899353725131447,-0.24851078568202903,0.017442327047688173,-0.06908361807804089,-0.002990215333271851,0.10449602793942168,1.4878990510218164e-08
1902,0.2930002849689695,0.03510247531325177,0.21532249610868062,-0.011438222892098468,-0.2564871477470894,0.01775723413405339,-0.06958403593475582,-0.003054250907932537,0.10628604075217317,1.5170735422183272e-08
1903,0.298003833937813,0.03625384747950262,0.2196231057147274,-0.012443225444357277,-0.27904373441642816,0.018701708339735695,-0.07120520952074745,-0.003118893854016447,0.11075379591219416,1.5462480334148377e-08
1904,0.30255440532995603,0.03733286553707305,0.225278935957941,-0.013028519284469511,-0.28415817174917507,0.018743109022032505,-0.0714082464008775,-0.0031824880159288587,0.11143021163973904,1.5754225246113373e-08
1905,0.3076519865249328,0.03840048375115832,0.23093288997074007,-0.013879502307770148,-0.30296785908316687,0.019395010082074532,-0.072551014479545,-0.0032473122412325197,0.11494567149463503,1.604597015807848e-08
1906,0.31334383229629587,0.03947566308592143,0.23692611820043416,-0.01480398379010385,-0.32280457741722896,0.020122245191097465,-0.07419053240991623,-0.0033165687228287936,0.11788015875929998,1.633771507004348e-08
