"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"N2O","mda","ktN2O",3.46438596085815,3.71540998998093,3.88982511762282,4.05282297520474,4.24507528125891,4.46365365654386,4.42516349356214,4.49348406137752,4.59872935808969,4.61819441963447,4.80497249627468,4.83517340248485,4.98310552797719,5.24248158766156,5.28102767188865,5.40794864191848,5.476274971093,5.56118002758684,5.44919562557385,5.14092329061982,6.02020335953155,5.63476694059657,5.0567360402191,4.69244207301752,4.76593818935793,4.60345068661341,4.46132631405237,3.01121221143254,2.62582172525227,2.40431940193362,2.21776303448542,2.615221649852,2.39077832534734,2.42401290850927,2.36149914019598,2.31623615546128,2.3298376924093,2.43386842866979,2.24055701317903,2.09411073950096,2.27202911873609,2.48254872295224,2.47718562171376,2.66077692809294,3.03975124386247,3.05563249631912,3.06904895127832,3.07717979931505,3.08325032304127,3.08453178929216
"N2O","mdg","ktN2O",16.1616513687071,15.1053196555042,15.5211390771752,15.8327467863957,16.2042383670242,16.451749974958,16.5779407485224,16.8916228246664,18.6784721091117,18.6522273778598,19.2835159299232,19.6478561170997,19.6415538781093,19.5020244095637,19.5918779142193,19.4915011253192,19.667639193231,19.6518079650925,19.6593879355767,19.5956288235916,22.1540622637396,22.2473894023289,22.332864762082,22.48258761268,22.54060833377,22.7513110621282,22.7756970373523,22.6584353966514,22.5159736782535,22.3705183492627,21.9267713913065,19.383766333539,18.1013733356261,18.4990642650059,18.7673789460112,21.5612163500736,21.6846255312889,21.8965670882655,22.1490801594681,22.2501260102913,22.4542591438447,22.7611645297475,22.7779116486675,22.7664814457515,23.3843451859886,23.4095015025775,23.4426945871543,23.4829669852303,23.5137408301098,23.5445670587328
"N2O","mdv","ktN2O",0.0217953963359479,0.0212929891972284,0.0212116829926636,0.0225886331987396,0.0228138824380862,0.0227757661785932,0.0231268163560433,0.0230647325556439,0.0237842867594297,0.0238886618796487,0.024475722868107,0.0255148178609779,0.025728058015314,0.0271485277591573,0.029898219030714,0.031090261502542,0.0309246060826051,0.0312350790934652,0.0327597034816567,0.030960727816359,0.0297909768300805,0.0310271490945306,0.0327559002330677,0.0365732281007952,0.036801626043847,0.0426943182664295,0.0438672687133597,0.0431072159187155,0.0480776138319606,0.0481136108916718,0.0476806356311763,0.0508146454971818,0.0714410090955437,0.0798238153185045,0.0675781668592449,0.0616627660211237,0.0714436239497689,0.0782117549010204,0.0794417145120239,0.0902512786175192,0.0960081653611192,0.122643354734897,0.165060378675341,0.141274560876187,0.106495792104578,0.105667539129633,0.104649621277106,0.106385911615262,0.108007590329303,0.109916330418581
"N2O","mex","ktN2O",77.6581664837394,77.3623953421402,79.7284716089627,82.3120051141171,85.488934704982,91.7039674487947,96.6923176977647,97.6869273960926,98.188887987721,101.172894678855,106.661606542927,114.077144811901,117.354611925946,116.143687854231,119.341241027975,122.236919479688,125.907479792051,126.90454034563,123.694293829453,127.871646169751,127.378455485248,124.891702752879,135.709669906588,147.687419068542,173.024315153627,207.3246513278,211.585995800806,237.73365993827,248.63220681294,255.804911937139,266.283284988018,277.38114690316,277.39217193289,289.355982466389,299.188937002882,313.377677288649,317.164922484841,332.000486484556,341.388810846882,365.133537141437,366.754449368367,370.580480244775,379.107481447013,379.909040798707,381.929507714955,381.786548249766,384.662656885026,387.77092693586,390.663625442134,393.394586040564
"N2O","mhl","ktN2O",0.00220500228662089,0.00219136053505544,0.00222093426799767,0.00225868120101621,0.00229396427921814,0.00231852948772426,0.00234020954100849,0.00235695258224671,0.00237747043886948,0.00241243455000454,0.00245228887146139,0.00249791574893363,0.00254788750503182,0.00261002650375772,0.00266768119655666,0.00273794114929767,0.00281013017332105,0.0028801294795615,0.00292646458127311,0.00294725535058835,0.00429728714842616,0.004422787718263,0.00458866819233876,0.00479094701069462,0.00507324715246057,0.00502375862587779,0.00490183361425098,0.00468011429275885,0.00453546898244697,0.00423836468000552,0.00440272580108836,0.00443660338027523,0.00431076748058657,0.00430790358395776,0.00414643499183182,0.00405555639322601,0.00424873980936803,0.00392248632151095,0.00442838127068743,0.00470012373610809,0.00477040143851542,0.00534642650978923,0.00475854631525226,0.00432593881800356,0.00401056769034794,0.00408031612497139,0.00379412993804037,0.00386377459381363,0.00393367841213883,0.00404057696451807
"N2O","mkd","ktN2O",2.37161847392277,2.45018643677687,2.45835571339205,2.49797235220749,2.60427669928385,2.69128961685976,2.709997350978,2.71842067947037,2.7655102109856,2.76037964498747,2.70771891435372,2.81290327996272,2.82766736942738,2.80984472110448,2.92564773389367,2.83052857815012,2.77892745333032,2.77673185140902,2.7388612324083,2.63091095041112,2.60724882716158,2.40557401138296,2.19155459379836,2.41057335137077,3.18395371092029,3.13851046211834,3.16832192557062,2.90755476474921,2.60758670635446,2.40090436772163,2.25432695391083,2.02442192412104,1.88204216042295,1.92542638586453,2.00760481107901,1.9954634210065,2.00492194048915,1.99072594912581,1.9074188493582,1.8410007401162,1.90272950800889,1.91657737261834,1.81567381506011,1.84722480466956,1.87297919491341,1.869857728549,1.8630276242694,1.86802762762899,1.86936670086971,1.88611848309776
"N2O","mli","ktN2O",13.0990075245936,13.3429758561463,11.5849824231237,10.5889361183035,9.54778985391485,10.3944080020909,10.9678157742729,11.2170047959623,12.0428435914791,12.8127221901736,14.6594252630685,15.3393928515583,15.8735185024572,13.8754841882324,12.7523431670582,11.5564453382901,11.8931020642927,12.142272231951,12.5855747747396,12.9082128861436,13.6568612269665,13.4549817539998,13.5788957885439,13.7653519807587,13.885274426559,14.3221097600064,14.6646218282754,15.322734481654,15.8148693852132,16.5663480677105,17.0573647839533,17.605287823175,18.828802520385,19.6858754474877,23.9336507858866,22.6893900557716,23.049138509106,25.0142711448183,25.9450337122043,25.5521166247783,28.3637711095943,29.9243005486711,30.9810179794042,32.2358575972906,32.4679687671246,32.5039897823787,32.5371824596633,32.5742509212596,32.6034887191756,32.6336185258173
"N2O","mlt","ktN2O",0.131738049191362,0.135320523350406,0.140648817787618,0.134644879366357,0.128256143144764,0.126810494126803,0.140107156922726,0.151609984468287,0.150518308169331,0.149634783376832,0.154832458941236,0.143207453397741,0.148556386227075,0.156823573235911,0.172492070785659,0.162809908636299,0.201256768139568,0.211035280846368,0.218244729300855,0.228196068374378,0.236177493410198,0.237882651034919,0.252538757813185,0.27452750463877,0.269383232575615,0.285760129562874,0.250001771076238,0.260227455362099,0.257850884440674,0.23668845621276,0.224993214634159,0.228688120845006,0.225437948518843,0.22889198324216,0.223293590955696,0.226967701944692,0.23629839029061,0.235014373644084,0.227350356478552,0.211146794771486,0.214261909736711,0.208531080965582,0.244062307832414,0.26181041901369,0.264435832939129,0.244082993306997,0.244091751758998,0.248515648095631,0.250163282230286,0.250712333067947
"N2O","mmr","ktN2O",17.963508804314,18.6611986769882,19.1905548451585,19.5684467503798,19.6589983733305,20.0994980813619,20.4315048112977,21.0190321211169,21.9676608004537,22.8605583315337,23.507392793177,25.0284200373776,26.3008939033274,26.845300531822,27.6328441804871,28.4860249633051,28.2872707485163,28.1613124612415,28.0950783742729,25.7840461001656,32.0184081954187,32.3498712729118,32.6697628534215,33.0216193866314,34.4538000155416,35.2288285516505,36.2405289013056,36.8955296798801,37.5614432154684,38.1153023572249,39.1240866882656,38.1119689806369,38.1704853088527,39.6572228261909,41.1510844272847,41.0003085384055,42.2910583337895,43.683268542181,44.5032204858385,45.5292721346995,46.8236383777008,50.0019240758059,52.1390355254105,53.981903780486,56.6982169857496,56.8590491869054,56.8920422752678,57.1868549225421,57.275395227573,57.3611728311519
"N2O","mne","ktN2O",0.630058278146094,0.647237206254312,0.65022257416302,0.661836975613322,0.694142704693702,0.719430442857647,0.717629819012759,0.710357360695618,0.714143070427044,0.704952856545308,0.692015151761699,0.709572675480173,0.717813615463231,0.713532769800409,0.742834137295583,0.717172421514899,0.69617115992539,0.694580912790012,0.678884307350728,0.645196784677372,0.637259824680514,0.59167859475136,0.520380618336592,0.506262480565577,0.490134649911519,0.542433983280332,0.556568873804848,0.56220919818714,0.542207640460343,0.511831956972368,0.457444557037417,0.467472105578305,0.456056133931259,0.442592638712365,0.510972297254507,0.530475505127099,0.559352274765461,0.517155229588511,0.518514193772778,0.482233617719462,0.509047007574886,0.47153393618178,0.481055881581675,0.491287768635151,0.493978884868606,0.499984672190455,0.490808965091274,0.4915004872582,0.49274706860496,0.511431970479863
"N2O","mng","ktN2O",11.1278211030321,11.6105864674977,11.706812725762,11.8574388757725,12.0217333319975,12.4912761113573,12.6754538834223,12.4598026292828,12.0500793799784,12.5131691070541,12.608104098422,12.3655449245864,12.4904146027819,12.7397061145936,12.3189574670097,12.3017669704412,12.3420240109844,12.5863978749448,12.8750423721901,12.8364426821248,23.4600933117622,24.0313403616286,23.8291302768513,23.6317277619442,23.1986711352218,24.3041805769069,25.4314511472606,26.0176396791251,26.8604525216289,27.6098215952903,28.0732814840247,25.739992102451,22.8495828552833,22.2912742651073,22.2511967507988,24.0833565099497,25.9456451002025,28.1616709167925,29.2740306783691,29.6310876378312,25.4418530472548,27.1161923222117,29.1392260309784,31.3097139046781,34.2427136184077,34.216230924233,34.226869002193,34.3288516227395,34.6300707482395,34.6635466520896
"N2O","moz","ktN2O",4.35377397728965,4.64557001883415,4.57702572873517,4.78367644815769,4.74966211195273,4.67463436621541,4.53242366225924,4.66950212050242,4.81783388419297,4.81292585446383,5.00044533927599,5.12816404743095,5.02412866798296,4.66844359496988,4.64323026504182,4.76061606549175,4.49798347536438,4.46502183507504,4.5395346189475,4.56437502352888,5.19804316642427,5.45236039847797,5.7893322689057,6.09823544267969,6.33395107644217,6.53547318145141,6.79344793812136,6.75448396404963,7.17499544030664,7.31205176912948,8.02813449914105,7.6044747030741,7.90914118575035,7.38623759972282,7.86389330593663,8.32655011467432,7.79647121681884,8.34669775358693,9.50138584418111,8.54900210030819,9.21128100471359,9.46689423742368,9.89061762110234,10.0378423285636,11.1029294958784,11.2736419731011,11.6411320452885,11.5314384831779,11.6132601752543,11.6979397240907
"N2O","mrt","ktN2O",5.98137303916544,5.78452637230114,5.2388252692791,5.13912894216545,4.32684801945892,4.4527058597949,4.68274910546996,4.90122281248483,4.98768744408875,5.04564338278271,5.14603072049108,5.50731773276935,5.65304078081925,5.02577097796934,4.70111805513555,5.07259735890969,5.15184550521398,5.28734094390216,5.50916656157079,5.72622162984741,6.00333585484396,6.23497271595603,6.00949908196675,6.10182441372326,5.94620703558565,6.0165494096078,6.52896871160446,6.91841053358257,7.27540658746086,7.88241314117175,8.11912720508423,8.49733650355721,8.68458760123501,8.82249504218053,8.52513196617279,8.62695816207609,9.04321565421925,8.56521242226184,8.07066762306688,8.7444116598954,8.96866452236983,9.27543044092047,9.56123813725229,9.85509900128369,9.49912050790732,9.50506961518238,9.51485826018335,9.52732385138098,9.53886852220047,9.55022296482064
"N2O","msr","ktN2O",0.0160039225842551,0.0165162544092915,0.016715502385211,0.0169452390512744,0.0173061605344991,0.0177083569895293,0.0181288381584721,0.0184976363956121,0.0185943389427119,0.0186452448105382,0.0190322826347904,0.0191237501483549,0.019519520553302,0.0192261921029269,0.0200052428826998,0.0202432197813956,0.0204350067485484,0.0208735392086652,0.0213280470274947,0.0213094338384968,0.0219394976545878,0.022108507530346,0.0227125315199653,0.0224138635528397,0.0227129798436658,0.0230636754202607,0.0229107243167729,0.0228676439333724,0.023112038027033,0.0232640832740605,0.0233079338650939,0.02329262195457,0.0232073753025503,0.0232162321210118,0.0233141957229472,0.0237314671516874,0.0236522457192914,0.0239908948341549,0.0241245932140329,0.0242362182238022,0.0242394202060162,0.0247715302261481,0.0274334625842223,0.0262365632578846,0.0260379929168314,0.0263807032509926,0.0264028086022297,0.026340487631381,0.0263879999004188,0.02637966543405
"N2O","mtq","ktN2O",0.233644634242375,0.260674656832762,0.267280739821726,0.268482967487794,0.267771516869901,0.237812657583815,0.253493010276273,0.244492923058324,0.280051800235866,0.253808247019716,0.294168109733686,0.277211657137444,0.268461413157764,0.277510934081811,0.25457266406908,0.273424605959315,0.290945748051634,0.308600193663264,0.300141261107906,0.309761920356214,0.354408222980339,0.320052788188193,0.329668171327648,0.311330113365472,0.24721281254354,0.251066894859008,0.296986176166884,0.255744985434938,0.315214424417769,0.252776750282786,0.230121110104145,0.295814282641544,0.174030985415914,0.171026326083122,0.182185811869826,0.165953473799345,0.171314492750777,0.163396011266771,0.157433728239889,0.177503801972924,0.180082443274878,0.18630520193062,0.274824613853806,0.281713155841494,0.273293778039686,0.273493667287976,0.272244894946905,0.268479645489803,0.269468508520541,0.268246492010079
