"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"N2O","cze","process","ktN2O",24.9598287586323,25.8076358943497,26.7529366902411,27.5264207251242,28.8234391555618,29.0915751302695,29.9785434326764,30.6773427736546,31.1609016633938,31.5789649197938,31.569071293141,30.5777077546086,29.6881287768184,29.6284573048966,30.3210664769008,29.4483921407866,28.3007508185268,27.2216515155766,27.7074550079815,27.520684355619,25.3517380964878,18.8580039056432,18.607512735057,16.5954347656642,17.1739450958635,17.0766849419957,17.7081075442097,16.5779644672028,16.3651509908023,15.5071483195831,17.0879072587684,17.9198467454124,14.7296549070915,15.1549139332168,14.9450434829769,15.0084127067564,14.7855293117632,14.5951222947976,14.0240680847319,35.7186175659974,13.7331182975186,14.2949775130283,16.0891057623242,15.8255745024069,15.9245477228657,15.9260112553657,15.714327677557,15.719723294162,15.7255312356285,15.7307191021933
"N2O","deu","biomass","ktN2O",0.620207268000416,0.4298334203407,0.4566134203407,0.4235054203407,0.718725225914507,0.719754432744995,0.746593540187335,0.738988451335983,0.760439454892636,0.807677131664364,0.923650269682673,0.944965088423315,1.03671824870262,0.937292653235349,0.993576943271883,0.982324992438839,0.777432285077731,0.732675616616054,0.825819400633358,0.783779203456759,0.954536165383219,0.967890842313096,1.04376326767839,1.09033413658211,1.12825866603782,1.21725433449257,1.31365176895917,1.56384414001546,1.7361169992758,1.61531330472963,1.69070664352094,1.85462796063467,1.73706204510268,1.9469120378994,2.15225201088764,2.50343604565836,2.66970261800498,2.89110495047087,3.02929433133874,3.22714793129083,3.60734906731589,3.57745670377465,3.71153651141176,3.75571191868145,3.96038389030047,4.10226195395521,4.20646460212254,4.28130761730888,4.3020461030672,4.3020461030672
"N2O","deu","brown_coal","ktN2O",6.00323851261839,5.58802320202029,5.63679787698328,6.02987306001862,6.09244355657501,6.11641568478454,6.38744486011666,6.06148757457678,6.08333197248259,6.20938091664539,6.31450206894499,6.63973363571578,6.69338646041009,6.72652621738279,7.29860924032662,7.5086614213373,7.34045339130407,7.21387598409065,7.25703385627085,7.17654840015235,6.41579346363314,5.33707796703945,4.81721003266853,4.33274540751395,4.1226031417125,3.85388657282597,3.76400448308229,3.60351764307852,3.26481338487791,3.16415310477214,3.34273595199743,3.64611805362049,4.2873852648674,4.59707972245807,5.12342003530342,5.22336996946997,5.20790929749614,5.2560654724141,5.25681491050828,5.61503559721691,5.85107314583023,6.02222648234884,6.47426610632291,7.16852355758287,7.14601335535836,7.32007168267934,8.02217917453531,7.92722367695419,7.65285856195649,6.07151381528483
"N2O","deu","coal_coke","ktN2O",0.642490898153464,0.644833683524499,0.59079916927473,0.618854753148637,0.640896897554779,0.541229040373065,0.528188677172097,0.486738020396722,0.477780344576236,0.50785598636479,0.519288406316513,0.498889700915037,0.464419087859186,0.44812589077426,0.463449140664886,0.479127511900576,0.453142994431995,0.412968323071696,0.421467032949475,0.414104179908981,0.314445100862303,0.189273957252678,0.166432790520493,0.142943172832971,0.16357568929954,0.174276304736595,0.161572766726363,0.191001699302365,0.177099666361323,0.191123630599103,0.182384934661781,0.149194624619208,0.120350209843876,0.178678452578154,0.057915435279582,0.0501378067520736,0.113139217226447,0.0653132048867646,0.0326070298572686,0.0299455235443849,0.0293348256053887,0.0399621589179116,0.0189661420314639,0.026253052253487,0.0144952326425821,0.0120993249800362,0.0110558188281558,0.0107836697055597,0.010541056393253,0.00836291027740761
"N2O","deu","diesel_oil","ktN2O",1.64689722173962,1.72474789823327,1.79919488271484,1.9370065789395,1.68760458104645,1.70274838699508,1.79810313686599,1.77509082842852,1.8747062911607,1.90419666415331,1.61169087649027,1.46391746681095,1.37918856808406,1.39762442519068,1.38142266573183,1.42418285324522,1.51157589088652,1.42595839009703,1.35773786039757,1.1780536723769,1.25238336271084,1.4454671182387,1.45159566575201,1.48857940455154,1.41820601567193,1.39812027274632,1.55105384728502,1.47741996018369,1.39975408368429,1.27685264413235,1.19415225401384,1.26420822456513,1.15568815934234,1.14771597151517,1.06222181569299,1.04207069449945,1.07710795892363,0.896094814831352,1.11315944541675,1.04556265291183,1.04767531699743,0.962448855590851,0.987654495336276,1.01705657862319,0.933269840474994,0.930798507128994,0.911363113027102,0.913787601442089,0.870755638833829,0.878217869375506
"N2O","deu","hard_coal","ktN2O",3.35801072567217,3.09734703675769,2.96746749263092,2.86327993973389,3.13601525745512,2.73012412584796,2.92798916003151,2.92276625536918,3.0376964208706,3.19249284511004,3.2473140378164,3.24075068904887,3.24269244610938,3.32945186155878,3.42743664255102,3.33786387136941,3.27144594168669,3.28043547373859,3.08765368354987,2.99343923027956,2.90726424565697,2.49829269425988,2.30834774919382,2.21014249711074,2.09642614503396,2.08131160073084,2.06505280467961,2.05249950404404,1.89583574297602,1.87254817075832,1.7431319884285,1.68075080120255,1.77422909184654,2.19201292168234,2.19206338959815,2.01586457890272,2.13445893786231,2.19000767646038,2.08655014369276,1.89933347497984,2.14204457817573,2.07179012697514,2.08767814319124,2.4090316572848,2.28302286214453,2.33397518680316,2.52851842058937,2.17491258705315,2.10491336510783,1.66996560471681
"N2O","deu","heavy_oil","ktN2O",1.34064215441345,1.36101563957822,1.45505929273229,1.59929079631441,1.46152342591623,1.37289454998702,1.37463630238717,1.33119471524102,1.29664669169486,1.29993989973414,0.896901260357415,0.739507416870108,0.579276837214286,0.480293342193282,0.365446062319816,0.397580089328213,0.425267094970588,0.365641563975229,0.331183360534737,0.271565362207939,0.252024032309764,0.256941004867688,0.253656351555961,0.240867416529081,0.200125725233882,0.201429073110166,0.177463770032909,0.185484658283978,0.168576364753307,0.175720003963918,0.163608093365833,0.125929546574041,0.138874649031833,0.210700666323346,0.195529909080244,0.191593402563258,0.203566009036979,0.174787250620646,0.213684088834051,0.182504048478491,0.147770424020429,0.134161051184087,0.138953010608889,0.131407247109044,0.122061101279724,0.14221591291629,0.100443872717407,0.093346311398754,0.089943703885671,0.0907145064211169
"N2O","deu","light_oil","ktN2O",7.67329014588579,8.14084857287488,8.59846052388152,8.80668048144691,8.66243476598178,9.40115761135175,9.40139229582763,9.98112501241775,10.964998700817,11.1131808006871,11.407089065835,10.7930817382395,10.9735237779856,11.1512165238244,11.4551819991643,11.279501202605,11.7638417685627,12.1650287550978,12.6455838003245,12.7209952399443,13.4672039745601,14.4675067451693,15.0877485275985,15.5513518000229,15.0504446293404,15.4954238758667,15.6273990405205,15.7617977084574,15.4625458254338,14.1767741283875,13.1415510761585,11.925770695158,10.8237446276521,9.66853466828536,8.61311030105328,7.50205701541905,7.03294383377117,5.89090497403207,5.50885151762746,5.08373942616744,4.73109175763724,4.56606514968206,3.87518661631884,3.46945567221791,3.00825556383883,2.69111864071306,2.41238712996272,2.42738135447465,2.31183351491599,2.33164554241588
"N2O","deu","natural_gas","ktN2O",0.120026511867702,0.297218916245532,0.350381199065701,0.433207420283543,0.56632250098315,0.554047419873107,0.560904070379401,0.5658697903782,0.58778947461388,0.645417147694609,0.620717983875417,0.561327227024102,0.505188620336111,0.506339602434538,0.51925718642742,0.480894470408736,0.495375569323776,0.520122979223908,0.534405088390679,0.557272221210336,0.559954751814128,0.569492629607728,0.56379277587541,0.568781428451176,0.707028218219728,0.771021798101402,0.811078309162887,0.849309645834315,0.82761950965032,0.882593742366646,0.903339945179824,1.01434104251141,1.22287348021084,1.31108323768839,1.40115992164692,1.44988135291399,1.57789716547195,1.57714593882718,1.74039974930627,1.56173589594859,1.76463510974898,1.67002622394258,1.63874825991451,1.62505364973299,1.54191417614208,1.58918433339484,1.79084331472721,1.83967891719836,1.80609223472055,1.86512631747355
"N2O","deu","process","ktN2O",189.87461507345,190.211128400927,192.11715989149,199.394287152007,199.814153153946,195.639858798737,197.639704598916,192.358311677564,195.697918069242,201.88979744019,195.224149560539,187.249649070714,180.302747780039,181.642672506414,189.051174999043,189.377606269254,181.060098361268,180.149465694804,175.779525386794,176.966875219859,177.38041937026,174.559544463733,179.34432735281,170.355774823263,183.269597039489,176.50566674838,180.813264814942,172.292881663061,131.357540012756,120.070760887472,117.524181824065,122.705886767116,124.020381026268,128.138266662494,130.400717569944,125.493379818405,120.727397356881,133.887546549474,124.090770042475,125.236598448679,102.27517681849,97.7462508271095,97.2539765016302,98.3805928008325,100.8773802697,101.0111347397,100.70907638913,100.594051172204,100.335353668581,100.344092264471
"N2O","dji","biomass","ktN2O",0.00250708043709625,0.00281555263832153,0.00300111162126516,0.00313007221151547,0.00331698819371468,0.00366113272512343,0.00376663078554543,0.00420834232781765,0.00470354668143343,0.00505728630324712,0.00546768601294907,0.0056401601426241,0.00580405118599192,0.00586420330329103,0.00581925522127726,0.00604249839114456,0.00677433985688908,0.00722722512620951,0.0077884729515653,0.00822301016059588,0.00917034924844914,0.0091284126159883,0.0087882631482085,0.00792258212298151,0.0078263100231054,0.0181167293947795,0.0178936187829146,0.018904110082964,0.0155831562170485,0.0146646547813606,0.0140735979716758,0.0140044530413776,0.0137574498817911,0.0143649225968282,0.0151652097161921,0.013914057262647,0.0125987378524497,0.0128427764453462,0.00961935672237356,0.00989964457429611,0.0096010793054226,0.0135534016310254,0.0136356850162296,0.0103684905936028,0.00971856161579716,0.00971836871794374,0.00973094000112112,0.00986223538248675,0.00986223538248675,0.00986223538248675
"N2O","dji","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dji","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dji","diesel_oil","ktN2O",0.000377939290144341,0.000453373172736409,0.000501269856553729,0.000505337782559595,0.000527167825437361,0.000533190271808823,0.000649605709234949,0.000631480335326619,0.00057877678960484,0.00103662618947624,0.0010056042609144,0.000953271013952629,0.00116157302061559,0.00117175050545905,0.00121642254802132,0.00125955679443355,0.00121898176939792,0.00108814699997492,0.00101623906658497,0.00107163978508708,0.00109659528294667,0.00112169318865121,0.00116937991202715,0.00114598992215002,0.00110251221473614,0.00121300928069936,0.00133650915545879,0.00136207435260918,0.00140053533658771,0.00148426100623135,0.00170948401971596,0.00191056464120686,0.00196814704562845,0.00215308638743269,0.00227053338549755,0.00237903033885154,0.00233743006981227,0.00255506026375283,0.00198683030376006,0.0020969555046745,0.00219500947896586,0.00235363117583711,0.00257200568422087,0.0017741085249092,0.0018469342176427,0.00196575429051604,0.00189725253455151,0.00196054505733847,0.00202393648723976,0.00208301054303397
"N2O","dji","hard_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dji","heavy_oil","ktN2O",0.000637929989448322,0.000750284672925103,0.000802252415624283,0.000815692424045755,0.000965782170806896,0.000988884082649277,0.000935766045159138,0.000812796148698185,0.000865466811561545,0.00172940374500944,0.00148889372821761,0.00127924210184218,0.00110003404700942,0.00102641751106009,0.000988349256037396,0.00109090928709046,0.00124806305332973,0.00141281667060291,0.00127395970650604,0.00136049760194066,0.000958737164970915,0.000984604367783353,0.000924338552898325,0.000884778272009559,0.000944638284908376,0.0010673437989453,0.00110646362167269,0.00105173921535912,0.000872179591363735,0.000888036971796498,0.000833179170200483,0.000887712878876853,0.000877556883304533,0.000976270695851517,0.00100906507396333,0.000910041029825176,0.000837879014308708,0.000844197517519978,0.000733278658345029,0.000795529623962907,0.000820606209785028,0.000827528962601354,0.000797716842495292,0.000483179721859304,0.000550522034888453,0.000552499200147902,0.000591921958975735,0.000611667026379878,0.000631444407818045,0.000649874819253166
"N2O","dji","light_oil","ktN2O",0.00185141254566548,0.0019801119942742,0.00239091815731536,0.00256901863594689,0.00263002777688413,0.00276819609689412,0.0043749060688217,0.00491851053654969,0.00480252816472146,0.00781704629876726,0.00766614001528293,0.00675422581084816,0.00791251307039574,0.00742045106529132,0.00796128816330302,0.00778187181224888,0.00800691414757475,0.00686900182911868,0.00817782695910293,0.00909707215321728,0.00971597045189523,0.0103686619955169,0.0110883686124924,0.0112004661429632,0.0114004928247473,0.00998893116472498,0.0101810550299244,0.0109188433103126,0.0107501941126347,0.0115201487809811,0.011465991831655,0.011228152639583,0.0109955204089592,0.0121836480721745,0.01229870316582,0.0120246195213917,0.0111966124037362,0.0110363686279495,0.00786286049716382,0.0084928908448896,0.00891168453322041,0.0109141645646268,0.0116761793341215,0.00813558794373634,0.00770567232624038,0.00765359746519421,0.00737992523137897,0.00763310744473747,0.0078799130938609,0.00810990965190264
"N2O","dji","natural_gas","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dji","process","ktN2O",0.308013587147914,0.316975038012374,0.322773037837326,0.326152790934438,0.340497714460314,0.360551605629375,0.386854653271745,0.41751409272547,0.4343412572356,0.443695237499917,0.473736542955436,0.448281669686854,0.444275544386135,0.485340729342811,0.507126055932272,0.539966843203075,0.557771564426119,0.594949378190456,0.628069990346671,0.676968871801566,0.706502029397979,0.717832565112213,0.716239028465809,0.731044512231995,0.753191694997687,0.806345435555343,0.841376518381372,0.853277973374164,0.866237633309851,0.904098717788431,0.905995402061084,0.913502215716003,0.915754528794158,0.922909373811296,0.933107160860315,0.940032065658526,0.930669928868391,0.935813700088475,0.922106981830938,0.925065727641088,0.924974708892431,0.938701256411833,0.948130489488254,0.925497509334837,0.929831988331509,0.930613496275509,0.93182170438028,0.933034750670355,0.934249341062123,0.935461357951069
"N2O","dma","biomass","ktN2O",0.00139653477541356,0.00158750370498178,0.0013295420042633,0.00129405872229064,0.00135893092397354,0.00124855631613887,0.00126935497776523,0.00119066309513711,0.00130610829475672,0.00131060689251647,0.00124199701360258,0.00120466487971673,0.00119144295584,0.0010826477529859,0.00103494327957883,0.00102140883220122,0.00104343994529083,0.00117793112068865,0.00110441751903347,0.00105393628616625,0.000925518931416185,0.000985402814169114,0.00104526062139526,0.00108582695741945,0.00110783060491244,0.00107031148603327,0.00110020069494651,0.00109997613567758,0.00115349004208109,0.00160883341975518,0.00155495128829373,0.00152369817748274,0.00201678569221587,0.00186805079056844,0.0020391288624226,0.00129686367647403,0.00151820444221075,0.00152097583906946,0.00138317814485306,0.00148504679256201,0.00162140995883604,0.00154087229907315,0.00204803996198494,0.00166138294994128,0.00184986558389596,0.00189762488184121,0.0017639903246482,0.00170701427654962,0.00170701427654962,0.00170701427654962
"N2O","dma","brown_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dma","coal_coke","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dma","diesel_oil","ktN2O",1.72119353346019e-05,1.44600403503685e-05,2.00358425786296e-05,1.77363671412232e-05,1.95374065121785e-05,2.44586545404661e-05,1.93410323115556e-05,1.79331846344254e-05,1.56943804258525e-05,2.02131739308366e-05,2.39630543277093e-05,2.56964302632123e-05,2.61795803330659e-05,2.63143955894239e-05,3.33380564999363e-05,3.24918156148015e-05,3.95417266366823e-05,4.12488251157206e-05,4.45832235679574e-05,5.27013071395365e-05,5.44421518348414e-05,5.07158727615803e-05,4.8107748694971e-05,4.75539485005307e-05,5.89601415499671e-05,6.96891207344773e-05,6.40832901360122e-05,6.69365462352025e-05,6.33502971649732e-05,0.000103384853559833,0.000119063322425533,0.000132902477928683,0.000176986734282402,0.000178010268948324,0.000192585045528698,0.000114420761354565,0.000175464296872174,0.000241283568328345,0.000220893031517465,0.000236529181185617,0.000239251342922568,0.000294031024473121,0.000592266109037316,0.000642447516125567,0.000517301519569893,0.000514609352815188,0.00054971296640839,0.000467664385469264,0.000482256004917296,0.000469298372474439
"N2O","dma","hard_coal","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dma","heavy_oil","ktN2O",1.92569180393968e-05,2.16118317461078e-05,1.97828953670523e-05,1.98387290375718e-05,1.84183918856079e-05,2.50955656102073e-05,2.46565417298727e-05,2.00106301701023e-05,2.53505623949031e-05,2.75605384567247e-05,3.2659820130652e-05,3.81390898022864e-05,3.98120449128409e-05,3.3783766984893e-05,3.84549021388428e-05,4.4028644600924e-05,4.47787097951827e-05,4.81831907354237e-05,5.76522079781215e-05,5.37256442856075e-05,5.798469849384e-05,6.59992258764657e-05,6.56109574809154e-05,6.4006177059392e-05,6.93419313831258e-05,7.52374838409035e-05,6.81895034376487e-05,5.65636049521701e-05,4.92064602400726e-05,4.62295425136638e-05,6.67389053061921e-05,6.93417064083048e-05,8.71635878390496e-05,9.6802957931517e-05,9.4134546982146e-05,6.28833432811483e-05,0.000102156160397069,0.000121137644226589,0.000121541787468085,0.00012564840260433,0.000138605690057462,0.000113921222900045,0.000200324153880748,0.000191949462668696,0.000170125062582914,0.000173128164559777,0.000173679776602481,0.000117406863332664,0.000121070080638849,0.000117817074789779
"N2O","dma","light_oil","ktN2O",1.2960357285143e-05,1.47388276488184e-05,1.47133094527301e-05,1.67647135551899e-05,1.66906676757223e-05,2.26495901491689e-05,2.29081047474946e-05,2.0500139906379e-05,2.22995826361465e-05,2.84508348151768e-05,4.18984728520424e-05,5.63197484883629e-05,6.5876817635448e-05,6.7558808783016e-05,7.72181334185425e-05,8.13735905704915e-05,7.6057201954235e-05,8.66374323528468e-05,0.000102951343855798,0.000118814902338718,0.000127150622430133,0.000135040319967369,0.000138428560334319,0.000144503308411942,0.000168674838991491,0.000173185089897366,0.000172401822650023,0.000185209178978828,0.000244784419627378,0.000316572554312013,0.000357752085696988,0.000368619702301769,0.000618341379200796,0.000627410502454217,0.000628310094910089,0.000312681886452231,0.000545499058074012,0.000600630911627788,0.000586141800639109,0.000628674528062682,0.000578677038385934,0.000601895409977356,0.00112790611447242,0.00106538003218225,0.000985704459366909,0.000858958386361974,0.000801286869241374,0.000792074080126459,0.000816787622382319,0.000794841532158892
"N2O","dma","natural_gas","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dma","process","ktN2O",0.0172078996022149,0.0179533781887778,0.0188661454125446,0.019678181655788,0.0203512369187745,0.0214996094903873,0.0556776009793578,0.061075498119285,0.0538188425127112,0.0359037392550802,0.0453878870892603,0.0479126913522827,0.0540281075760212,0.043824793945815,0.0454274827863204,0.0495967520852297,0.0536522182500825,0.0582532781616033,0.0591161032042986,0.0815144156463638,0.0856215728477122,0.0897130158427852,0.0817626244592184,0.0821613077627345,0.0788123295764122,0.0638803931485902,0.0608727885796771,0.0621471047283657,0.0624490176744437,0.0623911512020177,0.0621981730442626,0.0622916459721143,0.0471888657153774,0.0490669789291791,0.051358462606013,0.0495453982581572,0.0466313341515852,0.0565731780029073,0.0481603363392914,0.0466644117740593,0.0468782097873361,0.0493642669873554,0.0526943335055707,0.0561247511022527,0.0530569441823135,0.0536515673102135,0.0537164938748635,0.0537816136733367,0.0538453808350464,0.0539079885938158
"N2O","dnk","biomass","ktN2O",0.0528,0.0544,0.080798637393929,0.080798637393929,0.080798637393929,0.0902873377584333,0.0964894955055586,0.0984120065602426,0.104603596466373,0.120877760508344,0.136860757327746,0.161618713197476,0.172088934025759,0.181254076002595,0.1907305555167,0.197576088658635,0.210729508227949,0.230745104428925,0.230498139127984,0.230440694335055,0.230838410425616,0.246421905477373,0.257937866518736,0.264921938892001,0.261321094153516,0.286755736211683,0.300804567137946,0.311551531138854,0.313137260566955,0.32819419016896,0.342807224004455,0.373428450952918,0.379146768223522,0.426776422940822,0.456513339784417,0.483589182516712,0.503762080931503,0.552916456889183,0.573203655594295,0.569109578822692,0.656801274767678,0.631449549554323,0.623428234583614,0.625963982649255,0.61766995912535,0.675191783977169,0.714831195631144,0.785020158144793,0.794839065966045,0.794839065966045
"N2O","dnk","brown_coal","ktN2O",0.00277511859499327,0,0,0,2.83221798588428e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","dnk","coal_coke","ktN2O",0.0144483367655364,0.00942969216679601,0.00693187588421942,0.00457796321583112,0.0050400972098464,0.00661590936064017,0.00799485108345949,0.00686486757719049,0.00747607272972652,0.00871188469620436,0.00834963776021866,0.00469580850640829,0.00438122681386648,0.00295613870465055,0.00391467027471921,0.00434848208887565,0.00368809283584846,0.00356734385718656,0.00324833961951277,0.00270123908592095,0.0037820384916988,0.00450199757197872,0.00351449713236453,0.00340923190373003,0.00375670429390046,0.00494118683004359,0.00492329757769757,0.00511687209486935,0.00569936917106154,0.00618625976996702,0.00494895821256212,0.00443147860762638,0.00471406660238838,0.00379398623748211,0.00436015644559804,0.00371733104290364,0.0039107708834635,0.0043174854230137,0.00343392582948168,0.00235831278033056,0.00226879128941384,0.00222749485483133,0.00216136625390235,0.00232387494751163,0.00183254364920672,0.00160025052903038,0.00115886604050268,0.00104418627642584,0.00114937623041269,0.000668590515839615
"N2O","dnk","diesel_oil","ktN2O",0.238534837149468,0.24959135211043,0.263333646866682,0.279695294589516,0.226611283651521,0.250289279392301,0.258593978491371,0.253646288639151,0.25840616816678,0.263521488684136,0.225414377228906,0.196427287699224,0.181616590991747,0.17702825027184,0.182860341724648,0.209546827012615,0.209722554784424,0.201222527142198,0.197884787523226,0.186575363953252,0.11249739850657,0.120277652874318,0.113408483745239,0.118856769678513,0.112562815072104,0.12748917862024,0.137811044088521,0.128764766993403,0.118607048385595,0.116116828738746,0.116686731863541,0.12072264288888,0.12046176746696,0.118680625589908,0.115009899890985,0.117056106833707,0.112854336598346,0.113446677784023,0.115998532110353,0.109146794729851,0.107713939570557,0.101247614000923,0.0968475780439102,0.0947844220098731,0.083901107812131,0.0876280197088107,0.0948659109146033,0.0916698856050194,0.0938970248446197,0.0965874608418072
"N2O","dnk","hard_coal","ktN2O",0.0814989143850267,0.0538006543319714,0.0500864898324337,0.0878799505249266,0.083237626696394,0.0971623647039852,0.130029597035846,0.152748609177091,0.167686499132517,0.194251792006443,0.243988171171042,0.192530843518634,0.222538593578356,0.202625936109268,0.224370093226727,0.279532633623478,0.282653097669423,0.283557511207247,0.270563703358845,0.225243174583152,0.240154703507754,0.312643392525306,0.262542975973564,0.277386696399104,0.304510339099617,0.270311959470541,0.352602878340873,0.270421927442365,0.234567767434885,0.199208733331398,0.174825724591871,0.181203189028028,0.198711314710694,0.28413675857902,0.244153982188416,0.217070275272953,0.316826323086168,0.268174907219727,0.2375298688053,0.243169261374086,0.252866266642545,0.212778914781921,0.170287328392458,0.240706635629174,0.196802243002027,0.146941985217941,0.191245340467228,0.144055723753461,0.148235045536301,0.086228114814101
"N2O","dnk","heavy_oil","ktN2O",0.329377109944482,0.299323392067418,0.307540865335788,0.253163458479728,0.214723995809487,0.205843380818295,0.216288454303864,0.212193860640828,0.202806693457055,0.204768112228992,0.187505343251576,0.156454309253418,0.140253410002436,0.125108030012122,0.121773763020546,0.11837957414841,0.118595310399066,0.093722833931813,0.0775849105907335,0.070937160518588,0.065142608358715,0.0732694708074896,0.0701577187183609,0.0581775265620188,0.0632874004246569,0.0664716040808034,0.0670140642846405,0.0581795908983127,0.0595054512520167,0.0581940107728042,0.0557868443357907,0.0549915146351777,0.0644769491009886,0.0575228986595699,0.0572505172609023,0.0505652041786382,0.0641034839147243,0.0567048678973246,0.0408487043889161,0.0330095365816757,0.0322768239020255,0.0303062048402512,0.0319018917755584,0.0289878658976619,0.0284413530663597,0.0224959314855681,0.0305874469517078,0.0289312982341725,0.0315147500085228,0.0324177436657299
"N2O","dnk","light_oil","ktN2O",0.640662317069878,0.666120566770887,0.685142293712164,0.701496510633974,0.640893501235363,0.682769533405349,0.719411453390422,0.740317997131241,0.776312971717429,0.738208603961355,0.689160486885326,0.653763904753412,0.648081293374583,0.659949198644631,0.676696327452855,0.693365369693762,0.681949379990274,0.679480382106882,0.68447452752141,0.667864212474051,0.699005286615151,0.793893070947689,0.85013280113598,0.91244734883174,0.967306007394468,0.995335284692323,1.01812800676343,1.04339806091376,1.04083866592703,0.954468670414223,0.914855382667611,0.836654089287386,0.78762632315183,0.734370534776426,0.675907561602273,0.611686081163298,0.561672580753202,0.491971322445717,0.44622285742426,0.408083542169655,0.371331931142344,0.36293987286036,0.276008365620655,0.241981931133047,0.205614151926563,0.186230158778695,0.165443315182891,0.167922888201314,0.169774915651264,0.174639484525981
"N2O","dnk","natural_gas","ktN2O",0.00134001602466358,0.00133165472800568,0.00133536616236156,0.00123228631826133,0.000684917631970058,0.000696958790163427,0.000709418539609408,0.000653849917572649,0.000686737829215997,0.000698628278436497,0.000665539200826131,0.00063607141948271,0.000599604088537123,0.000711945111807598,0.00153229936074786,0.00665639381651599,0.0119372722062929,0.0145866038087583,0.015937060142704,0.0169256009979832,0.0178261809708855,0.0208007495730313,0.0218147789407957,0.0242117671569338,0.0338328699866013,0.0439357364840091,0.0512432870351613,0.0535989832354502,0.061407083047334,0.0638984947928831,0.0726987704574623,0.0852720417842744,0.110357148791163,0.116612861249105,0.125581591940108,0.116599102549255,0.124982159374629,0.104432432176252,0.105189317038422,0.104153561348676,0.123598517056426,0.0966809841703534,0.0850934639615219,0.0792641125812274,0.0654389619550829,0.0619879907785281,0.0695549073389219,0.0628589963755034,0.0619559779268713,0.0576002865979554
"N2O","dnk","process","ktN2O",23.7960346922383,23.9878636404995,22.0696969572341,23.5545477342943,26.8707143416908,24.9832205276083,19.844694088202,25.2723072393822,24.5603579853132,23.105799548933,26.9622229422747,20.9922649216373,23.6540194433924,29.0868657787517,20.4063618482904,20.2482952596817,21.9963811547182,20.950542911015,19.8266856929366,21.8333682508918,21.4156419788396,20.874150823786,19.775485924842,19.5448037490489,19.2407021612041,18.8988983210756,18.6984274362934,18.6127402736985,18.2321331059273,18.1799496072207,18.2001254643239,17.5521230897631,16.2042660985709,17.7922155985769,15.8307103978913,13.8294674900404,13.8109182781786,13.9001387724004,14.0015775973159,13.1297336529678,13.1307527229423,13.0374607064628,12.9847340340835,12.8887556602967,13.2677019485865,13.2331928725865,13.1764785276103,13.1697557251366,13.2175439346492,13.2231835736823
