"em","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","1A1a_Electricity-autoproducer","ktCH4",2.63578599270179,3.06207728794661,2.89202285062296,3.25389001519129,9.10364556876983,8.78798790922744,9.44157306802981,9.51751970715285,9.01727509929385,9.99958978112237,10.3737413914181,9.73146189674249,10.1646066018146,10.7290631861283,13.6855590494547,13.8212857709841,14.541844788129,14.8131142545005,15.7253687148162,16.1672039238997,18.1780222894878,19.1237109410649,20.7781886443369,20.8920816315907,22.4033739878993,24.4119844112671,27.4622149728939,28.8243534367397,31.101576460944,33.6798240478615,33.7228239457267,34.167111632352,36.0821056570262,38.789252466014,42.7014048023174,51.3653512076069,58.0801458836807,65.0430006576447,73.580909993101,82.6657770090531,99.5631482911586,104.101284188275,110.339219941249,120.937457231715,134.775607586919,142.239413785077,159.641349052221,167.224666007495,174.281778564013,178.318014710723
"CH4","1A1a_Electricity-public","ktCH4",92.3570187346236,100.57325277985,110.596620578911,118.814061512689,109.422958843843,110.939501975849,117.069311831531,120.231402938586,125.064979788326,135.03627623747,139.942316312595,140.408513143535,140.174084989619,137.870184641191,145.063988841042,144.553247392185,143.547295088367,152.636260338634,162.48678675839,179.464460956313,182.411275122303,185.950410804848,197.382042307583,205.306821123477,226.445623253412,242.014177808909,256.630051267178,269.774591573071,283.780980126852,306.608113033588,329.803489319139,343.457277169957,370.258581559231,374.6572321975,399.899726819142,418.081463523393,438.989580769809,475.56332570431,490.939014876048,493.538580269947,537.955000995663,538.247176365988,557.177021026871,555.054011991004,559.552414583687,575.365087040916,588.139858025292,586.208421189073,592.601193753454,594.008036573476
"CH4","1A1a_Heat-production","ktCH4",74.7382752011619,76.7356216099678,80.1779199437474,83.7791516588947,87.4302567912595,93.106720610353,91.2592777177306,89.1912953485633,87.2997506388887,83.9272765714343,88.6035989213339,94.5546360401597,100.391782238393,104.8772475634,109.022065208198,128.259652663915,132.637708097498,142.243084682217,155.788091322866,177.385654224821,178.245227183212,182.348172854263,199.431463512624,192.686941035336,174.586529749884,185.06578986494,193.748599274367,184.200496172769,182.245677591204,182.942961895641,181.524717864463,184.996439791583,196.627520153553,215.027712789602,227.780605914128,235.310545311129,238.56420348877,239.708895607,244.818787107039,241.080341387955,272.518439822072,286.428260666252,307.376479403902,316.020891610127,307.470208645271,306.337040035707,305.417922822904,300.597248120525,315.293352889018,319.906509770438
"CH4","1A1bc_Other-transformation","ktCH4",12.0518010511107,12.2625124762143,13.0587670518069,14.4789929443986,14.9102181386631,14.654878839506,15.9886136306478,17.4997039394438,19.0162686004454,20.4763485653334,20.7050058918304,20.9292335873929,23.0733948636611,25.0074082223468,26.9354411596874,30.0650216263344,30.1681738245863,32.3889598641549,32.9241806923076,34.1728190788734,31.2065332653777,32.1779272919982,32.4275205521583,33.0356565984995,34.4002533625181,35.0437119582287,35.9394416918316,39.213000075052,39.1082389379028,38.0594396901347,37.4747321221177,38.9175686994537,40.5702207798186,44.3521573372309,45.1626853335245,47.6088753199253,49.9961357097392,53.7913331809374,58.1182703492991,56.4886824327019,59.5061171242011,56.9449408412463,57.7936813631855,61.646710927916,61.9838578628245,62.3688348545625,62.8690325625137,63.3989799598957,63.976722314998,64.4832493482031
"CH4","1A2a_Ind-Comb-Iron-steel","ktCH4",32.6266756253774,40.7739811312884,41.7908675431175,43.9462935040251,46.5229239587075,46.5142945586756,48.7523522083286,50.0665966247385,50.9836643730448,53.9176800749378,66.6270931265751,63.3052359020148,61.9892617633581,63.3726527276233,69.2233366550781,66.1540754863288,68.8768260273043,71.5754159255785,75.8648389689667,76.8700717290278,78.3665855320379,81.1366070047197,79.1670196309284,85.4514783724005,85.8530293209061,103.464338453453,96.6205520802816,99.7212079111169,95.2270489260697,88.0033737686775,100.633586256446,98.5460814018628,103.757577105928,113.914575800151,127.235760123669,141.470265795941,146.582945210004,164.218251556516,170.947738514456,173.824003474119,189.079332452809,211.655247336449,212.458954287274,227.628495443601,235.116026714236,231.716634870285,224.667224077308,228.181650266188,240.195663818948,236.623659515238
"CH4","1A2b_Ind-Comb-Non-ferrous-metals","ktCH4",1.71467548187037,2.17123771343852,2.36250537431311,3.24272974285894,4.03677165273505,4.3030752962244,4.44447489525438,4.55654501719624,4.84417824033324,4.99562723097151,4.93612934859541,5.12440485229499,5.19772456383307,5.38757085075029,3.39461558662798,5.27478186674349,5.29087749283267,5.55515724747005,6.12938334209793,6.15982776707098,6.47151098240737,6.89041637186367,7.18519145261091,7.73840831172635,7.9446274708964,9.57037821613969,9.53280650447225,9.17985049821611,9.79610319367096,10.346996142978,11.3401466766916,10.3172809574516,11.2254147828865,11.0566916645465,13.5446607882199,14.2891967366076,15.4549929734636,16.5778986022078,17.1752392334286,16.2417109702525,17.4368406961428,17.9970405048006,18.9183290155475,21.6459561747572,22.8066110320422,23.3485503698291,23.6899627421969,23.8649614368605,24.9020558776953,25.0712059087765
"CH4","1A2c_Ind-Comb-Chemicals","ktCH4",12.7663477418359,13.327898670515,13.8109163415387,14.7927720324125,15.0154116148094,14.8535176916045,15.8893425158697,16.8800736069941,16.5983619199133,17.8964109552693,36.2244023908267,36.6972159670711,36.8313110277742,38.950765149128,41.2748343520333,32.4516055097079,32.294586544731,34.0919804766629,35.6631343239136,37.7169911682331,45.4357007125761,47.8290154606687,49.8488384856519,54.6060782864051,58.1132330169175,66.9798229323199,67.5083661992859,65.1025259662021,64.1502534136898,61.1824965954441,68.3602910699704,64.4732164967867,65.4582624775801,68.1348317996022,76.9727800554528,83.2338123041477,95.0462705359744,98.8242154267461,89.1154856711852,85.0298389890805,94.5006595413131,110.126670619765,109.033190010271,115.821025223755,115.353452842561,114.050650140173,111.829834097386,117.55210888234,121.180368917359,121.401211381724
"CH4","1A2d_Ind-Comb-Pulp-paper","ktCH4",4.25210253161061,4.54579414955446,4.88829430690238,5.5815117240162,5.85868174440901,5.58231994276096,6.07152649517781,6.5592023824777,7.08971169811475,7.60099411732533,9.84488440377092,10.0076563725243,11.2422515730426,11.8654590188358,13.0126600579404,14.3462797449468,14.9787095982465,15.61816237941,16.4567584744961,16.378041485639,16.9309566334946,18.0582915562199,19.6986420458493,21.326549690519,22.5923401509527,27.3652883855636,26.2137022283755,25.7565026500747,26.2929801376971,28.3323146360715,30.1076251313367,27.6777721798052,28.7955962543514,30.8425371775972,32.1881455198503,33.8016218787203,33.2743426278518,34.2682061111183,34.960358923745,34.3811918489207,35.1352743278054,34.4656108348648,35.2238632716577,37.0178198369749,36.4334134842253,38.9038687055463,40.0683587678765,42.9329344289769,43.864730109944,44.042943310915
"CH4","1A2e_Ind-Comb-Food-tobacco","ktCH4",15.4411127462987,14.3003130456817,15.3382257099386,16.0090477233064,16.4917308458228,15.5774430729265,16.9694617610259,18.7736778731962,17.8469116387585,17.769759356009,21.891261166813,23.3173397680697,24.790730941154,26.146394019245,26.8480267825348,26.642824731077,27.2937736954055,29.7592489530335,28.3741606934251,27.9336451323498,28.9990584882456,30.0167419968156,32.9842278824687,35.0140141350225,37.6797251063714,43.1528242906557,42.3022434203032,41.480769683829,43.1623845264115,44.4794197874088,41.5515368778427,41.8540402327413,44.0896133142284,46.5174850857336,52.2991477096634,52.0030390457423,53.2705623667213,54.7506909690743,54.280292775617,51.2461755119929,53.5585643734373,53.5604535015495,55.397707448461,56.8379044206747,55.1440991564956,57.7379838979179,60.6493301001865,62.7147915402799,63.8828915579878,63.9588696217408
"CH4","1A2f_Ind-Comb-Non-metalic-minerals","ktCH4",12.3557709547119,12.8926571530002,14.0972426682315,15.104571976052,16.089586316968,17.4156125045722,18.3425734864486,19.1261036184402,19.3938968105406,19.9737755263012,30.489152214425,31.6045438621144,33.7627420351124,34.3503010429378,36.2291311038286,42.6923471202525,44.8849836131037,46.5591236118895,48.1985041263896,49.1697732233229,50.5531648503518,53.6724621928099,55.4952617953278,61.7602650222393,66.6501267257494,78.614068607604,78.4132907531171,79.1595209118402,83.1211322853459,79.5050929150934,81.1417426645035,82.2599300412368,79.0076986397404,90.066356645707,104.51956907916,112.464869420169,108.488424800167,112.385557527832,113.806655129195,106.052745689547,109.36441163321,120.613546356745,120.713979133679,125.017175546393,130.648134535898,128.510418842055,121.850996827555,126.187168600851,138.230672477872,143.651255759163
