"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","blz","process","ktCH4",4.28287347405418,4.73545272503121,4.89131691766634,5.04010421663874,5.32197770601391,5.48215729630997,5.55556467748548,5.65293497300764,5.69155744030492,5.74500011904056,5.80053925730772,5.86365254734214,5.93954433209753,6.01472404206964,6.06261629757432,6.05250010780708,6.10553007202971,6.17756819474392,6.33390619485784,6.66679417321976,7.1788701109702,7.05814742454965,7.82038768048981,7.28989744358146,7.49462094786355,6.52907939747676,6.64312703996351,7.14142162052307,7.541033857587,8.23176243652033,7.55081505951167,7.95653300329942,8.04297206896529,8.13749047786655,8.24209414138488,8.29497193419985,9.14311688910103,9.62534816067959,10.207991959443,11.0696101360967,11.3687575900136,11.8566550191818,12.0539899469183,12.7704408475813,11.7660280084873,11.8341379822501,11.9549207949249,12.0764887752032,12.1985656604098,12.3207297864613
"CH4","bmu","biomass","ktCH4",0.00957331713114646,0.00955753315877575,0.00954324078297938,0.00962820492951492,0.00975296424778119,0.00980641642137886,0.00989119045079379,0.00992997524285834,0.0100467403108697,0.0101182093395882,0.0101209393516183,0.010172721568585,0.010239506182976,0.0102633518739649,0.0114086337085301,0.0119334793534486,0.0113120197888357,0.0115406315704633,0.0117549882135233,0.01280648537797,0.0108567330449319,0.0116363203992052,0.011636531492638,0.0121571021253143,0.0117160863640051,0.0114661605988915,0.0132939693883403,0.012808150538462,0.0069851834655946,0.00908578247970991,0.00796729820127312,0.0067861941657747,0.00827420464120496,0.00795687211785288,0.00789658197025737,0.00665038534110582,0.00618892633990894,0.00861467566747002,0.00516048603731739,0.0070613927661791,0.00874520588311509,0.00504696614847476,0.00814195836249647,0.00735431198566073,0.0063795398045191,0.00649783919714457,0.00589111072759307,0.00558065325150099,0.00553927832949029,0.00549506699794586
"CH4","bmu","brown_coal","ktCH4",0,0,0,0,0,2.93554221967352e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bmu","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bmu","diesel_oil","ktCH4",0.000737812197608685,0.000551651844423545,0.000803685506188924,0.00120600132597739,0.00131212882687274,0.00160507513669082,0.00137056267196353,0.00136051186708077,0.00118049039826293,0.00127990022280218,0.0013322681995847,0.00130177223822465,0.00125017587982963,0.00147394854239563,0.0014234633368084,0.00130869761577172,0.00155129059956036,0.00233321006161318,0.00250738238969574,0.00331692710196336,0.00257087498735553,0.00210966986427523,0.00153750457488045,0.00170866023406414,0.00169944099015709,0.00148654236468098,0.00170219534014626,0.00171769437709081,0.00240849596679523,0.00249588679762154,0.0026032538059806,0.00230790625881155,0.00252266064153854,0.00250848550796017,0.00331589345347678,0.00278789889375382,0.00273204225866635,0.00385348165013773,0.00255755653261341,0.00346060201828052,0.00361082221375622,0.00363068173343087,0.00715927078010936,0.00467614305889225,0.00438287878116489,0.00443609233627,0.00453996051659468,0.00358808043133421,0.00369264916303918,0.0035706024810693
"CH4","bmu","hard_coal","ktCH4",0,0,0,0,0,3.38775093169761e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bmu","heavy_oil","ktCH4",0.00136886875657638,0.00146865382465601,0.00147222826806654,0.00248111234550585,0.00209955807848398,0.00293453111363439,0.00297397583440199,0.00266863414314344,0.00316623358439355,0.00290833006083986,0.00293202204039201,0.00303686303535108,0.00292633607669415,0.00282818817004859,0.00289946100726528,0.00311278528109896,0.00296596319751363,0.00395667730923656,0.00466477713528239,0.00487992866175373,0.00409404922388103,0.00409182779401829,0.00335258813910599,0.00341747842422407,0.00334443873631972,0.00375719948635092,0.00425672194069248,0.00372763877780048,0.00344863505739675,0.00281418948925136,0.00293826407261945,0.00259539930417629,0.00302334034844954,0.0031825185850951,0.00381515070320997,0.00326863125672095,0.00321018591530928,0.00434460976568273,0.00305052007503753,0.00398928442083647,0.00431029651788614,0.00410892194869208,0.00723630024366796,0.00427863790191222,0.00400854638892165,0.00414513371573091,0.00416894916192128,0.00268071738291309,0.00275764767913865,0.00267703385868374
"CH4","bmu","light_oil","ktCH4",0.000963839621623507,0.000951380538036921,0.000999669141219116,0.00188852300117543,0.00184124683114273,0.00282959105953461,0.00305638008579758,0.00301376066413627,0.00295144557225237,0.00286656972999413,0.00472551385048614,0.00538375761385441,0.00606166724379317,0.00723094550684611,0.00769020823460766,0.00752682767974657,0.00631625619784059,0.0101763711414313,0.0117598303708541,0.0154275751446653,0.0126552582383093,0.0109592606006007,0.00891671087948367,0.0100979261831178,0.01007011741031,0.00978193536815298,0.0109749177157494,0.0113492940429049,0.0137728594428859,0.0150574870665943,0.0145693428966695,0.0121321341472566,0.0119379764544035,0.011199185022223,0.011322694189744,0.0102839682860618,0.00958886969054707,0.0117108271813642,0.00803168266891214,0.0109158707913027,0.011261524477973,0.0119272624736043,0.0199872295243107,0.0115072169744756,0.0108527690629903,0.00966920247670723,0.00919499575049982,0.00884129618271414,0.00886807369039062,0.00838624914748723
"CH4","bmu","natural_gas","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bmu","process","ktCH4",0.893396501018254,0.923379740012314,0.918937216382525,0.936212782019722,0.879999207400693,0.894982816557462,0.892819692910313,0.944486085975155,0.93315573874881,0.949094146436943,0.978613074031822,0.973642715679627,0.98410167984527,0.996614285211832,0.988209477313543,0.948745164351629,0.928424282261737,0.955682539354404,0.965661053295326,0.98767732440161,0.988979612053236,0.993045902030389,1.00953482576026,1.0229659301395,1.03376140714904,0.998238156507286,1.00755275438717,1.00204834225033,0.99841758840044,1.01600622827544,1.01536390275469,0.995324648985123,0.999362444826106,1.00386813563375,1.01273950892286,1.01211377440143,1.00241930041483,1.02507355759843,1.00525499053738,0.997342546781683,0.963397429338,1.00390896360079,0.973856119333874,0.945188305042187,0.940934146843235,0.937689617843235,0.933436636313334,0.929581594575703,0.926174235104379,0.923251864754886
