"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","mar","ktCH4",424.560217449539,434.42243166757,424.504092515297,427.844065303573,424.432388052844,430.360286069857,427.386654104867,423.54642882843,439.78991255417,433.830639911076,453.511623314733,444.289992620839,387.359382109712,405.149262635508,398.698479271339,417.580939692232,450.462914978625,480.91070939001,465.887283807934,481.915284471082,487.592902011276,483.999011040098,485.599819538193,453.717748980573,468.544297124987,472.362696690907,486.974942068575,498.432207161729,496.020738175818,507.399563800279,520.380932240795,520.258150808267,521.539985312972,530.748119387588,555.331130812875,559.470241587408,568.401314113412,572.627083370678,575.964812803087,577.83247641209,590.945868394943,609.78193877585,615.417829322341,632.988351722736,626.709071456361,631.476574344193,635.272471159653,638.97884813788,642.510644988877,645.988168035735
"CH4","mda","ktCH4",162.493517887724,172.495394512722,178.701738129005,183.438610235796,189.377362028552,195.132068594201,198.442750359777,201.283822785182,206.053808660973,210.470014997657,214.485640532969,217.835096577211,222.20830229257,227.244535829638,233.109894786388,237.447927505256,240.116696919113,243.334797463146,247.680892503499,255.549197840584,260.219182313507,259.511956347925,245.325040361344,239.553104903731,234.854543292849,228.238060005311,217.123320808431,207.836281263154,194.814852866576,185.36731634384,179.080454331503,172.536558229376,174.76711038126,175.89548641014,169.981419538269,164.727308524529,162.784581871098,160.907126661876,152.331839049537,150.441715363764,152.916316087615,153.095442366382,150.298304542517,149.445749342216,149.224762654915,149.114403953393,149.279122726892,149.354860287314,149.624683080939,149.180560854993
"CH4","mdg","ktCH4",540.219857077038,516.721858917561,529.670284637215,545.380888518826,556.57136459457,565.165586118046,567.82358919415,595.739007760167,625.99781115835,628.861882074651,647.080980367508,650.249925022,654.141022251511,654.930774411543,655.66579523104,654.772643417301,659.211705309585,646.949414959533,652.642752553138,661.573214139445,675.65891424819,674.579886568985,683.571915325259,698.162687737731,685.064163361992,693.737240221047,694.622759263182,699.974750972277,718.487873572772,725.553598151629,732.995520155258,681.322637284284,666.42852067571,678.4303290627,690.521270511016,756.532789223629,766.000030416987,775.286256415299,784.409440427153,835.554311299222,861.605018703216,849.839289908153,862.703354873366,821.715187923352,871.090485430366,877.680443432768,884.181786884356,891.025574582795,897.218771680946,903.540572692854
"CH4","mdv","ktCH4",0.961665246759682,0.986648968859554,1.00944351780073,1.03482784537875,1.06168561919557,1.08852397299151,1.11727941088525,1.14428705539378,1.17635182235178,1.21194260226159,1.25406458166386,1.29495762477394,1.33854771479558,1.3852666078258,1.43298778632295,1.47070122030241,1.52121036445468,1.56460642608841,1.60693158121034,1.64880441222908,1.76249418917804,1.79946772743577,1.86094520981641,1.95499003793836,1.9891286820384,2.15839646810747,2.26419332396321,2.1625717790628,2.2301730324635,2.309079689879,2.36859485884219,2.40423873568989,2.55555802245155,2.60318985707347,2.67125549563821,2.80373808311164,2.99901923632999,3.0206848612115,3.23149375821042,3.2953010357285,3.30319611817061,3.40962558495874,3.38560546190935,3.31057228435105,3.35019300553625,3.52343269400127,3.52341874310489,3.55477200131975,3.60370151223403,3.63870649416509
"CH4","mex","ktCH4",4598.10626675617,4739.41076234169,4471.23828848315,4284.54688004353,4970.03538761781,5195.47062030379,5497.91689648723,4772.21789511828,5587.64946552993,5318.20719207108,5837.09304286193,6418.65851132044,7632.13769267354,6565.5558736841,5810.93892576743,5711.41302050199,5285.46335349555,5346.84218449529,5015.90124767025,5053.62211487098,5039.54479789888,4965.65339379903,4911.57075959046,5128.76208988863,5124.23023983516,5297.69301245469,5439.40486935627,5719.19494835585,5721.24953087356,5504.80992157874,5559.22939773714,5575.19833876785,5609.7840318068,5771.20066830241,5756.24192961935,5817.58039095456,5976.13638444613,6046.49601846065,6186.82924519204,6152.72077577728,6166.09833115598,6091.47537613743,6004.8261379848,6066.45793883615,6112.9654130345,6099.82007083282,6113.40179453279,6146.33949821447,6169.27892000148,6193.14171204468
"CH4","mhl","ktCH4",0.0866866995372135,0.0865148551489389,0.0893344614917516,0.0925211803071143,0.0954638123904021,0.098123660651055,0.100697996652137,0.102978139278254,0.105511692817926,0.108650752924618,0.112253333798836,0.116243064371047,0.120610776013951,0.125638732390371,0.130611792736997,0.136510978984373,0.142729881379826,0.148688930232025,0.153771200443972,0.157444519605628,0.169536407771538,0.169682740247079,0.169066771764416,0.168411771904472,0.167087990805819,0.164533065786786,0.16985258357748,0.167207683387589,0.165442294645359,0.163672339590173,0.163200933233909,0.160998038976521,0.158491467553889,0.156043707328838,0.153433995861345,0.150816124754957,0.149197743879623,0.145927945073808,0.146240963078039,0.14591329326969,0.145451485027271,0.145248796596515,0.142890142443412,0.139566225076562,0.137824852402144,0.138392816319428,0.135362082656818,0.134670498073561,0.133935021142567,0.133469030832733
"CH4","mkd","ktCH4",104.961199464522,105.384633824114,104.382347216803,104.869756436291,106.207542706711,105.540257767311,104.185307481149,102.589041463308,101.745770552555,101.674676833091,100.332716573704,101.901687629775,102.106044827712,102.027653337775,102.975241682556,102.247473222107,100.934220317246,101.378183260248,100.813819070708,98.8306570939303,99.9113126545143,97.1269307549123,88.2862946070316,88.5743946214183,87.7351614470874,86.5395323742304,87.5330462745399,84.2819085453249,82.4391631178076,78.4264757616546,79.2903865302518,78.0082362881008,77.1020627473552,77.4397385603342,77.7916502067256,76.0023465038251,77.0777423590237,76.5841336517162,76.8072083601656,73.9568790971383,75.074930204538,77.5336592574214,74.3745977292132,72.9666413485691,73.1048965577799,72.4086078648609,72.1006863285341,72.8641817652089,75.3179990048653,73.311073413931
"CH4","mli","ktCH4",312.993092654505,319.281961059499,283.644692066834,265.518234923574,243.985778197206,263.083219939952,271.702216000284,276.183004877246,289.949851218371,314.327379905063,347.54231455772,364.276721645807,379.931703754592,339.671130976174,307.941316385842,288.301649759035,296.962770530723,299.64958506677,314.699967955273,321.125010916607,338.083603285414,337.340450536497,338.476086659174,344.892932535682,351.77102136309,364.388615651738,375.799051974576,385.90555543202,401.106408938937,418.571470007403,436.890607214871,469.781929944214,482.232642815277,508.808622763113,536.534633587997,543.886329063822,561.782902736071,606.365501093942,656.680066311767,694.893923399953,703.610310051226,752.073195042915,767.385676061043,776.952464671528,805.503210174988,810.000415253906,814.23305157486,818.758369681091,822.782523871909,826.919963224298
"CH4","mlt","ktCH4",2.34087595214102,2.40033940553515,2.35967865624864,2.40168194300078,2.4098946382931,2.46407970286473,2.65540714640295,2.68774799467643,2.63953023918624,2.56898710667011,2.53623104689535,2.4151093054734,2.49952083009998,2.62440306995323,2.76237410506651,2.74779676231026,2.9703866537835,3.06741526977544,3.1330576052466,3.1926907577431,3.26667664251528,3.4002463481543,3.53240044797531,3.66945557544479,3.7543233178219,3.87956239830698,3.89072717368095,4.02481345763395,4.10582634769385,4.22698693644497,4.3969135144941,4.45957914158399,4.53581395044242,4.61513946686038,4.73912518306816,5.23673238744764,5.72162097916615,6.19151610485133,6.37351183524814,6.91034545225464,7.20645276459399,7.47861139772531,4.72548918272821,4.61741165978055,4.74576305143844,5.13688733943314,5.12070646287723,5.92657285720201,5.97186780043129,6.0351931997839
"CH4","mmr","ktCH4",1488.24122930576,1500.44629453005,1478.10600454687,1558.34391090863,1568.1723320993,1607.44348013586,1604.85597616492,1613.92645071626,1658.33273142077,1597.48198961103,1680.01630083095,1715.88131938859,1706.11303107154,1741.24718238523,1756.4931931061,1804.06380830916,1824.40175871661,1808.84356507692,1824.18310924066,1817.63493966032,1868.31230854231,1836.73915250624,1929.97908517655,1980.37765985,2019.42098761431,2081.94736267899,2057.87971100788,2028.97326009146,2057.58564325973,2206.52437750807,2267.4766975969,2310.42738288262,2336.63054092525,2410.81875602818,2453.16910875864,2628.01919836026,2768.61737535333,2828.77647144567,2860.24293958602,2874.20380057228,2918.73804233097,2893.87438989507,2835.64680310272,2878.98074819672,2952.78870395966,2985.53424232526,2992.55585131511,2995.12785484406,2998.91531450504,2999.76652530758
