"em","country","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CO","abw","biomass","ktCO",0.0809643891493945,0.0814872570636047,0.0820078359596057,0.0825261258373998,0.0830421266969856,0.0835558385383622,0.0840672613615319,0.0845763951664932,0.0850832399532461,0.0855877957217907,0.0860900624721276,0.0866288991490192,0.087165023312531,0.0876984349626631,0.0882291340994148,0.0887571207227867,0.0892823948327781,0.089804956429389,0.0903248055126201,0.0908419420824708,0.091356366138941,0.0919075056649581,0.0924554308308577,0.0930001416366392,0.0935416380823024,0.0940799201678475,0.0946149878932751,0.0951468412585845,0.0956754802637757,0.0962009049088495,0.0967231151938059,0.0972816707691413,0.0978364172900984,0.0983873547566764,0.0989344831688767,0.0994778025266972,0.10001731283014,0.100553014079204,0.101084906273889,0.101612989414195,0.102137263500124,0.102696857081018,0.103251936887871,0.103802502920683,0.104348555179455,0.104890093664184,0.105427118374872,0.10595962931152,0.106487626474126,0.107011109862691,0.107530079477214,0.107561144090178,0.107590033493937,0.107616747688492,0.107641286673842,0.107663650449986,0.107683839016927,0.107701852374663,0.107717690523195,0.107731353462522,0.107742841192644,0.107731485446597,0.107717667916164,0.107701388601345,0.107682647502141,0.107661444618552,0.107637779950577,0.107611653498217,0.10758306526147,0.107552015240339,0.107518503434822,0.107457588182515,0.107393886815498,0.107327399333774,0.107258125737339,0.107186066026195,0.107111220200341,0.107033588259779,0.106953170204507,0.106869966034526,0.106783975749834,0.106665369608592,0.106543610293082,0.106418697803306,0.106290632139263,0.106159413300954,0.106025041288379,0.105887516101539,0.105746837740431,0.105603006205057,0.105456021495417,0.106386536978788,0.107302095861394,0.108202698143234,0.10908834382431,0.10995903290462,0.110814765384165,0.111655541262945,0.112481360540959,0.113292223218209,0.114088129294693,0.112594900998876,0.111769613215771,0.11309044513505,0.114372587782773,0.115616445692603,0.120151104144156,0.124810656213874,0.129597832753944,0.134515405857326,0.1395661887489,0.149441418600201,0.159225608496698,0.169137617157158,0.179181137420749,0.186686288831562,0.194078579832845,0.201556531200198,0.208739338353339,0.214466726950884,0.220013811068205,0.223197788389889,0.225872915851931,0.228517043169113,0.231130420466598,0.233212145988948,0.235253594780463,0.237255080523923,0.238674495298285,0.240046946318723,0.241372892255643,0.244932088100506,0.253959498906992,0.260253353181874,0.263320238822937,0.264907669335681,0.266351092754655,0.269458292833815,0.271535005642869,0.274841836020883,0.286195425479603,0.282178977001002,0.279921434316488,0.278451434509343,0.276477283178292,0.274033120042879,0.271541721096989,0.269004916160741,0.266795682106587,0.2648880590129,0.254431306971561,0.253938123744087,0.2536503880487,0.252876131603591,0.25248600143615,0.252002293027202,0.251425397854875,0.250755846770191,0.249994308159987,0.249141585753185,0.248198616076484,0.263378041959111,0.278255651074645,0.293479856124072,0.306167148067848,0.318291155282396,0.330591258448606,0.342295626788487,0.354196792829376,0.365471700437266,0.376963553065239,0.420946793801976,0.471781651699026,0.519156798250729,0.564584733740188,0.610327799210225,0.662913044833067,0.712990257051064,0.766377070339813,0.819333200763821,0.876912623678199,0.910994446644792,0.937966562799767,0.963880132803794,0.985107415334281,1.00516305128263,1.02675502276156,1.05709292299922,1.09465705764733,1.13772114285511,1.17336286051848,1.17936178888139,1.18985253478456,1.17381713197412,1.17060056932386,1.1642480857069,1.17816020777226,1.18836790750297,1.19262591687425,1.19672030104043,1.18946187319321,1.14607165225045,1.10121201078522,1.05454601991149,1.00512517556962,0.950396175899349,0.888616174186844,0.82055063638465,0.746486941355744,0.66610445833778,0.580563821216817,0.489826151169504,0.406072670126322,0.33430634144153,0.273613456613011,0.222351268927493,0.187043914720607,0.155433090970846,0.131169700912278,0.128684150673863,0.113815138844247,0.121041738922891,0.110225821390473,0.109441668503028,0.115953181979895,0.11066102182195,0.111176585263692,0.106721046590254,0.110885789628041,0.110350557732162,0.108144040036807,0.110434207693348,0.105728157920506,0.102838899989049,0.110986561527699,0.113303286079079,0.112820190415908,0.107335498844084,0.104064744250258,0.106866051175284,0.094089825320933,0.105789218245981,0.114570452308077,0.114792700565573,0.11343469466915,0.128348880117098,0.103277255073587,0.13705275065078,0.105168076652305,0.109436059453836,0.0946627834046173,0.0997882743531046,0.109158711257119,0.104130364743598,0.116199793174862,0.104819735186237,0.105445156859343,0.109282073287008,0.0930406296005611,0.114176268184723,0.128317093346054,0.098391165814271,0.0917327356178417,0.0908772247347641,0.0950161204068379,0.0950555811906786,0.0886042565543062,0.0867653639941653,0.0867592513748676,0.0867624252530196
"CO","abw","brown_coal","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO","abw","coal_coke","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO","abw","diesel_oil","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289255270913506,0.00578510541827013,0.00991242358164409,0.0129185130701335,0.0293654359766195,0.027219018673374,0.0392824806408917,0.0297691389990632,0.0287297347139315,0.0404133432895234,0.0376415540050936,0.0421786471101551,0.0493285257694275,0.0499806398193049,0.0511513366588687,0.0481395267167848,0.0470747220299541,0.0604532781352687,0.0584697818268721,0.0794729494121447,0.0922315042858421,0.0716759364497831,0.0788906388714895,0.0754590879149566,0.0920229346549866,0.0724506033229385,0.135841174794601,0.0612952847751071,0.058674525131058,0.0600025136031653,0.0850718946955118,0.0934979844439436,0.0975462047175621,0.0568945453304294,0.0933222669617957,0.0958174865542385,0.0257728921466849,0.0868585289583818,0.123690596359362,0.141080391280948,0.380342000818892,0.490041714103137,0.41941523037547,0.523969846888454,0.483523118508237,0.516479429487786,0.330672933002445,0.483627220146259,0.837510269842119,0.904177000523495,0.809899199386026,0.839389509046705,0.720292309105595,0.719111720957698,0.975525200724087,0.810491507771343,0.78093113652361,0.687956155392365,0.689709451942504,0.727989293841743,0.934267994345772,0.560222750926822,1.46975002565354,1.74628659960127,1.59948592078541,1.62738823598037,1.73882694777083,1.71693696534402,1.81521914247194,1.81071504324757
"CO","abw","hard_coal","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO","abw","heavy_oil","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360259341196876,0.00720518682393752,0.0105685501816888,0.0119557765743528,0.0238496709982322,0.0195714370579429,0.0251872627927614,0.0171226254199614,0.0148978352836392,0.0189725791028113,0.0160553452721469,0.0163945525056657,0.0175171391900847,0.0162500421620785,0.0152536646425086,0.0131863414501992,0.0118585887765918,0.0140181849367822,0.012489004790191,0.015643605053594,0.0167346615504462,0.0156106655700601,0.0137867008022154,0.0152768702722743,0.0112209580527216,0.011023806002679,0.0230778686894081,0.011160717177218,0.0120094423518233,0.0117378057447115,0.0128214216779652,0.0143177851637939,0.0155581198500316,0.00687036416804301,0.0176762440180319,0.0215289158563328,0.00385207518622182,0.0108788100391833,0.0155314453225738,0.014671201952402,0.0439934048952377,0.0552460806928725,0.0518673851024125,0.051332588848727,0.0527565062341562,0.056917364509458,0.0398668814709835,0.107146935971212,0.105339676743052,0.0921823179747823,0.0939755749321531,0.0984985741952718,0.10037523093962,0.102524475197209,0.107071891457602,0.0952392289838039,0.0926212332387344,0.0831093754585406,0.0858471477429381,0.0864031761491143,0.0921883262094425,0.0829517356849822,0.149183104140605,0.17717842938658,0.1617830486899,0.164428698399147,0.163135860292891,0.112074144995333,0.11436102360246,0.110123552497791
"CO","abw","light_oil","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297440375846358,0.00597249360489806,0.0353733009074827,0.0705502045687599,0.202558796288197,0.217761217606822,0.34768490420334,0.28302126423068,0.287609718654399,0.420001774570299,0.401852179394089,0.458821638501852,0.543279198511931,0.554441200463749,0.56910032634887,0.535252559267906,0.521488866623413,0.665473022148951,0.638099357143676,0.85807742287282,0.983398859005635,1.00794075551144,0.901427472304321,1.0858365532485,0.993589647194732,1.21502007236061,2.77798508502124,1.4582086524486,1.2586168479034,1.10207557710982,2.21652574278343,2.63029279065842,3.33300104144468,1.80731173953893,5.03997258196035,5.62051748558999,0.890138788959177,2.6726416802172,3.75222484703989,4.31357832775939,13.2210685828523,14.1156968618727,13.003776098576,14.4562704346431,13.4618011989125,15.555888484772,10.1572117624987,16.8790540340832,20.6327356651185,22.1878107452961,19.9095660956464,20.0743719285913,16.8881806018517,15.6246157051434,14.7918429751019,13.2351767653508,12.8427892353545,10.0035346106179,10.3561868208485,11.2387177220318,11.7349069285533,11.2981709635008,19.3527126630783,22.6044526008676,20.3913393663829,18.4497809929345,17.4931571203385,16.7758778699365,16.7849818419391,15.8324343787738
"CO","abw","natural_gas","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO","abw","process","ktCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397451594394187,0.000791606881473848,0.00118108095468325,0.0015677934722972,0.00195057152689449,0.00232915101842185,0.00270327024550381,0.0030726705754359,0.00343709706814771,0.0037962990797082,0.00442552060076283,0.00509668461769402,0.00581693012758067,0.00654893810205768,0.00731357758024306,0.00812047011403685,0.00895766636002409,0.00983700649364975,0.0107442118200761,0.0116935012666591,0.0137476753176194,0.0160848241534803,0.0184994144317644,0.0210160409263976,0.0236828267913799,0.0266616958261555,0.0297325745375276,0.0330428887940193,0.0364991357306297,0.0402439565389781,0.0429860738070132,0.0456026712004032,0.0482629893553832,0.0508469768971601,0.0534580170134302,0.0561852775957939,0.0588091914101636,0.0617776555811801,0.0650494509991287,0.0681518596862236,0.0696747372023968,0.0713971196057666,0.0720683003804067,0.0732575413804765,0.0743221669304922,0.0762767394948731,0.0781120861978696,0.0797174927865912,0.0813471400348361,0.0824717977497007,0.0837919061588893,0.0854625777252312,0.087456443080004,0.0896753505670829,0.0918737655323382,0.0937829733695187,0.0952339068957284,0.0959910947929888,0.0957290826139641,0.0942323061975134,0.0912175196959088,0.105774709178259,0.121330113740056,0.137995528471225,0.155340330625452,0.174204941327785,0.194919184051037,0.214596032097742,0.232623471557451,0.244481932274902,0.249669105900425,0.252624715327244,0.253500507975732,0.255286084057214,0.258612324943233,0.26652089909886,0.271028950256678,0.276152861319499,0.28443056331067,0.287495972400366,0.298246597483873,0.307992939183461,0.319740562681438,0.329553784521177,0.336028191767314,0.33405828775831,0.32266310685481,0.312835046886844,0.303608858196058,0.320624271366948,0.332353296023203,0.323358479244659,0.346976129751614,0.388013837305517,0.41197422615057,0.428572342846975,0.44620050232047,0.456543771670359,0.440124908437366,0.450438921216952,0.455307581075925,0.462866275083371,0.461800122311043,0.456440152316743,0.449725033321007,0.438948455660081,0.441502097995572,0.44035974599225,0.449672773385078,0.461460751187011,0.476095233959684,0.493348654512076,0.508252746617503,0.509754754868355,0.509754754868355,0.509872413542517,0.509974657042791,0.510065260513804,0.510148942886336
"CO","afg","biomass","ktCO",142.073305754868,142.652380851514,143.231348919024,143.810209957401,144.388963966643,144.967610946751,145.546150897726,146.124583819567,146.702909712273,147.281128575844,147.859240410282,148.460606727202,149.061850937472,149.662973041091,150.263973038059,150.864850928376,151.465606712041,152.066240389056,152.66675195942,153.267141423132,153.867408780194,154.49173634736,155.115924606341,155.739973557141,156.363883199758,156.98765353419,157.61128456044,158.234776278506,158.858128688389,159.481341790089,160.104415583606,160.752365895068,161.400157273582,162.04778971915,162.69526323177,163.342577811444,163.989733458169,164.636730171948,165.28356795278,165.930246800665,166.576766715602,167.248987238468,167.921026439023,168.592884317266,169.2645608732,169.936056106822,170.607370018134,171.278502607135,171.949453873825,172.620223818205,173.290812440273,173.987930171456,174.684841036908,175.381545036628,176.078042170616,176.774332438873,177.470415841398,178.166292378192,178.861962049254,179.557424854585,180.252680794184,180.975294723337,181.697672644959,182.41981455905,183.14172046561,183.863390364639,184.584824256137,185.306022140104,186.02698401654,186.747709885445,187.468199746818,188.057725412821,188.647036692203,189.236133584966,189.82501609111,190.413684210634,191.002137943538,191.590377289823,192.178402249489,192.766212822536,193.353809008964,194.391231943327,195.428248635773,196.464859086303,197.501063294915,198.536861261611,199.572252986391,200.607238469253,201.641817710198,202.675990709228,203.70975746634,204.798975011937,205.887722907485,206.976001152988,208.063809748445,209.151148693854,210.238017989217,211.324417634534,212.410347629803,213.495807975027,214.580798670203,216.35691969184,218.144061927059,219.942308599048,221.751743372417,223.572450358254,225.404514119172,227.248019674338,229.103052504523,230.969698557119,232.848044251178,234.817298505932,236.799020276013,238.793304024151,240.800244744013,242.81993796585,244.852479762137,246.897966753239,248.95649611304,251.028165574625,265.402771633007,267.448004808658,269.495695997597,271.547987813769,273.602776046347,275.660067241177,277.722041813701,279.786557621732,281.853621214063,283.925450618135,285.999865961168,288.477971446588,290.97951669075,293.505639487256,296.055253421323,298.629498799633,301.227290386665,303.849770913713,306.498085339053,309.170036080133,311.867884696834,314.690067358629,317.516431534715,320.348130488335,323.185202155995,326.027684452522,328.875615272524,331.729032491846,334.586793843603,337.451289375531,340.320188643881,346.258751156654,352.406825054098,358.522433047142,364.853374293767,371.278790641866,377.80028956432,384.419517636118,391.138161732507,397.957950271663,404.612074093696,404.780524138475,404.013579528799,403.247449708267,402.482125886889,401.585047806308,400.821654327786,400.059039677682,399.297195237183,398.404932819859,397.644943478328,398.229164738966,400.592820762511,403.047956546627,405.33235647485,407.708523687084,410.176818518763,412.474353813143,414.864287306559,417.346965517253,419.658848384956,422.443076020417,425.248600974815,428.10253706463,430.868964364385,433.674700805921,436.51465953294,439.383461377683,442.144456106937,444.922723213925,447.711823030384,453.140916530011,458.584797275966,464.007650575758,469.542876742433,475.19220665626,480.821485943917,385.275810204744,389.138876418336,394.349377542405,398.147066030777,377.186708749521,356.052658256692,334.591410811446,312.857998740309,290.897382767809,269.550746796058,247.852295714244,226.532611388769,204.068470136348,181.291383710831,159.231540371421,136.77627068408,113.758382814575,90.2196465835106,66.3848377296894,66.9396575180429,67.6404166799011,68.5026262124902,69.1623435829409,70.0135931429023,72.3847766716315,73.4650550113137,74.7895588766457,75.8524401689497,76.8796822285453,78.2361219860372,79.1890860102128,80.3059707984948,81.4047501888193,81.6761922298197,80.6637532059344,78.8791264464257,77.1569385819573,74.8494152077398,74.0187321568275,73.6530172438944,73.1898355399544,72.7665050533904,72.7536516278983,75.0951075395684,76.860617146328,79.0721003620091,82.1039871742392,84.6306214928377,86.589436180985,103.149860693027,104.536368616945,105.78102757593,108.118260633935,109.838251472424,116.089001553452,118.742341523397,123.546378335077,126.949157852106,130.749283446008,134.022032717462,137.33209103952,139.26112459836,139.962461694733,141.125061607583,128.533928686443,128.735345677625,128.884473724314,130.656036153849,131.541012284234,131.589702764458,134.785284120649,134.66585298746,134.547569854326
