year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.061435540268847566,-0.060634185094239346,-0.05552418088641864,-0.023097788715923828,-0.035461890735861035,-0.04307345771358895,-0.04307345771358895,-0.04551474459538074,-0.04551474459538074,-0.06333763529197034,-0.06333763529197034,p05-p50
2016,-0.04589606405870206,-0.04509470888409384,-0.03998470467627313,-0.00755831250577832,-0.019922414525715526,-0.02753398150344344,-0.02753398150344344,-0.029975268385235232,-0.029975268385235232,-0.04779815908182483,-0.04779815908182483,p05-p50
2017,-0.03135761730453268,-0.03055626212992446,-0.025446257922103754,0.006980134248391057,-0.00538396777154615,-0.012995534749274062,-0.012995534749274062,-0.015436821631065856,-0.015436821631065856,-0.033259712327655455,-0.033259712327655455,p05-p50
2018,-0.021042959451238796,-0.020241604276630576,-0.01513160006880987,0.01729479210168494,0.004930690081747735,-0.0026808768959801776,-0.0026808768959801776,-0.005122163777771971,-0.005122163777771971,-0.02294505447436157,-0.02294505447436157,p05-p50
2019,-0.012616306059943905,-0.011814950885335684,-0.006704946677514978,0.025721445492979833,0.013357343473042627,0.005745776495314714,0.005745776495314714,0.0033044896135229207,0.0033044896135229207,-0.014518401083066679,-0.014518401083066679,p05-p50
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p05-p50
2021,0.01473963434802572,0.012503018867000781,0.0047792999530058555,-0.018787021312961505,-0.01055123149165571,-0.002928403066623897,-0.002928403066623897,-0.0014309800607444911,-0.0027508333533470264,0.01252262071856447,0.01252262071856447,p05-p50
2022,0.031170746139558947,0.025572319685475797,0.008121888254547294,-0.03242016295882344,-0.018993393012162074,-0.00378543558614286,-0.00378543558614286,-0.0014173498268391649,-0.0050898058134492,0.02354583745309724,0.02354583745309724,p05-p50
2023,0.04892830736683518,0.03910858874803069,0.010392995100858338,-0.04216291497963187,-0.025860327921414572,-0.0030440646082822154,-0.0030440646082822154,-0.0003086433326532356,-0.007110068465282393,0.03346203754669741,0.03346203754669741,p05-p50
2024,0.06778695824832359,0.05302643350468472,0.011866727708097491,-0.04901341696872008,-0.03156024190169937,-0.0011295111015072745,-0.0011295111015072745,0.001581304865541644,-0.00887189719467163,0.04260406548750029,0.04260406548750029,p05-p50
2025,0.08761906122711938,0.0673217252965822,0.012754727552991119,-0.053702155396460505,-0.03637783096858138,0.0016365569562720728,0.0016365569562720728,0.004106964438133409,-0.010475925937394104,0.05115353560823066,0.05115353560823066,p05-p50
2026,0.10823293112688404,0.08196291343843598,0.013207515542298487,-0.05678303069190316,-0.04056102916573445,0.005091219374791289,0.005091219374791289,0.007080650252874077,-0.011937922668055267,0.059275419589151945,0.059275419589151945,p05-p50
2027,0.12962690629278362,0.09696909531744946,0.01328978652676871,-0.05865723113279331,-0.04425324158967525,0.009093474539982771,0.009093474539982771,0.010411220299362811,-0.013300781248006377,0.06716892381453321,0.06716892381453321,p05-p50
2028,0.15174211232053092,0.11231095893901832,0.013119774239910398,-0.05961677007610555,-0.04758028806462489,0.013518658666179406,0.013518658666179406,0.014056856706806009,-0.014610750513898485,0.07485896144043447,0.07485896144043447,p05-p50
2029,0.17452016253198094,0.12795876817816032,0.012790573911285574,-0.0599008504650711,-0.0506404710256988,0.018248668147086033,0.018248668147086033,0.01794421833334303,-0.015866571218188463,0.0824166843727544,0.0824166843727544,p05-p50
2030,0.1979562374795642,0.14394063107611177,0.012334212668881794,-0.05966802182664943,-0.053478873079987,0.023204993332355817,0.023204993332355817,0.021992093808904323,-0.0170885071971828,0.0899094682271745,0.0899094682271745,p05-p50
2031,0.2167638727618092,0.15804852695803795,0.013317597957810845,-0.054849250791442095,-0.05598136009233323,0.028672237776848353,0.028672237776848353,0.026250692999543634,-0.018005677878314752,0.09585417002094432,0.09585417002094432,p05-p50
2032,0.2321355261314379,0.17074003454149422,0.015355932565996877,-0.04653730767745079,-0.05822170812884109,0.034536742798129016,0.034536742798129016,0.03068127452266678,-0.018664048879762807,0.10063785934285718,0.10063785934285718,p05-p50
2033,0.24496031129004947,0.1824009351048413,0.018200135048202615,-0.03555222033994876,-0.06027784638449529,0.040687771060665456,0.040687771060665456,0.035217459456461264,-0.019161639057125646,0.10455160956759679,0.10455160956759679,p05-p50
2034,0.2558828059153801,0.19332110266014668,0.021642956462015195,-0.02254301777638401,-0.062184052047531635,0.04712125588420457,0.04712125588420457,0.039885842282877615,-0.019525474224539874,0.1078437199276896,0.10784371992768971,p05-p50
2035,0.2653992261837557,0.2037150641148855,0.02557235792804602,-0.007888182174282665,-0.06401102200026743,0.0537844428044163,0.0537844428044163,0.04467828284451625,-0.01976605752111238,0.11068843106084492,0.11068843106084492,p05-p50
2036,0.2738629197566654,0.21371479969933915,0.029898690195985123,0.008047980019848855,-0.06574699966939301,0.060603845017079494,0.060603845017079494,0.04953330257360744,-0.019923475723719997,0.1132069629522986,0.1132069629522987,p05-p50
2037,0.2815616499041311,0.22345087775769829,0.03448021585973915,0.024996379359195187,-0.06742287516154,0.0675699055054031,0.0675699055054031,0.054440972934327925,-0.020013546006603322,0.11549578230575719,0.11549578230575719,p05-p50
2038,0.2887109503610489,0.2330100494478634,0.03927396622309742,0.042794790045537656,-0.06906165124457919,0.07466232404904405,0.07466232404904405,0.059414955559970783,-0.020067468147527467,0.11756305652604926,0.11756305652604926,p05-p50
2039,0.2954770968764334,0.24244037936489082,0.044262009477010866,0.061340648039160506,-0.07065456647493917,0.08187292276095237,0.08187292276095237,0.06444599482184976,-0.020100996594880405,0.11952649925708236,0.11952649925708236,p05-p50
2040,0.3019371539856794,0.251779738963004,0.04937037298804514,0.08049316459874234,-0.07222203843318376,0.08918540140407216,0.08918540140407216,0.06955971430428798,-0.020097404459148316,0.12138650608079715,0.12138650608079715,p05-p50
2041,0.3076108041859835,0.26004168515856463,0.0548423159654261,0.09631322790164243,-0.07376080637714943,0.09721415521380328,0.09721415521380328,0.07501405167667574,-0.019687663106769837,0.1262622470865853,0.12373593178160569,p05-p50
2042,0.31270703875406647,0.26750834795329537,0.060599508480572606,0.10970857353628949,-0.07527599539459229,0.1058544475379043,0.1058544475379043,0.08067345439319584,-0.018969592649051847,0.13341569797611152,0.1264334493566187,p05-p50
2043,0.3173902355336915,0.27437039455843976,0.06660292929560219,0.12129205539846655,-0.07677331541507126,0.11495648900304944,0.11495648900304944,0.08648013045003167,-0.018004054466202124,0.14237610821932956,0.12939206353547084,p05-p50
2044,0.3217725249444062,0.2807990946814793,0.07279386805857102,0.13152132141632733,-0.07825879558344706,0.124422210291951,0.124422210291951,0.09243644995332334,-0.01686050216527568,0.1527325179829151,0.13256369311357774,p05-p50
2045,0.3259437725107321,0.2869266574207487,0.07912939495610649,0.14075114405796318,-0.07973586977179825,0.13426880159843613,0.13426880159843613,0.09851683684963164,-0.015583726564292855,0.16414084369330906,0.13590111712310404,p05-p50
2046,0.3299661796804021,0.292832316852377,0.08558371585290248,0.1492480844719386,-0.0812066305977075,0.14440997658787824,0.14440997658787824,0.10468419124619899,-0.014213171083890863,0.1764251271764068,0.1393721132511887,p05-p50
2047,0.3339131783445747,0.2985857711581886,0.09216176408642651,0.1572354292972611,-0.08267233945691554,0.1547877967223903,0.1547877967223903,0.11100040566795555,-0.01276112223916237,0.1894132716093173,0.14296167725693354,p05-p50
2048,0.3378213118148625,0.30423059433811844,0.09883589079310195,0.16483922212933788,-0.08412942055323092,0.16534390428155332,0.16534390428155332,0.11741419744335468,-0.011204022599685337,0.2029691657605276,0.14665806026562445,p05-p50
2049,0.3417092369336127,0.3098053916431631,0.10562022339687893,0.17215024561369274,-0.08557797154742552,0.17608814889804225,0.17608814889804225,0.12391261879302617,-0.009602884350973673,0.21704371950581458,0.1504225385884025,p05-p50
2050,0.3456366446730835,0.31533735342740515,0.11249463091496048,0.17928673560002306,-0.08702799371100067,0.1870314341127275,0.1870314341127275,0.1305409801022378,-0.007953849929876466,0.23156635437478268,0.15425155789997402,p05-p50
2051,0.34897940298998215,0.3203938625757982,0.11877631599994076,0.18569033530026824,-0.08797485498855295,0.19564851381731613,0.19564851381731613,0.1363964786503452,-0.006039362044838015,0.24388254520386904,0.15652992019850165,p05-p50
2052,0.35188276313128786,0.3251007472477116,0.12465109797288665,0.19154908550531047,-0.0885194998619655,0.20253420965646973,0.20253420965646973,0.1417025530436189,-0.003939364585214045,0.2545555953477395,0.15764135566734694,p05-p50
2053,0.3544675806059875,0.329545981445461,0.13019517375746847,0.19701279528884796,-0.08874779409584299,0.208139040367127,0.208139040367127,0.1465719765624207,-0.0016717181142091864,0.2640174952348247,0.15791564778952955,p05-p50
