year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,-0.004211766809947852,p95-p50
2016,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,-0.003254808398215776,p95-p50
2017,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,-0.0022277852965961013,p95-p50
2018,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,-0.0011403367201222505,p95-p50
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p95-p50
2020,0.0012929531407192118,0.0012749724061423013,0.0013761145445302294,0.0012929531407192118,0.0012158069464267736,0.0012158069464267736,0.0012223004423202854,0.0009365793132374237,0.0009365781501832638,0.0013507292529011967,0.0013508299492762475,p95-p50
2021,0.002664330332264377,0.0026232544322710456,0.0028542929494275327,0.002664330332264377,0.0024892288113953723,0.0024892288113953723,0.0025040558782316643,0.0018539526584007305,0.0018539526737182867,0.0027959572591751535,0.0027960783318916865,p95-p50
2022,0.004068315398707967,0.004023430216685631,0.004416713255527073,0.004068315398707967,0.0038107957334481152,0.0038107957334481152,0.0038362882391046547,0.002733275479384791,0.002784431264133429,0.0043376507629862265,0.004337730840563022,p95-p50
2023,0.005423479580652932,0.005435759695039405,0.006026302302833337,0.005423479580652932,0.005162465284324137,0.005162465284324137,0.005201285892468601,0.0035489157505322107,0.0037885658447804876,0.005973187278448479,0.005973115068868511,p95-p50
2024,0.006674058674841115,0.0068328238299760185,0.007657487434471826,0.006674058674841115,0.006531640166178231,0.006531640166178231,0.006586279409269027,0.004283042824286614,0.004907131048843364,0.007700342508892328,0.007699969958143314,p95-p50
2025,0.007782308361677965,0.008195872250922403,0.009292667025179129,0.007782308361677965,0.007909536335738375,0.007909536335738375,0.007982053730064656,0.00492357971261668,0.006167152315419295,0.009516937678006937,0.00951611193954763,p95-p50
2026,0.008723380841961828,0.009512296861744212,0.010919806994790884,0.008723380841961828,0.009290065016370157,0.009290065016370157,0.009381916594685904,0.005462764920821756,0.007585901233128472,0.011420782963056977,0.01141937258700997,p95-p50
2027,0.009481618591079424,0.010773878161688804,0.012530834463343082,0.009481618591079424,0.010669101487739677,0.010669101487739677,0.010780963346127844,0.005896004193532834,0.009173773819241926,0.01340966766610076,0.013407490062516647,p95-p50
2028,0.01004798084715334,0.011975566740391878,0.014120503622503592,0.01004798084715334,0.012043945643360974,0.012043945643360974,0.012175658141869916,0.00622099771815786,0.010936347509285784,0.015481333625234654,0.015478226957847825,p95-p50
2029,0.010418128853140697,0.013114574736808724,0.015685625283562148,0.010418128853140697,0.013412899020004513,0.013412899020004513,0.013563473730705067,0.006437130865954882,0.012875699170923524,0.0176334874558012,0.01762933591196346,p95-p50
2030,0.010591114228605735,0.014189791485943523,0.017224452487867366,0.010591114228605735,0.01477501435100432,0.01477501435100432,0.014942554286782041,0.0065450060605123875,0.014991555303400557,0.019863964222918605,0.01985858555795287,p95-p50
2031,0.010568313622266423,0.015201219420455917,0.01873629928895009,0.010568313622266423,0.01612990742406053,0.01612990742406053,0.016311617913266047,0.006546114402576022,0.01728198222938599,0.022170557403857198,0.02216384016461509,p95-p50
2032,0.010380964815127803,0.016132064745990715,0.020216316006878267,0.010380964815127803,0.017478775479479715,0.017478775479479715,0.01767043368618542,0.00645656068383871,0.01971108655023642,0.02454128162978094,0.024533149160610168,p95-p50
2033,0.010080156204346607,0.01695351309929287,0.021656392592356744,0.010080156204346607,0.018823460943400594,0.018823460943400594,0.0190192471388897,0.0063020909862142194,0.022219790510568174,0.02695715883588072,0.026947720072914683,p95-p50
2034,0.00970183561598281,0.01764586896150066,0.023050657290028274,0.00970183561598281,0.020164927073717795,0.020164927073717795,0.020357957154923882,0.0061006510547416595,0.024766204432302617,0.02940446086320503,0.029393952829899372,p95-p50
