year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,-0.04909180864521312,recommendation
2016,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,-0.03340533772193088,recommendation
2017,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,-0.018734535396781715,recommendation
2018,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,-0.008386693264098022,recommendation
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recommendation
2020,0.013059971020076055,0.012163223987035288,0.008924035060241309,-0.024987153519067995,-0.008843103917558714,-0.0021780736777562426,-0.0021780736777562426,0.000961063498379322,0.000961063498379322,0.01799884684244113,0.01799884684244113,recommendation
2021,0.027604146025387855,0.02449026942639787,0.015227570599947615,-0.043196970853922934,-0.015919368964253278,-0.0025943070098811694,-0.0025943070098811694,0.0026604404688231886,0.0014459928114821663,0.03298989857938206,0.03298989857938206,recommendation
2022,0.04336299712095615,0.03699188453102076,0.01957514709934094,-0.05637071087039858,-0.021662291531535094,-0.0017284697860534548,-0.0017284697860534548,0.004957243522865196,0.0015737446927279741,0.04572519827146526,0.04572519827146526,recommendation
2023,0.060091955346932346,0.04966757830267732,0.022463128783293485,-0.06574135009823479,-0.026409154627006326,0.0001467757753295107,0.0001467757753295107,0.007716486535712663,0.001446107206495073,0.05678843672490952,0.05678843672490952,recommendation
2024,0.07765645773435581,0.06250555643008215,0.024263570930775025,-0.0722852158492725,-0.03042155651682943,0.002754501613334015,0.002754501613334015,0.010783605145693875,0.0011485374534715431,0.06665602229217382,0.06665602229217382,recommendation
2025,0.09599739667601304,0.07555771481887619,0.025261381383299808,-0.07671624177012393,-0.033874358451071895,0.005883703026978271,0.005883703026978271,0.01413358447205304,0.0006882345050622796,0.07561558271098623,0.07561558271098623,recommendation
