year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.07946085003121968,-0.07789596958553482,-0.07857932173066721,-0.04270017269754263,-0.0656966600691552,-0.06998226832327392,-0.06962618902653286,-0.07394764750269386,-0.07394764318161287,-0.08942234154127007,-0.08921781430865294,p95-p50
2016,-0.05992558906672028,-0.05836070862103542,-0.05904406076616782,-0.023164911733043234,-0.04616139910465581,-0.05044700735877453,-0.05009092806203347,-0.05441238653819447,-0.054412382217113475,-0.06988708057677068,-0.06968255334415355,p95-p50
2017,-0.04207024817564861,-0.04050536772996375,-0.04118871987509615,-0.0053095708419715615,-0.02830605821358414,-0.03259166646770286,-0.032235587170961796,-0.036557045647122796,-0.0365570413260418,-0.052031739685699005,-0.05182721245308188,p95-p50
2018,-0.02744896679502124,-0.02588408634933638,-0.02656743849446878,0.009311710538655808,-0.013684776832956769,-0.01797038508707549,-0.017614305790334427,-0.02193576426649543,-0.021935759945414437,-0.037410458305071635,-0.03720593107245451,p95-p50
2019,-0.01398730757225295,-0.012422427126568089,-0.01310577927170049,0.0227733697614241,-0.00022311761018847798,-0.0045087258643072,-0.004152646567566136,-0.008474105043727139,-0.008474100722646146,-0.023948799082303344,-0.02374427184968622,p95-p50
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p95-p50
2021,0.014710640663740282,0.012190796306956166,0.010890381820633274,-0.014780495127965032,0.0017461441863143093,0.005984746641960314,0.005537801083461965,0.009367757754660967,0.008305602632120185,0.020674776637362495,0.020416995198534158,p95-p50
2022,0.02982461426864877,0.02407953783887903,0.020084145315837652,-0.023675245448318255,0.004664290180693677,0.013057623815071282,0.011831003885821808,0.01934961692797077,0.016530480389592817,0.03893235246891931,0.03836782821817261,p95-p50
2023,0.04501020523631159,0.03565192947429749,0.027959739123566592,-0.028224972300957343,0.00848532816592934,0.021019940458141095,0.01828333833164249,0.029545366946235437,0.024719147411287192,0.055499465734822874,0.05459548320951956,p95-p50
2024,0.06008167078985413,0.046892812247379734,0.0348200762302768,-0.02961513459642723,0.012998022268630286,0.02965039542777809,0.024416437254257854,0.039643512962693,0.032934317796777454,0.07094828788684453,0.06968476259087228,p95-p50
2025,0.07496264760937447,0.05786169534781881,0.040909408038815036,-0.028702667771721327,0.018067658288263965,0.038782711228055114,0.029903011157311428,0.049525986240235624,0.04117570447243461,0.08563524386710185,0.08400003923182495,p95-p50
2026,0.0895214919273236,0.06859010134334018,0.04641300722717727,-0.026128806386191347,0.023564264295868092,0.048376250438511334,0.03461161533855826,0.059049887678264364,0.04950841854086491,0.09985605329590262,0.09784340068301167,p95-p50
2027,0.10381301665596422,0.07914734680753588,0.05142005155512931,-0.02235663362231176,0.029427090067106632,0.05837547962650606,0.03844437703512879,0.06816905399034577,0.05794660821112793,0.11389822924544188,0.11150715635381844,p95-p50
2028,0.11782951867810963,0.08954367000353491,0.056064701971728026,-0.01772631814704366,0.03558797801207695,0.06871554763000301,0.04132473887187607,0.07688225555994505,0.06648103914508985,0.12784262165414298,0.12507442008890346,p95-p50
2029,0.13154691300951543,0.09977135307078552,0.060440595996136784,-0.012514056065854415,0.041975619169583464,0.0793069891102805,0.043174646724895294,0.08514516017985856,0.07512559246747258,0.14178339798145348,0.13864148081865113,p95-p50
2030,0.1450015684933918,0.10988550058316843,0.06458577281738186,-0.006905078382414345,0.048568906483673645,0.09009663799178044,0.04396867473392985,0.0929125190217585,0.08387380759668828,0.15580620816135363,0.1522956298825199,p95-p50
2031,0.15432387890725446,0.11860884395203813,0.06992810768618765,0.0006374303878265292,0.0554305811181747,0.10145426042056924,0.04411151455026957,0.10020656025802518,0.0929089714434497,0.1687737361807828,0.16490073893687504,p95-p50
2032,0.1605104325396619,0.12619769409348194,0.07607889370354748,0.009656533076065885,0.06249884242172865,0.11324345180594925,0.043662985383224696,0.10712095177456576,0.1021667532619243,0.18101832310808577,0.17679041936952847,p95-p50
2033,0.1644002487050742,0.13288607674447533,0.08275283480698514,0.019824826752508254,0.06968865654771966,0.12532094955455303,0.042785132217695525,0.11377179214445324,0.11148671256553969,0.19279806428319282,0.18822791128985664,p95-p50
2034,0.1665951623728803,0.13884570941144866,0.08970981702012194,0.03085914740307371,0.07695166281106441,0.1376499837132305,0.04166366913897079,0.12030879986447232,0.1207899120823607,0.2043196069212465,0.19942190020503187,p95-p50
2035,0.1675537006561984,0.1441982730973022,0.09681373627711547,0.04266361761495214,0.08420346717916738,0.15015015194715153,0.04037845732237462,0.12680722413152198,0.13002654300160657,0.21571285942979893,0.21050284007980724,p95-p50
2036,0.16762595775259437,0.1490423438134579,0.10399440603407874,0.05509084081046013,0.09147611329483524,0.1627578312174668,0.03898376896818228,0.13329525468480513,0.13916225855892245,0.22708838410131654,0.22158266670254917,p95-p50
2037,0.16708350613002548,0.1534727459068865,0.11111735881639805,0.06803925402385237,0.09874370451729658,0.17546120344881383,0.03755172117354616,0.1398164074120145,0.1481781290797343,0.23851736855637093,0.2327324533341794,p95-p50
2038,0.16615066476317164,0.15757715854501161,0.11817531701581953,0.08147347879877165,0.10601184839046945,0.18826306519725583,0.03614639786730175,0.14644567526233634,0.15706732776024945,0.25000724343939623,0.24396052831619217,p95-p50
2039,0.16497895167802545,0.16138885875640943,0.1251618578637609,0.09538536672335299,0.11329254616233153,0.20115436828865102,0.034802276242915556,0.1531993013737899,0.16581729760391112,0.2616528831642017,0.25536002642591393,p95-p50
2040,0.16364727686048075,0.1649521620444698,0.1320309731522525,0.1097074679119207,0.1205827930231432,0.21413326449710096,0.03354831764635821,0.1601332676372104,0.17446691959286367,0.2734464056042907,0.2669233390620666,p95-p50
2041,0.1617095959043825,0.1673075890417279,0.13903040527327826,0.12057878749473909,0.1277543244908337,0.2276141598374035,0.03281924642933419,0.16738229860437467,0.18322700511649656,0.2872287047824715,0.278869507007156,p95-p50
2042,0.1593648136165956,0.16876382319581024,0.146079051268612,0.12894981548840362,0.1348358572226056,0.24153820089044342,0.0326254567440092,0.17483038586024832,0.19202276983417751,0.30210931638576205,0.2910993598907679,p95-p50
2043,0.1567637668338513,0.16955465405534312,0.15311124469101242,0.13545743489803969,0.1418348603908007,0.2557784137576553,0.03294487764069248,0.18240381362949126,0.20078179578694136,0.3170911171086874,0.30352620153842746,p95-p50
2044,0.1540011717362733,0.16988295614809848,0.16004979004057915,0.140569572897574,0.14875378513492585,0.27025322012660546,0.03376372660645542,0.1900906997453687,0.20942494711463325,0.3314353447933876,0.31610217850016514,p95-p50
2045,0.15114757319830618,0.16989924407133472,0.1668386975958389,0.1446388034410621,0.15559154129704106,0.28498860775885076,0.035152980121661855,0.19785220786256405,0.21790144920258817,0.3446055685233501,0.32877710887223227,p95-p50
2046,0.1482344076131979,0.1696815252625337,0.17343375487587215,0.1479283636749982,0.16233635096616925,0.2998932650856502,0.037046577065483935,0.20562900718305588,0.2261599955383745,0.356316833032707,0.34150467482395946,p95-p50
2047,0.14532635974491026,0.16931364796010315,0.17984665732325295,0.15066249101761947,0.16899505825483357,0.31492126807447623,0.03941146282355669,0.21348414162352497,0.23419806167603777,0.36637349079506115,0.3542745203159387,p95-p50
2048,0.14245146968806965,0.16884814581654858,0.186059026896648,0.15297431860007948,0.1755790381070767,0.330025237223993,0.04220287336481796,0.22136740319917944,0.24205214818403062,0.3746569793071768,0.3670805680076582,p95-p50
2049,0.13964173178314465,0.16834739953409542,0.1921155607940203,0.15497157768441497,0.18211324006281976,0.34524272745946993,0.04545459161293896,0.22928751963703836,0.24969342191820745,0.3811822180690602,0.3799072350535782,p95-p50
2050,0.1369761454018799,0.16786857655715576,0.19803552862043533,0.15679053637570145,0.18861973929469206,0.3606185957463821,0.049204196434082345,0.2373201154258696,0.2571664722881203,0.385965196950352,0.3927811925438092,p95-p50
2051,0.13414897519779578,0.16722635440396635,0.20319691210958232,0.15838305786837398,0.19546419867195455,0.374342128556245,0.05162894267266669,0.24473873629510473,0.2646343698617987,0.387046746837471,0.40450118690007636,p95-p50
2052,0.13123806832228413,0.1664944707148189,0.20779319068621283,0.15981579840876875,0.20258508426812538,0.38684645078996077,0.05315790350111515,0.25172651068985546,0.2720322940720873,0.3851272880048921,0.415294925085743,p95-p50
2053,0.12832824085831912,0.16572495533654452,0.2119069603874734,0.16114450384792628,0.2099242048081711,0.39845613361435567,0.054116589720598796,0.2583590698379961,0.2793399086111183,0.38095908055187877,0.4253144045205261,p95-p50
2054,0.12547378048336452,0.16496632484905702,0.21564241098168654,0.1624088239016231,0.21739105831758881,0.40938171509579196,0.05470938684217013,0.26473787871473276,0.28655924762085944,0.3750923817971097,0.43460694338208494,p95-p50
2055,0.12268490466092986,0.16423386148013494,0.21906894141263522,0.16361858057349,0.22497000521717234,0.41980115016171443,0.055103241396428665,0.2709338390858875,0.29359432826236515,0.3679313704710004,0.44326545906540693,p95-p50
2056,0.1199663215487072,0.1635210491437527,0.2222163393565929,0.16476365402118734,0.23258148523832173,0.42982085786965524,0.05539242271725272,0.27696495145831695,0.30043551603718577,0.3597717757437578,0.451319123226301,p95-p50
2057,0.11732900499017936,0.1628255460811491,0.22512466580890358,0.16585931273800203,0.24020283197191006,0.4395211246191229,0.055643538501008685,0.282840074690778,0.30707246416515444,0.35083405433083725,0.4588300864746207,p95-p50
