year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,0.0005969793536711177,p05-p50
2016,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,0.00046718950326828795,p05-p50
2017,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,0.0003405905519093255,p05-p50
2018,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,0.00019005319014627625,p05-p50
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p05-p50
2020,0.0002189470404895047,0.00013782868389471126,0.0020996618515748064,0.0011924347689521372,0.004752156614800301,0.0036700448925388526,0.0036700448925388526,0.004324411705527435,0.004324411705527435,0.003221848284612555,0.003221848284612555,p05-p50
2021,-0.00023905031860140674,-0.0002608448253440254,0.0035387699581962834,0.0021042676254066986,0.008415058480732367,0.0062343744780970906,0.0062343744780970906,0.007480256931181921,0.007609171403716246,0.005467230078994197,0.005467230078994197,p05-p50
2022,-0.0012039771279016495,-0.0010613170677694767,0.004484220959837436,0.0028064987497575175,0.011264666723126218,0.007972509431715208,0.007972509431715208,0.009763186973615494,0.010117556832139885,0.006982970753741213,0.006982970753741213,p05-p50
2023,-0.002548872568364398,-0.002162996387771919,0.005060643512684683,0.0033521465660009617,0.013507050354629596,0.009093178934206893,0.009093178934206893,0.011393975539454336,0.012046166319783051,0.007953384684437272,0.007953384684437272,p05-p50
2024,-0.004178925785509213,-0.0034907635597602807,0.0053611033627217405,0.003780801923449935,0.015296087630490611,0.009752249803483513,0.009752249803483513,0.012537482751781986,0.013541806469445694,0.008516107207627396,0.008516107207627396,p05-p50
2025,-0.0060233333871556605,-0.004988520480785644,0.005455097179222525,0.004122028855260751,0.016746684237604025,0.010066114771551012,0.010066114771551012,0.013316816202729453,0.014714102750270582,0.008773916867426755,0.008773916867426755,p05-p50
2026,-0.008029219166875802,-0.006614372765317254,0.005394521815350634,0.004397904037613115,0.017944643754645447,0.010121689954984012,0.010121689954984012,0.013823905481104563,0.015644916245411596,0.008803563479165416,0.008803563479165416,p05-p50
2027,-0.010157093759784436,-0.008337032428943757,0.005218131753034851,0.00462491308810329,0.01895403825200099,0.00998388029771441,0.00998388029771441,0.014127398522887247,0.016395375449822856,0.008662360337312686,0.008662360337312686,p05-p50
2028,-0.012377464216877652,-0.010133131652938963,0.004954867624904526,0.004815366594647069,0.019822712163174667,0.009701154264772902,0.009701154264772902,0.014278558078037504,0.017011127146876602,0.00839310683578319,0.00839310683578319,p05-p50
2029,-0.014668302261688075,-0.011985216883125163,0.004626341732025176,0.004978457511226823,0.020586392208098804,0.009309706651010968,0.009309706651010968,0.014315664797828732,0.017526257412079048,0.00802776435179732,0.00802776435179732,p05-p50
2030,-0.017013153753504453,-0.013880250956919603,0.00424869406243996,0.005121050750366833,0.02127175640917072,0.008836567088453956,0.008836567088453956,0.014267305166199472,0.017966219556585263,0.007590201150289612,0.007590201150289612,p05-p50
2031,-0.01892792121598194,-0.015448986425368377,0.0038435255401382817,0.004913140224657067,0.021872165094521105,0.008279251445473049,0.008279251445473049,0.014112933298848725,0.018281365498008413,0.0072124919362419465,0.0072124919362419465,p05-p50
2032,-0.020521903039862274,-0.016774427899866943,0.003417440804863621,0.0044427142176255915,0.022409163724820526,0.007658527760382512,0.007658527760382512,0.013879011598256476,0.018503129401221792,0.006879257846186759,0.006879257846186759,p05-p50
2033,-0.021876714654107027,-0.017918556401642097,0.002975373040274995,0.003775479240144035,0.02289884090836463,0.006989906145978678,0.006989906145978678,0.013585301773404605,0.018654984821839464,0.006579015742721746,0.006579015742721746,p05-p50
2034,-0.0230532997065873,-0.018927653944365876,0.0025210072938560077,0.002960503254870704,0.023353210441161905,0.006284970440936698,0.006284970440936698,0.01324656189846582,0.018754460862350726,0.006303191553601262,0.006303191553601262,p05-p50
2035,-0.024097165545212514,-0.019836279576566033,0.002057096583946025,0.0020344296591317326,0.023781243322101332,0.0055523725980959684,0.0055523725980959684,0.01287381366282582,0.018814647702779137,0.006045383499322911,0.006045383499322911,p05-p50
2036,-0.025042292725306618,-0.020670238424342617,0.0015856979473595142,0.001024624005727677,0.02418963839290287,0.004798575227195144,0.004798575227195144,0.012475288668719463,0.018845320830363242,0.005800811920741146,0.005800811920741146,p05-p50
2037,-0.025914054368407546,-0.021448798774016325,0.0011083487039875162,-4.8476236246944304e-05,0.024583397800525826,0.00402840607618201,0.00402840607618201,0.012057135063075777,0.018853780539151842,0.0055659084471092815,0.0055659084471092884,p05-p50
2038,-0.02673139614428683,-0.022186347641255523,0.0006261980794368474,-0.001169607037037071,0.02496625671403247,0.003245472080820204,0.003245472080820204,0.011623945202968382,0.018845478812200882,0.005338009214240769,0.005338009214240769,p05-p50
2039,-0.027508464135806206,-0.022893627039434428,0.00014010549203549022,-0.002327367555053278,0.025341004208420677,0.0024524685492858384,0.0024524685492858384,0.01117914968092365,0.01882448743530784,0.005115125780345141,0.005115125780345148,p05-p50
2040,-0.02825582041957804,-0.023578657142201226,-0.00034928605298532867,-0.0035132417288330497,0.025709722879222303,0.0016514100405829943,0.0016514100405829943,0.01072531155670229,0.018793847553069613,0.004895774061294635,0.0048957740612946485,p05-p50
2041,-0.02895486366489249,-0.024194640056613714,-0.0008778851352272826,-0.0044618938721896345,0.026002390271661117,0.0007810488787448194,0.0007810488787448194,0.010178504697444843,0.018672111565404124,0.00427840913706954,0.004530329504340375,p05-p50
